SA1_Code,Suburb,District,best_straight_200m_weekday_peak,best_straight_200m_weekday_offpeak,best_straight_200m_saturday,best_straight_200m_sunday,best_straight_400m_weekday_peak,best_straight_400m_weekday_offpeak,best_straight_400m_saturday,best_straight_400m_sunday,best_straight_600m_weekday_peak,best_straight_600m_weekday_offpeak,best_straight_600m_saturday,best_straight_600m_sunday,best_straight_800m_weekday_peak,best_straight_800m_weekday_offpeak,best_straight_800m_saturday,best_straight_800m_sunday,best_walking_200m_weekday_peak,best_walking_200m_weekday_offpeak,best_walking_200m_saturday,best_walking_200m_sunday,best_walking_400m_weekday_peak,best_walking_400m_weekday_offpeak,best_walking_400m_saturday,best_walking_400m_sunday,best_walking_600m_weekday_peak,best_walking_600m_weekday_offpeak,best_walking_600m_saturday,best_walking_600m_sunday,best_walking_800m_weekday_peak,best_walking_800m_weekday_offpeak,best_walking_800m_saturday,best_walking_800m_sunday
80104104032,Gungahlin,Gungahlin,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,,,,,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142
80104104301,Hall,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104302,Hall,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104401,Harrison,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104402,Harrison,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104404,Harrison,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104405,Harrison,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104409,Harrison,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104410,Harrison,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104411,Harrison,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104412,Harrison,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104413,Harrison,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104414,Harrison,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104415,Harrison,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104416,Harrison,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104417,Harrison,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104418,Harrison,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104419,Harrison,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104420,Harrison,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104421,Harrison,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104422,Harrison,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104423,Harrison,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104424,Harrison,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104425,Harrison,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104426,Harrison,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104502,Mitchell,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104503,Mitchell,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104504,Mitchell,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104601,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104602,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104603,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104604,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104605,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104606,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104607,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104609,Ngunnawal,Gungahlin,,,,,,,,,42.6,14.5,36.44827586206897,60.0,42.6,14.5,36.44827586206897,60.0,,,,,,,,,,,,,42.6,14.5,36.44827586206897,60.0
80104104612,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104613,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104614,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104616,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104617,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104618,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104619,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104620,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104621,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104622,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104623,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104624,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104625,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104626,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104627,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104628,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104629,Ngunnawal,Gungahlin,,,,,,,,,,,,,42.6,14.5,36.44827586206897,60.0,,,,,,,,,,,,,,,,
80104104630,Ngunnawal,Gungahlin,,,,,42.6,14.5,36.44827586206897,60.0,42.6,14.5,36.44827586206897,60.0,42.6,14.5,36.44827586206897,60.0,,,,,,,,,42.6,14.5,36.44827586206897,60.0,42.6,14.5,36.44827586206897,60.0
80104104631,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104632,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104633,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104634,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104635,Ngunnawal,Gungahlin,,,,,,,,,,,,,42.6,14.5,36.44827586206897,60.0,,,,,,,,,,,,,,,,
80104104636,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104637,Ngunnawal,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104701,Nicholls,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104702,Nicholls,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104703,Nicholls,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104704,Nicholls,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104705,Nicholls,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104706,Nicholls,Gungahlin,,,,,,,,,,,,,42.6,14.5,36.44827586206897,60.0,,,,,,,,,,,,,,,,
80104104707,Nicholls,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104708,Nicholls,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104709,Nicholls,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104710,Nicholls,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104711,Nicholls,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104712,Nicholls,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104713,Nicholls,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104714,Nicholls,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104715,Nicholls,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104716,Nicholls,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104717,Nicholls,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104718,Nicholls,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104719,Nicholls,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104801,Palmerston,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104802,Palmerston,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104803,Palmerston,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104804,Palmerston,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104805,Palmerston,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104806,Palmerston,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104807,Palmerston,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104808,Palmerston,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104809,Palmerston,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104810,Palmerston,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104811,Palmerston,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104812,Palmerston,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104813,Palmerston,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104814,Palmerston,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104111601,Gungahlin - East,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104111702,Gungahlin - West,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104111801,Jacka,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104111803,Jacka,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104111901,Kenny,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112001,Moncrieff,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112003,Moncrieff,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112005,Moncrieff,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112006,Moncrieff,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112007,Moncrieff,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112008,Moncrieff,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112009,Moncrieff,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112010,Moncrieff,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112011,Moncrieff,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112012,Moncrieff,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112013,Moncrieff,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112014,Moncrieff,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112015,Moncrieff,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112102,Taylor,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112103,Taylor,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112104,Taylor,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112105,Taylor,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112106,Taylor,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112107,Taylor,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112108,Taylor,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112109,Taylor,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112110,Taylor,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112111,Taylor,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112112,Taylor,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112113,Taylor,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112114,Taylor,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112115,Taylor,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112202,Throsby,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112203,Throsby,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112204,Throsby,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112205,Throsby,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112206,Throsby,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112207,Throsby,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112208,Throsby,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104112209,Throsby,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105104901,Acton,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105104902,Acton,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105104903,Acton,North Canberra,,,,,91.14285714285714,30.23076923076923,69.23076923076923,120.0,91.14285714285714,30.23076923076923,69.23076923076923,120.0,91.14285714285714,30.23076923076923,69.23076923076923,120.0,,,,,,,,,91.14285714285714,30.23076923076923,69.23076923076923,120.0,91.14285714285714,30.23076923076923,69.23076923076923,120.0
80105104904,Acton,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105001,Ainslie,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105002,Ainslie,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105003,Ainslie,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105004,Ainslie,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105005,Ainslie,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105006,Ainslie,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105007,Ainslie,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105008,Ainslie,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105011,Ainslie,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105012,Ainslie,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105013,Ainslie,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105014,Ainslie,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105015,Ainslie,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105016,Ainslie,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105017,Ainslie,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105018,Ainslie,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105101,Braddon,North Canberra,,,,,,,,,28.043478260869566,9.666666666666666,23.32558139534884,38.15,28.043478260869566,9.666666666666666,23.32558139534884,38.15,,,,,,,,,82.0,27.733333333333334,68.66666666666667,120.0,28.043478260869566,9.666666666666666,23.32558139534884,38.15
80105105102,Braddon,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105105,Braddon,North Canberra,,,,,,,,,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,,,,,,,,,,,,,40.125,15.153846153846152,34.32142857142857,55.46153846153846
80105105109,Braddon,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105110,Braddon,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105111,Braddon,North Canberra,,,,,,,,,,,,,40.125,15.153846153846152,34.32142857142857,55.46153846153846,,,,,,,,,,,,,,,,
80105105112,Braddon,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105113,Braddon,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105114,Braddon,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105115,Braddon,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105116,Braddon,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105117,Braddon,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105118,Braddon,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105119,Braddon,North Canberra,,,,,,,,,40.125,15.153846153846152,34.32142857142857,55.46153846153846,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,,,,,,,,,,,,,40.125,15.153846153846152,34.32142857142857,55.46153846153846
80105105120,Braddon,North Canberra,,,,,,,,,82.0,27.733333333333334,68.66666666666667,120.0,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,,,,,,,,,,,,,82.0,27.733333333333334,68.66666666666667,120.0
80105105301,Civic,North Canberra,,,,,,,,,,,,,28.043478260869566,9.666666666666666,23.863636363636363,39.0,,,,,,,,,,,,,,,,
80105105302,Civic,North Canberra,,,,,,,,,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,,,,,,,,,,,,,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627
80105105305,Civic,North Canberra,,,,,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,,,,,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627
80105105306,Civic,North Canberra,,,,,,,,,,,,,28.043478260869566,9.666666666666666,23.32558139534884,38.15,,,,,,,,,,,,,,,,
80105105307,Civic,North Canberra,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627
80105105308,Civic,North Canberra,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627
80105105311,Civic,North Canberra,,,,,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,,,,,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627
80105105312,Civic,North Canberra,28.043478260869566,9.666666666666666,23.863636363636363,39.0,28.043478260869566,9.666666666666666,23.32558139534884,38.15,28.043478260869566,9.666666666666666,23.32558139534884,38.15,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,,,,,28.043478260869566,9.666666666666666,23.32558139534884,38.15,28.043478260869566,9.666666666666666,23.32558139534884,38.15,28.043478260869566,9.666666666666666,23.32558139534884,38.15
80105105313,Civic,North Canberra,,,30.0,,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,,,30.0,,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627,7.891566265060241,3.0808823529411766,6.806451612903226,6.983050847457627
80105105314,Civic,North Canberra,,,,,,,,,,,,,28.043478260869566,9.666666666666666,23.32558139534884,38.15,,,,,,,,,,,,,,,,
80105105404,Dickson,North Canberra,,,,,,,,,21.6,7.410714285714286,17.949152542372882,30.0,21.6,7.410714285714286,17.949152542372882,30.0,,,,,,,,,,,,,21.6,7.410714285714286,17.949152542372882,30.0
80105105405,Dickson,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105406,Dickson,North Canberra,,,,,21.6,7.410714285714286,17.949152542372882,30.0,21.6,7.410714285714286,17.949152542372882,30.0,21.6,7.410714285714286,17.949152542372882,30.0,,,,,,,,,21.6,7.410714285714286,17.949152542372882,30.0,21.6,7.410714285714286,17.949152542372882,30.0
80105105407,Dickson,North Canberra,,,,,,,,,21.6,7.410714285714286,17.949152542372882,30.0,21.6,7.410714285714286,17.949152542372882,30.0,,,,,,,,,,,,,21.6,7.410714285714286,17.949152542372882,30.0
80105105408,Dickson,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105409,Dickson,North Canberra,,,,,21.6,7.410714285714286,17.949152542372882,30.0,21.6,7.410714285714286,17.949152542372882,30.0,21.6,7.410714285714286,17.949152542372882,30.0,,,,,,,,,21.6,7.410714285714286,17.949152542372882,30.0,21.6,7.410714285714286,17.949152542372882,30.0
80105105410,Dickson,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105501,Downer,North Canberra,,,,,,,,,,,,,21.6,7.410714285714286,17.949152542372882,30.0,,,,,,,,,,,,,,,,
80105105502,Downer,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105503,Downer,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105504,Downer,North Canberra,,,,,,,,,21.6,7.410714285714286,17.949152542372882,30.0,21.6,7.410714285714286,17.949152542372882,30.0,,,,,,,,,,,,,21.6,7.410714285714286,17.949152542372882,30.0
80105105505,Downer,North Canberra,,,,,,,,,,,,,21.6,7.410714285714286,17.949152542372882,30.0,,,,,,,,,,,,,,,,
80105105506,Downer,North Canberra,,,,,21.6,7.410714285714286,17.949152542372882,30.0,21.6,7.410714285714286,17.949152542372882,30.0,21.6,7.410714285714286,17.949152542372882,30.0,,,,,,,,,21.6,7.410714285714286,17.949152542372882,30.0,21.6,7.410714285714286,17.949152542372882,30.0
80105105507,Downer,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105508,Downer,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105509,Downer,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105601,Hackett,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105602,Hackett,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105603,Hackett,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105604,Hackett,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105605,Hackett,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105606,Hackett,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105607,Hackett,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105701,Lyneham,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105702,Lyneham,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105703,Lyneham,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105704,Lyneham,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105705,Lyneham,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105706,Lyneham,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105708,Lyneham,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105709,Lyneham,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105711,Lyneham,North Canberra,,,,,,,,,,,,,21.6,7.410714285714286,17.949152542372882,30.0,,,,,,,,,,,,,,,,
80105105712,Lyneham,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105713,Lyneham,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105714,Lyneham,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105715,Lyneham,North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105801,O'Connor (ACT),North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105802,O'Connor (ACT),North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105803,O'Connor (ACT),North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105804,O'Connor (ACT),North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105105805,O'Connor (ACT),North Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
