FID,la_s_code,local_authority,uprn,address,url,opening_hours,facilities,sh_date_uploaded,sh_src,sh_src_id
pub_lib.302,S12000020,Moray,133055672,"ELGIN LIBRARY, COOPER PARK CAR PARK, ELGIN, IV30 1HS",http://www.moray.gov.uk/moray_standard/page_1435.html,,,2025-10-23,f4ed5187-39e7-4d8a-9d9e-d2503146ab2e,108
pub_lib.303,S12000020,Moray,13305595,"HOPEMAN LIBRARY, FORSYTH STREET, HOPEMAN, IV30 5ST",,,,2025-10-23,f4ed5187-39e7-4d8a-9d9e-d2503146ab2e,110
pub_lib.304,S12000020,Moray,133056138,"CULLEN LIBRARY, CULLEN COMMUNITY CENTRE, SEAFIELD ROAD, CULLEN, AB56 4AF",http://www.moray.gov.uk/moray_standard/page_39962.html,,,2025-10-23,f4ed5187-39e7-4d8a-9d9e-d2503146ab2e,106
pub_lib.305,S12000020,Moray,13305776,"TOMINTOUL LIBRARY, TOMINTOUL PRIMARY SCHOOL, CULTS DRIVE, TOMINTOUL, AB37 9HW",http://www.moray.gov.uk/moray_standard/page_39973.html,,,2025-10-23,f4ed5187-39e7-4d8a-9d9e-d2503146ab2e,114
pub_lib.306,S12000020,Moray,133071766,"BURGHEAD LIBRARY, BURGHEAD PRIMARY SCHOOL, GRANT STREET, BURGHEAD, IV30 5UQ",http://www.moray.gov.uk/moray_standard/page_39961.html,,,2025-10-23,f4ed5187-39e7-4d8a-9d9e-d2503146ab2e,105
pub_lib.307,S12000020,Moray,133071767,"FORRES LIBRARY, FORRES HOUSE, HIGH STREET, FORRES, IV36 1BU",http://www.moray.gov.uk/moray_standard/page_39966.html,,,2025-10-23,f4ed5187-39e7-4d8a-9d9e-d2503146ab2e,109
pub_lib.308,S12000020,Moray,133071768,"MILNES LEARNING CENTRE, WEST STREET, FOCHABERS, IV32 7DJ",http://www.moray.gov.uk/moray_standard/page_39965.html,,,2025-10-23,f4ed5187-39e7-4d8a-9d9e-d2503146ab2e,113
pub_lib.309,S12000023,Orkney Islands,134010969,"ORKNEY LIBRARY AND ARCHIVE, 44, JUNCTION ROAD, KIRKWALL, KW15 1AG",,,,2017-11-30,29daa87b-2900-4cd4-b238-8e7b025ecf46,56
pub_lib.310,S12000023,Orkney Islands,134017823,"WAREHOUSE BUILDINGS, 2-12, VICTORIA STREET, STROMNESS, KW16 3AA",,,,2017-11-30,29daa87b-2900-4cd4-b238-8e7b025ecf46,57
pub_lib.311,S12000040,West Lothian,135004775,"LANTHORN LIBRARY, THE LANTHORN, 52A, KENILWORTH RISE, DEDRIDGE, LIVINGSTON, EH54 6NY",,,,2019-04-10,801bda6d-fe36-456f-8666-4e9105b078b1,179
pub_lib.312,S12000040,West Lothian,135009607,"WEST LOTHIAN COLLEGE, ALMONDVALE CRESCENT, ALMONDVALE, LIVINGSTON, EH54 7EP",,,,2019-04-10,801bda6d-fe36-456f-8666-4e9105b078b1,180
pub_lib.313,S12000040,West Lothian,135013166,"LIBRARY, CRAIGINN TERRACE, BLACKRIDGE, EH48 3SP",,,,2019-04-10,801bda6d-fe36-456f-8666-4e9105b078b1,188
pub_lib.314,S12000040,West Lothian,135039819,"WLC THE JIM WALKER PARTNERSHIP CENTRE, SOUTH BRIDGE STREET, BATHGATE, EH48 1TS",,,,2019-04-10,801bda6d-fe36-456f-8666-4e9105b078b1,186
pub_lib.315,S12000040,West Lothian,13504107,"ALMONDBANK CENTRE, SHIEL WALK, CRAIGSHILL, LIVINGSTON, EH54 5EH",,,,2019-04-10,801bda6d-fe36-456f-8666-4e9105b078b1,178
pub_lib.316,S12000040,West Lothian,13504108,"PUMPHERSTON AND UPHALL STATION COMMUNITY PRIMARY SCHOOL, 37, DRUMSHORELAND ROAD, PUMPHERSTON, EH53 0LF",,,,2019-04-10,801bda6d-fe36-456f-8666-4e9105b078b1,182
pub_lib.317,S12000040,West Lothian,135041886,"STRATHBROCK PARTNERSHIP CENTRE, WEST MAIN STREET, BROXBURN, EH52 5LH",,,,2019-04-10,801bda6d-fe36-456f-8666-4e9105b078b1,185
pub_lib.318,S12000040,West Lothian,135043862,"BLACKBURN PARTNERSHIP CENTRE, ASH GROVE, BLACKBURN, EH47 7LJ",,,,2019-04-10,801bda6d-fe36-456f-8666-4e9105b078b1,190
pub_lib.319,S12000014,Falkirk,136001859,"SLAMANNAN LIBRARY, HIGH STREET, SLAMANNAN, FK1 3EX",https://www.falkirkleisureandculture.org/venues/slamannan-library,,,2025-10-23,7d5786d5-f127-43c0-b6db-ae999e650313,98
pub_lib.320,S12000014,Falkirk,136018924,"FALKIRK LIBRARY, HOPE STREET, FALKIRK, FK1 5AU",https://www.falkirkleisureandculture.org/venues/falkirk-library,,,2025-10-23,7d5786d5-f127-43c0-b6db-ae999e650313,95
pub_lib.321,S12000014,Falkirk,136046281,"GRANGEMOUTH LIBRARY, BO'NESS ROAD, GRANGEMOUTH, FK3 8AG",https://www.falkirkleisureandculture.org/venues/grangemouth-library,,,2025-10-23,7d5786d5-f127-43c0-b6db-ae999e650313,100
pub_lib.322,S12000014,Falkirk,136059255,"BO'NESS LIBRARY, SCOTLAND'S CLOSE, BO'NESS, EH51 0AH",https://www.falkirkleisureandculture.org/venues/boness-library,,,2025-10-23,7d5786d5-f127-43c0-b6db-ae999e650313,96
pub_lib.323,S12000014,Falkirk,13607476,"MEADOWBANK LIBRARY, 6A, STEVENSON AVENUE, POLMONT, FK2 0GU",https://www.falkirkleisureandculture.org/venues/meadowbank-library,,,2025-10-23,7d5786d5-f127-43c0-b6db-ae999e650313,101
pub_lib.324,S12000014,Falkirk,136077282,"LARBERT LIBRARY, 22, HALLAM ROAD, STENHOUSEMUIR, FK5 3JX",https://www.falkirkleisureandculture.org/venues/larbert-library,,,2025-10-23,7d5786d5-f127-43c0-b6db-ae999e650313,102
pub_lib.325,S12000014,Falkirk,136078862,"BONNYBRIDGE LIBRARY, BRIDGE STREET, BONNYBRIDGE, FK4 1AD",https://www.falkirkleisureandculture.org/venues/bonnybridge-library,,,2025-10-23,7d5786d5-f127-43c0-b6db-ae999e650313,99
pub_lib.326,S12000006,Dumfries and Galloway,137000618,"DG CUSTOMER SERVICES - MOFFAT, HIGH STREET, MOFFAT, DG10 9HF",https://www.dumgal.gov.uk/article/15578/DG-Customer-Services-Moffat,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,82
pub_lib.327,S12000006,Dumfries and Galloway,137003303,"DG CUSTOMER SERVICES - DALRY LIBRARY, 77, MAIN STREET, ST JOHNS TOWN OF DALRY, DG7 3UP",https://www.dumgal.gov.uk/article/15397/DG-Customer-Services-Dalry-Library,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,93
pub_lib.355,S12000010,East Lothian,138031036,"LONGNIDDRY COMMUNITY CENTRE, SETON ROAD, LONGNIDDRY, EH32 0LD",,,,2025-03-27,dc2ccf2c-3867-4e97-a6c5-74ea217108b7,305
pub_lib.328,S12000006,Dumfries and Galloway,137005469,"MARKET HILL, KING STREET, CASTLE DOUGLAS, DG7 1AE",https://www.dumgal.gov.uk/article/15395/DG-Customer-Services-Castle-Douglas,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,89
pub_lib.329,S12000006,Dumfries and Galloway,137006776,"DG CUSTOMER SERVICES - LOCKERBIE, 31-33, HIGH STREET, LOCKERBIE, DG11 2JL",https://www.dumgal.gov.uk/article/15577/DG-Customer-Services-Lockerbie,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,80
pub_lib.330,S12000006,Dumfries and Galloway,137008232,"DG CUSTOMER SERVICES - STRANRAER, 2-10, NORTH STRAND STREET, STRANRAER, DG9 7LD",https://www.dumgal.gov.uk/article/15586/DG-Customer-Services-Stranraer,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,99
pub_lib.331,S12000006,Dumfries and Galloway,13700834,"DG CUSTOMER SERVICES - NEWTON STEWART, CHURCH STREET, NEWTON STEWART, DG8 6ER",https://www.dumgal.gov.uk/article/15584/DG-Customer-Services-Newton-Stewart,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,96
pub_lib.332,S12000006,Dumfries and Galloway,137009682,"DG CUSTOMER SERVICES - NWCC LIBRARY, NORTH WEST COMMUNITY CAMPUS, ALLOWAY ROAD, DUMFRIES, DG2 9DF",https://www.dumgal.gov.uk/article/15580/DG-Customer-Services-Lochside-Dumfries,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,86
pub_lib.333,S12000006,Dumfries and Galloway,137013326,"DG CUSTOMER SERVICES - LOCHMABEN, TOWN HALL, HIGH STREET, LOCHMABEN, DG11 1NH",https://www.dumgal.gov.uk/article/15405/DG-Customer-Services-Lochmaben,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,81
pub_lib.334,S12000006,Dumfries and Galloway,137021011,"TOWN HALL, MARKET PLACE, LANGHOLM, DG13 0JQ",https://www.dumgal.gov.uk/article/15404/DG-Customer-Services-Langholm,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,76
pub_lib.335,S12000006,Dumfries and Galloway,137022113,"DG CUSTOMER SERVICES - GRETNA, CENTRAL AVENUE, GRETNA, DG16 5AQ",https://www.dumgal.gov.uk/article/15402/DG-Customer-Services-Gretna,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,77
pub_lib.336,S12000006,Dumfries and Galloway,137022242,"DG CUSTOMER SERVICES - THORNHILL, TOWNHEAD STREET, THORNHILL, DG3 5NW",https://www.dumgal.gov.uk/article/15583/DG-Customer-Services-Thornhill,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,87
pub_lib.337,S12000006,Dumfries and Galloway,137025391,"DG CUSTOMER SERVICES - EWART LIBRARY, CATHERINE STREET, DUMFRIES, DG1 1JB",https://www.dumgal.gov.uk/article/15398/DG-Customer-Services-Ewart-Library-Dumfries,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,84
pub_lib.338,S12000006,Dumfries and Galloway,137029322,"DG CUSTOMER SERVICES - KIRKCUDBRIGHT, DAAR ROAD, KIRKCUDBRIGHT, DG6 4JG",https://www.dumgal.gov.uk/article/15391/DG-Customer-Services-Kirkcudbright,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,92
pub_lib.339,S12000006,Dumfries and Galloway,137038201,"MAXWELL HALL, 77, MAIN STREET, PORT WILLIAM, DG8 9SD",https://www.dumgal.gov.uk/article/15585/DG-Customer-Services-Port-William,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,98
pub_lib.340,S12000006,Dumfries and Galloway,137039542,"DG CUSTOMER SERVICES - SANQUHAR, 100, HIGH STREET, SANQUHAR, DG4 6DZ",https://www.dumgal.gov.uk/article/15392/DG-Customer-Services-Sanquhar,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,90
pub_lib.341,S12000006,Dumfries and Galloway,137039719,"COUNCIL OFFICES, 16, HIGH STREET, ANNAN, DG12 6AQ",https://www.dumgal.gov.uk/article/15390/DG-Customer-Services-Annan,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,79
pub_lib.342,S12000006,Dumfries and Galloway,137042103,"DG CUSTOMER SERVICES - DALBEATTIE, 23-25, HIGH STREET, DALBEATTIE, DG5 4AD",https://www.dumgal.gov.uk/article/15396/DG-Customer-Services-Dalbeattie,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,88
pub_lib.343,S12000006,Dumfries and Galloway,137042179,"DG CUSTOMER SERVICES - WHITHORN, 60, ST JOHN STREET, WHITHORN, DG8 8PF",https://www.dumgal.gov.uk/article/15587/DG-Customer-Services-Whithorn,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,97
pub_lib.344,S12000006,Dumfries and Galloway,137045861,"DG CUSTOMER SERVICES - GATEHOUSE LIBRARY, 63, HIGH STREET, GATEHOUSE OF FLEET, DG7 2HS",https://www.dumgal.gov.uk/article/15400/DG-Customer-Services-Gatehouse-Library,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,94
pub_lib.345,S12000006,Dumfries and Galloway,137052629,"DG CUSTOMER SERVICES - GEORGETOWN, GILLBRAE ROAD, DUMFRIES, DG1 4EJ",https://www.dumgal.gov.uk/article/15401/DG-Customer-Services-Georgetown-Dumfries,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,83
pub_lib.346,S12000006,Dumfries and Galloway,13705947,"DG CUSTOMER SERVICES - LOCHTHORN, EDINBURGH ROAD, DUMFRIES, DG1 1UF",https://www.dumgal.gov.uk/article/15581/DG-Customer-Services-Lochthorn-Dumfries,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,85
pub_lib.347,S12000006,Dumfries and Galloway,137060036,"EASTRIGGS LIBRARY, EASTRIGGS PRIMARY SCHOOL, ANNAN ROAD, EASTRIGGS, DG12 6PZ",https://www.dumgal.gov.uk/article/15399/DG-Customer-Services-Eastriggs,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,78
pub_lib.348,S12000006,Dumfries and Galloway,137076378,"DUMFRIES AND GALLOWAY COUNCIL, DG CUSTOMER SERVICES - KIRKCONNEL, NITH BUILDINGS, GREYSTONE AVENUE, KELLOHOLM, DG4 6RX",https://www.dumgal.gov.uk/article/15579/DG-Customer-Services-Kirkconnel,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,91
pub_lib.349,S12000006,Dumfries and Galloway,137084764,"CARETAKER, COUNTY BUILDINGS, SOUTH MAIN STREET, WIGTOWN, DG8 9JH",https://www.dumgal.gov.uk/article/15588/DG-Customer-Services-John-McNeillie-Library-Wigtown,,,2019-04-08,5b5e0bc5-c7f4-490f-a638-d444fcf75044,95
pub_lib.350,S12000010,East Lothian,13800036,"EAST LOTHIAN COUNCIL, MUSSELBURGH LIBRARY, 10, BRIDGE STREET, FISHERROW, MUSSELBURGH, EH21 6AG",,,,2025-03-27,dc2ccf2c-3867-4e97-a6c5-74ea217108b7,296
pub_lib.351,S12000010,East Lothian,138000741,"EAST LOTHIAN COUNCIL, GULLANE LIBRARY, EAST LINKS ROAD, GULLANE, EH31 2AF",,,,2025-03-27,dc2ccf2c-3867-4e97-a6c5-74ea217108b7,295
pub_lib.352,S12000010,East Lothian,138025658,"ORMISTON LIBRARY, 5A, MEADOWBANK, ORMISTON, EH35 5LQ",,,,2025-03-27,dc2ccf2c-3867-4e97-a6c5-74ea217108b7,297
pub_lib.353,S12000010,East Lothian,138026089,"EAST LOTHIAN COUNCIL, NORTH BERWICK LIBRARY, SCHOOL ROAD, NORTH BERWICK, EH39 4JU",,,,2025-03-27,dc2ccf2c-3867-4e97-a6c5-74ea217108b7,301
pub_lib.354,S12000010,East Lothian,138028492,"PRESTONPANS LIBRARY, WEST LOAN, PRESTON, PRESTONPANS, EH32 9NX",,,,2025-03-27,dc2ccf2c-3867-4e97-a6c5-74ea217108b7,298
pub_lib.356,S12000010,East Lothian,138055156,"PORT SETON LIBRARY, PORT SETON COMMUNITY CENTRE, SOUTH SETON PARK, PORT SETON, EH32 0BG",,,,2025-03-27,dc2ccf2c-3867-4e97-a6c5-74ea217108b7,306
pub_lib.357,S12000010,East Lothian,138057433,"EAST LINTON LIBRARY, PRESTONKIRK HOUSE, 60A, HIGH STREET, EAST LINTON, EH40 3BX",,,,2025-03-27,dc2ccf2c-3867-4e97-a6c5-74ea217108b7,299
pub_lib.358,S12000010,East Lothian,138062108,"DUNBAR LIBRARY, THE BLEACHINGFIELD CENTRE, COUNTESS CRESCENT, DUNBAR, EH42 1DX",,,,2025-03-27,dc2ccf2c-3867-4e97-a6c5-74ea217108b7,303
pub_lib.359,S12000010,East Lothian,138062122,"TRANENT LIBRARY, THE GEORGE JOHNSTONE CENTRE, 35, WINTON PLACE, TRANENT, EH33 1AE",,,,2025-03-27,dc2ccf2c-3867-4e97-a6c5-74ea217108b7,300
pub_lib.360,S12000010,East Lothian,138062175,"HADDINGTON LIBRARY, THE JOHN GRAY CENTRE, 15, LODGE STREET, HADDINGTON, EH41 3DX",,,,2025-03-27,dc2ccf2c-3867-4e97-a6c5-74ea217108b7,304
pub_lib.361,S12000010,East Lothian,138068621,"WALLYFORD PRIMARY SCHOOL, WALLYFORD PRIMARY SCHOOL, FUTURES WAY, WALLYFORD, EH21 8FF",,,,2025-03-27,dc2ccf2c-3867-4e97-a6c5-74ea217108b7,302
pub_lib.362,S12000013,Na h-Eileanan an Iar,139013483,"CNES, LIBRARY, 19, CROMWELL STREET, STORNOWAY, HS1 2DA",https://www.cne-siar.gov.uk/leisure-sport-and-culture/libraries-and-archives/leabharlannan-nan-eilean-siar/,"Tue, Wed, Fr,i Sat 10am to 5pm Thu 10am to 7pm",,2019-04-02,5436619d-3c7e-487a-9b46-dafb69eb0f9f,72
pub_lib.363,S12000013,Na h-Eileanan an Iar,139022829,"LIBRARY, CASTLEBAY COMMUNITY SCHOOL, CASTLEBAY, CASTLEBAY, HS9 5XD",https://www.cne-siar.gov.uk/leisure-sport-and-culture/libraries-and-archives/leabharlannan-nan-eilean-siar/,Mon & Thu 9am to 12.30pm / 1.30 to 4pm Tue 9am to 12.30pm / 1.30 to 4pm / 6 to 8pm Wed & Sat 10am to 12.30pm,,2019-04-02,5436619d-3c7e-487a-9b46-dafb69eb0f9f,75
pub_lib.364,S12000013,Na h-Eileanan an Iar,13902283,"LIBRARY, LIONACLEIT SCHOOL, LINICLATE, CREAGORRY, HS7 5PJ",https://www.cne-siar.gov.uk/leisure-sport-and-culture/libraries-and-archives/leabharlannan-nan-eilean-siar/,"Tue, Wed, Thu, Sat 10am to 1:00pm / 2:00pm to 5pm Fri 10am to 1:00pm / 2:00pm to 7pm",,2019-04-02,5436619d-3c7e-487a-9b46-dafb69eb0f9f,74
pub_lib.365,S12000013,Na h-Eileanan an Iar,139023574,"SCHOOL, SIR EDWARD SCOTT SCHOOL, WEST TARBERT, TARBERT, HS3 3BG",https://www.cne-siar.gov.uk/leisure-sport-and-culture/libraries-and-archives/leabharlannan-nan-eilean-siar/,Mon & Thu 10am to 1pm / 2pm to 5pm Wed & Sat 10am to 1pm Tue 10am to 1pm / 2pm to 4pm / 6 to 8pm,,2019-04-02,5436619d-3c7e-487a-9b46-dafb69eb0f9f,73
pub_lib.366,S12000028,South Ayrshire,141003805,"1, HIGH STREET, MAYBOLE, KA19 7AB",,"09:00 - 12:00, 09:00 - 13:00 & 14:00 - 17:00, 09:00 - 13:00 & 14:00 - 17:00, Closed, Closed, 13:00 - 19:00, 09:00 - 13:00 & 14:00 - 17:00",,2019-04-12,4828d846-4688-45b0-a07a-8eb3ff3a3f91,159
pub_lib.367,S12000028,South Ayrshire,141007489,"TROON BRANCH LIBRARY, 5, SOUTH BEACH, TROON, KA10 6EF",,"09:00 - 17:00, 09:00 - 19:00, 09:00 - 17:00, 09:00 - 17:00, Closed, 09:00 - 17:00, 09:00 - 17:00",,2019-04-12,4828d846-4688-45b0-a07a-8eb3ff3a3f91,163
pub_lib.368,S12000028,South Ayrshire,141010708,"ALLOWAY BRANCH LIBRARY, DOONHOLM ROAD, AYR, KA7 4QQ",,"09:00 - 13:00 & 14:00 - 17:00, 10:00 - 13:00 & 14:00 - 17:00, 13:00 - 19:00, Closed, Closed, 13:00 - 17:00, 09:00 - 13:00 & 14:00 - 17:00",,2019-04-12,4828d846-4688-45b0-a07a-8eb3ff3a3f91,162
pub_lib.369,S12000028,South Ayrshire,141014779,"CARNEGIE LIBRARY, 12, MAIN STREET, AYR, KA8 8EB",,"09:00 - 17:00, 10:00 - 19:00, 09:00 - 17:00, 09:00 - 17:00, Closed, 09:00 - 17:00, 09:00 - 19:00",,2019-04-12,4828d846-4688-45b0-a07a-8eb3ff3a3f91,165
pub_lib.370,S12000028,South Ayrshire,141022401,"FOREHILL BRANCH LIBRARY, 31, MOUNT OLIPHANT CRESCENT, AYR, KA7 3EN",,"09:00 - 13:00 & 14:00 - 17:00, 09:00 - 13:00 & 14:00 - 17:00, 13:00 - 17:00, Closed, Closed, 13:00 - 19:00, 09:00 - 13:00 & 14:00 - 17:00",,2019-04-12,4828d846-4688-45b0-a07a-8eb3ff3a3f91,166
pub_lib.371,S12000028,South Ayrshire,141038651,"PRESTWICK LIBRARY, 14, KYLE STREET, PRESTWICK, KA9 1PQ",,"09:00 - 17:00, 09:00 - 19:00, 09:00 - 17:00, 09:00 - 17:00, Closed, 09:00 - 19:00, 09:00 - 17:00",,2019-04-12,4828d846-4688-45b0-a07a-8eb3ff3a3f91,167
pub_lib.372,S12000028,South Ayrshire,141045018,"SYMINGTON BRANCH LIBRARY, 15, BREWLANDS ROAD, SYMINGTON, KA1 5QZ",,"Closed, 14:00 - 17:00, 10:00 - 12:00 & 13:00 - 16:00, Closed, Closed, 12:00 - 16:00, 13:00 - 17:00",,2019-04-12,4828d846-4688-45b0-a07a-8eb3ff3a3f91,168
pub_lib.373,S12000028,South Ayrshire,141048918,"TARBOLTON BRANCH LIBRARY, 54, MONTGOMERIE STREET, TARBOLTON, KA5 5QB",,"Closed, 10:00 - 12:00 & 13:00 - 16:00, 13:00 - 16:00, Closed, Closed, 14:00 - 17:00, 14:00 - 17:00",,2019-04-12,4828d846-4688-45b0-a07a-8eb3ff3a3f91,161
pub_lib.374,S12000028,South Ayrshire,141052035,"GIRVAN LIBRARY, TROWEIR ROAD, GIRVAN, KA26 9HE",,"09:00 - 13:00 & 14:00 - 17:00, 09:00 - 13:00 & 14:00 - 17:00, 09:00 - 13:00 & 14:00 - 17:00, 09:00 - 13:00 & 14:00 - 17:00, Closed, 11:00 - 13:00 & 14:00 - 17:00, 09:00 - 13:00 & 14:00 - 17:00",,2019-04-12,4828d846-4688-45b0-a07a-8eb3ff3a3f91,160
pub_lib.375,S12000028,South Ayrshire,141054102,"MOSSBLOWN BRANCH LIBRARY, 3, ANNBANK ROAD, MOSSBLOWN, KA6 5BH",,"Closed, 10:00 - 13:00 & 14:00 - 16:30, 14:00 - 17:00, Closed, Closed, 14:30 - 19:00, 14:00 - 17:00",,2019-04-12,4828d846-4688-45b0-a07a-8eb3ff3a3f91,164
pub_lib.376,S12000028,South Ayrshire,141054344,"THE HALL BALLANTRAE BRANCH LIBRARY, MAIN STREET, BALLANTRAE, KA26 0NB",,"Closed, 10:00 - 12:00, 10:00 - 12:00, Closed, Closed, 16:00 - 19:00, 15:00 - 17:00",,2019-04-12,4828d846-4688-45b0-a07a-8eb3ff3a3f91,169
pub_lib.377,S12000034,Aberdeenshire,151070416,"ABERDEENSHIRE COUNCIL, TURRIFF LIBRARY, GRANGE VILLA, THE SQUARE, TURRIFF, AB53 4AE",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/turriff-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,290
pub_lib.378,S12000034,Aberdeenshire,151086006,"ABERDEENSHIRE COUNCIL, BANFF LIBRARY, HIGH STREET, BANFF, AB45 1AE",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/banff-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,264
pub_lib.379,S12000034,Aberdeenshire,151086007,"ABERDEENSHIRE COUNCIL, BANCHORY LIBRARY, BRIDGE STREET, BANCHORY, AB31 5SU",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/banchory-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,263
pub_lib.380,S12000034,Aberdeenshire,151086008,"ABERDEENSHIRE COUNCIL, ELLON LIBRARY, STATION ROAD, ELLON, AB41 9AE",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/ellon-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,269
pub_lib.381,S12000034,Aberdeenshire,151086009,"ABERDEENSHIRE COUNCIL, CRUDEN BAY LIBRARY, STATION ROAD, CRUDEN BAY, AB42 0NL",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/cruden-bay-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,268
pub_lib.382,S12000034,Aberdeenshire,15108601,"ABERDEENSHIRE COUNCIL, CAIRNBULG LIBRARY, STATION ROAD, CAIRNBULG, AB43 8WQ",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/cairnbulg-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,267
pub_lib.383,S12000034,Aberdeenshire,151086011,"ABERDEENSHIRE COUNCIL, INVERBERVIE LIBRARY, CHURCH STREET, INVERBERVIE, DD10 0RU",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/inverbervie-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,274
pub_lib.384,S12000034,Aberdeenshire,151086012,"ABERDEENSHIRE COUNCIL, BODDAM LIBRARY, 26, QUEEN'S ROAD, BODDAM, AB42 3AX",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/boddam-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,265
pub_lib.385,S12000034,Aberdeenshire,151086014,"ABERDEENSHIRE COUNCIL, WHITEHILLS LIBRARY, LOCH STREET, WHITEHILLS, AB45 2LT",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/whitehills-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,292
pub_lib.386,S12000034,Aberdeenshire,151086016,"ABERDEENSHIRE COUNCIL, PORTSOY LIBRARY, AIRD GREEN, PORTSOY, AB45 2RH",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/portsoy-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,286
pub_lib.387,S12000034,Aberdeenshire,151086018,"ABERDEENSHIRE COUNCIL, KEMNAY LIBRARY, KENDAL ROAD, KEMNAY, AB51 5RN",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/kemnay-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,276
pub_lib.388,S12000034,Aberdeenshire,151086019,"ABERDEENSHIRE COUNCIL, MINTLAW LIBRARY, NEWLANDS ROAD, MINTLAW, AB42 5GP",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/mintlaw-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,280
pub_lib.389,S12000034,Aberdeenshire,15108602,"ABERDEENSHIRE COUNCIL, FRASERBURGH LIBRARY, KING EDWARD STREET, FRASERBURGH, AB43 9PN",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/fraserburgh-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,271
pub_lib.390,S12000034,Aberdeenshire,151086021,"ABERDEENSHIRE COUNCIL, STONEHAVEN LIBRARY, EVAN STREET, STONEHAVEN, AB39 2ET",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/stonehaven-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,288
pub_lib.391,S12000034,Aberdeenshire,151086022,"ABERDEENSHIRE COUNCIL, NEWMACHAR LIBRARY, SCHOOL ROAD, NEWMACHAR, AB21 0WB",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/newmachar-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,282
pub_lib.392,S12000034,Aberdeenshire,151086023,"ABERDEENSHIRE COUNCIL, BALMEDIE LIBRARY, EIGIE ROAD, BALMEDIE, AB23 8YF",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/balmedie-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,262
