SA1_CODE_2021,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
80107107818,11,12,29,22,37,23,5,0,0,132,3,4,0,3,5,11,10,10,0,40,0,0,0,0,0,0,0,0,0,0,15,16,31,27,42,33,19,10,0,178,7,22,30,23,51,38,8,0,0,178,17,5,10,14,12,5,4,0,0,73,0,0,4,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,23,29,44,38,65,47,17,0,0,260,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,31,29,46,38,67,48,17,0,0,268,8,4,0,3,6,21,17,13,0,76,0,0,0,0,0,3,0,0,0,4,31,31,50,42,75,71,31,13,0,345
80107107819,0,3,18,10,15,8,0,0,0,62,3,4,4,0,0,11,3,7,0,36,0,0,0,0,0,0,0,0,0,0,8,10,18,12,20,21,3,7,0,100,3,6,20,14,24,12,0,0,0,77,6,5,15,5,8,8,0,0,0,52,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,14,32,18,34,19,0,0,0,131,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,0,0,0,0,6,5,0,0,0,0,4,0,0,0,8,11,14,32,18,34,26,0,0,0,134,7,4,4,0,0,18,12,12,0,58,0,0,4,0,0,0,0,3,0,6,16,17,38,24,34,45,10,15,0,205
80107107820,10,14,22,23,25,21,3,0,0,110,0,0,0,11,0,21,10,4,0,53,0,0,0,0,0,0,0,0,0,0,11,14,21,33,27,41,17,5,0,166,0,20,33,37,33,24,3,0,0,156,19,6,9,8,10,13,0,0,0,60,0,0,5,0,3,4,0,0,0,12,0,0,0,0,0,4,0,0,0,5,15,28,39,47,43,35,11,0,0,226,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,7,25,28,43,49,43,35,7,0,0,234,3,0,0,5,3,34,26,9,3,89,0,0,0,0,0,0,0,0,0,0,23,25,48,59,51,73,35,12,3,332
80107107821,8,16,20,24,27,18,5,0,0,116,3,0,0,3,7,15,16,6,0,49,0,0,0,0,3,0,0,0,0,3,12,19,20,25,36,32,19,6,0,168,5,15,28,29,41,29,3,0,0,152,7,5,7,12,5,14,7,0,0,61,0,0,3,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,11,25,38,45,54,48,11,0,0,225,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,6,3,0,0,0,3,4,0,0,0,11,12,23,38,47,52,50,11,0,0,236,10,4,0,0,6,30,32,8,0,103,0,0,0,0,4,0,0,0,0,11,30,31,41,47,66,79,42,11,0,343
80107107901,3,3,15,24,15,15,0,0,0,76,0,0,3,4,0,6,19,6,0,42,0,0,0,0,0,0,0,0,0,0,4,4,14,23,15,21,20,6,0,115,0,8,14,32,29,10,0,0,0,93,5,6,6,15,4,6,0,0,0,46,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,14,19,45,30,21,0,0,0,141,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,7,14,19,45,30,21,0,0,0,145,4,0,3,3,3,14,32,10,5,71,0,0,0,0,0,0,0,0,0,0,12,14,24,51,32,32,29,15,5,216
80107107902,16,9,23,25,25,17,10,0,0,127,0,0,0,0,0,8,18,6,0,34,0,0,0,0,0,0,0,0,0,4,15,9,31,29,26,26,24,6,0,167,3,12,29,38,34,22,5,0,0,147,12,8,11,13,3,12,10,0,0,76,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,17,22,45,63,38,37,15,0,0,228,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,23,22,45,63,39,37,15,0,0,237,5,0,0,4,4,18,28,6,0,67,0,0,7,0,0,0,0,0,0,8,25,22,54,69,42,51,41,11,0,314
80107107903,11,8,24,34,31,13,5,0,0,125,0,0,0,3,3,11,28,8,0,70,0,0,0,0,0,0,0,0,0,5,16,8,31,41,31,29,32,13,0,195,3,11,36,41,35,19,5,0,0,147,10,6,10,16,10,6,0,0,0,61,0,0,8,4,3,0,0,0,0,12,0,0,3,0,0,0,0,0,0,3,14,18,55,62,47,29,5,0,0,230,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,7,19,18,59,62,51,31,5,0,0,235,5,4,0,8,8,21,58,16,0,126,0,0,10,0,0,0,0,0,0,13,19,25,71,64,58,51,64,19,0,373
80107107904,6,4,13,26,21,16,4,0,0,91,8,3,0,4,3,11,24,5,6,55,0,0,0,3,0,0,0,0,0,3,15,5,12,35,26,22,30,6,6,145,0,0,14,27,29,21,5,0,0,110,10,12,9,13,10,3,10,0,0,68,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,12,13,29,53,39,29,22,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,13,29,52,39,29,22,0,0,191,6,3,0,0,4,17,39,11,3,93,0,0,0,4,0,0,0,0,0,8,25,15,32,58,46,50,59,12,3,290
80107107905,8,10,24,17,20,8,6,0,0,85,5,0,0,8,0,9,24,20,0,68,0,0,0,0,0,0,0,0,0,8,6,10,28,22,25,21,35,20,0,156,5,7,32,32,27,9,7,0,0,118,3,3,10,7,9,0,3,0,0,42,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,9,41,41,38,15,7,3,0,170,0,0,0,0,0,0,0,0,0,9,4,0,4,0,0,0,0,0,0,4,4,0,6,4,0,0,0,0,0,13,15,9,43,46,35,20,14,3,0,181,8,0,3,8,3,18,50,36,3,127,0,0,0,5,3,0,0,0,0,12,18,10,46,54,43,31,62,42,3,315
80107107906,0,14,33,19,24,25,3,0,0,112,6,0,5,0,0,10,15,5,0,41,0,0,0,0,0,0,0,0,0,6,4,14,39,16,24,34,19,3,0,156,0,15,40,25,38,23,3,0,0,150,10,10,18,10,6,18,0,0,0,64,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,20,61,35,45,35,5,0,0,223,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,20,65,40,45,35,5,0,0,229,5,0,5,0,0,14,33,3,0,67,0,0,0,0,0,0,0,0,0,4,13,27,72,35,46,60,39,9,0,297
80107107907,7,12,19,14,9,14,0,0,0,76,0,0,3,4,3,13,15,6,5,55,0,0,0,0,0,0,0,0,0,7,8,10,25,22,16,28,18,6,5,137,3,15,28,19,13,22,0,0,0,97,12,7,9,3,5,8,0,0,0,41,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,14,18,44,27,17,33,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,13,18,44,27,23,35,0,0,0,153,3,0,8,9,7,17,28,12,4,83,0,0,0,0,0,4,0,0,0,11,14,19,49,36,34,50,23,12,4,252
80107107908,4,8,17,13,14,8,4,0,0,71,0,0,0,3,0,12,11,9,0,39,0,0,0,0,0,0,4,0,0,6,4,11,18,16,17,23,17,9,0,118,0,7,21,20,22,12,3,0,0,79,8,8,7,5,3,9,7,0,0,46,0,0,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,0,0,4,8,17,32,30,24,24,6,0,0,138,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,8,17,30,30,24,24,6,0,0,141,0,0,8,3,0,17,31,14,0,70,0,3,0,6,6,0,3,0,0,11,10,20,37,34,27,40,39,14,0,226
80107107909,4,6,21,16,11,10,0,0,0,69,9,0,3,5,3,4,5,6,3,36,0,0,3,0,0,0,0,0,0,7,6,6,28,23,14,10,12,6,5,105,3,7,21,31,10,7,7,0,0,87,8,3,5,3,9,8,0,0,0,35,0,0,4,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,14,30,39,23,15,7,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,14,14,30,37,23,15,7,0,0,139,5,0,10,6,3,9,12,10,0,52,0,0,3,0,0,0,0,0,0,7,19,9,39,47,24,19,23,10,7,198
80107108002,0,5,25,17,14,22,9,0,0,84,0,0,9,4,8,11,34,26,8,98,0,0,4,0,3,5,0,0,0,11,0,5,36,25,21,36,41,30,7,203,0,9,37,26,24,21,4,0,0,119,3,0,12,5,9,5,6,0,0,47,0,0,3,0,4,5,6,0,0,15,0,0,0,0,0,0,0,0,0,0,3,14,48,35,32,32,10,0,0,173,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,0,0,4,0,0,0,4,0,9,3,17,48,40,32,36,10,4,0,185,3,0,9,12,7,14,54,47,9,153,0,0,3,0,3,0,4,0,4,23,4,15,61,47,40,58,69,48,15,357
80107108003,12,37,58,51,46,36,14,0,0,259,8,0,4,11,11,25,52,32,10,159,0,0,0,4,0,3,0,0,0,11,22,40,73,67,58,63,65,32,10,419,0,45,92,63,63,48,9,0,0,322,15,24,15,28,13,13,15,0,0,131,0,0,0,7,4,4,0,0,0,22,0,0,0,7,0,0,0,0,0,5,22,70,113,103,82,66,25,0,0,481,0,0,8,6,0,0,0,0,0,12,0,0,0,0,6,0,0,0,0,7,3,7,6,6,8,3,0,0,0,20,22,70,118,102,85,70,26,0,0,501,8,3,17,14,20,42,90,64,16,273,0,0,4,0,0,0,6,0,0,14,36,86,136,122,106,115,124,59,17,795
80107108006,0,15,31,13,8,8,3,0,0,84,0,0,4,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,3,18,39,13,8,11,0,4,0,96,0,17,46,28,18,3,4,0,0,119,0,7,20,8,6,3,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,68,39,24,10,6,0,0,162,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,3,27,69,39,20,10,3,0,0,170,4,0,5,0,0,6,4,9,0,24,0,8,7,0,0,0,0,0,0,16,9,33,75,37,20,17,9,9,0,209
80107108007,4,18,38,24,16,11,7,0,0,116,4,0,8,3,5,7,17,37,22,98,0,0,4,0,0,7,4,12,5,36,6,15,47,27,21,21,24,54,29,250,0,17,73,45,22,13,0,0,0,176,3,10,17,10,6,5,5,0,0,49,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,25,88,55,27,16,8,0,0,234,0,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,3,0,0,6,7,0,3,0,0,0,3,0,0,9,6,25,94,55,27,22,7,0,0,239,7,0,3,3,5,9,37,67,43,173,0,4,5,0,0,9,12,31,13,69,14,33,103,58,29,36,52,94,58,479
80107108008,4,8,23,6,9,4,0,0,0,60,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,4,12,26,9,9,8,5,0,0,64,0,12,30,16,6,3,0,0,0,75,3,7,8,0,0,0,4,0,0,22,0,0,3,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,4,23,39,18,14,10,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,39,18,14,10,0,0,0,106,0,0,4,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,3,23,43,25,14,12,7,0,0,123
80107108009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108011,5,19,53,39,27,20,4,0,0,169,8,0,9,4,0,11,23,17,7,81,0,0,3,0,0,0,0,0,0,9,10,21,56,38,34,32,32,17,7,252,0,23,73,65,44,29,3,0,0,237,5,6,25,11,11,15,9,0,0,78,0,0,0,6,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,33,108,82,56,45,10,0,0,327,0,0,0,6,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,6,0,0,5,6,0,0,0,0,0,13,0,34,106,87,52,42,10,0,0,342,11,3,11,3,3,11,43,32,11,130,0,0,9,0,0,4,0,0,0,14,10,42,127,93,66,58,50,28,13,488
80107108012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108013,3,39,87,25,17,10,0,0,0,184,4,4,11,3,0,5,13,0,0,48,0,0,4,0,0,0,0,0,0,11,6,48,108,35,19,16,14,0,0,238,3,42,147,53,28,17,0,0,0,286,8,10,28,10,5,3,0,0,0,70,0,0,5,3,0,0,0,0,0,9,0,5,4,0,0,0,0,0,0,5,9,59,183,62,36,21,7,0,0,375,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,15,11,58,188,68,40,21,7,0,0,388,7,4,13,9,0,11,24,3,0,76,0,0,11,0,0,0,0,0,0,17,18,62,215,81,40,35,23,3,0,476
80107108014,5,0,4,7,0,5,0,0,0,22,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,3,3,0,0,24,0,0,6,7,11,5,0,0,0,26,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,10,9,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,13,9,5,0,0,0,31,4,0,0,0,0,4,5,0,0,13,0,0,0,0,0,0,0,0,0,0,9,0,7,13,10,7,4,0,0,49
80107108015,3,20,69,26,23,17,0,0,0,146,0,0,5,3,0,5,9,4,0,32,0,0,4,0,0,0,0,0,0,5,0,15,72,31,21,19,9,0,0,183,0,18,110,40,27,24,0,0,0,216,5,9,25,12,6,10,0,0,0,72,0,0,10,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,25,145,61,39,30,0,0,0,307,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,6,0,3,0,0,0,0,5,3,25,152,57,40,36,0,0,0,313,0,0,9,11,4,6,16,6,0,50,0,0,4,0,0,0,0,0,0,9,3,29,166,66,43,38,17,6,0,374
80107108016,0,17,58,19,14,17,0,0,0,123,0,0,5,5,3,12,13,9,0,39,0,0,5,6,0,0,0,0,0,7,0,16,61,31,17,26,14,10,0,173,0,13,80,33,25,19,4,0,0,174,0,5,20,4,3,7,5,0,0,52,0,0,5,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,22,107,41,33,24,4,0,0,236,0,0,4,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,13,0,25,112,41,31,27,5,0,0,248,0,0,3,7,3,16,24,10,0,64,0,0,4,6,0,0,0,3,0,17,4,26,118,53,37,40,25,15,0,324
80107108101,11,6,39,25,20,19,0,0,0,113,0,0,9,6,0,11,14,8,3,46,0,0,3,0,0,0,0,0,0,8,9,8,49,27,21,24,12,6,3,165,0,8,45,42,21,18,0,0,0,138,9,3,11,11,7,11,0,0,0,50,0,0,6,0,0,4,0,0,0,14,0,0,4,0,0,0,0,0,0,4,8,8,60,56,30,31,0,0,0,193,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,6,0,4,0,4,0,0,0,0,14,17,8,63,56,31,31,0,0,0,208,7,0,11,6,6,19,21,8,3,83,0,0,3,3,4,0,0,0,0,15,25,8,77,63,41,48,23,11,3,298
80107108102,3,9,28,20,9,18,3,0,0,97,0,0,6,0,0,3,10,9,3,38,0,0,0,0,0,0,0,0,0,0,3,14,32,22,11,22,20,9,3,135,4,10,45,31,21,14,4,0,0,133,0,13,12,6,5,8,5,0,0,41,0,0,3,7,0,6,0,0,0,12,0,0,0,3,0,0,0,0,0,3,8,26,58,39,29,30,5,0,0,191,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,4,5,4,0,0,0,0,0,0,9,10,23,58,42,27,30,5,0,0,201,0,3,6,0,3,7,26,14,3,68,0,0,0,0,0,0,0,0,0,0,12,30,63,49,36,36,30,14,3,265
80107108103,15,9,21,28,28,22,0,0,0,120,9,0,4,4,6,20,14,5,0,61,0,0,0,0,7,0,0,0,0,11,18,12,25,24,36,49,15,7,4,189,0,11,29,33,41,32,0,0,0,148,16,8,6,17,12,15,0,3,0,73,0,0,5,6,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,5,19,15,44,57,51,49,4,3,0,237,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,19,16,44,57,55,49,4,3,0,247,12,0,5,3,6,29,35,6,7,105,0,3,0,0,3,3,0,0,0,18,33,17,50,60,70,81,40,7,8,367
80107108104,10,9,24,19,17,8,3,0,0,93,0,0,0,3,0,11,4,0,0,26,0,0,0,0,0,0,0,0,0,0,8,9,24,21,19,21,9,0,0,119,0,3,29,35,27,20,0,0,0,127,7,10,11,9,3,3,3,0,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,14,46,44,33,27,3,0,0,181,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,14,41,50,33,27,3,0,0,184,12,4,3,3,4,12,23,0,0,60,0,0,0,0,0,0,0,0,0,3,28,16,48,51,37,41,24,0,0,246
80107108105,6,8,31,28,22,15,7,0,0,114,3,0,3,0,0,11,13,0,0,34,0,0,0,0,0,0,0,0,0,0,10,6,32,28,28,26,13,0,0,146,4,9,37,39,27,21,4,0,0,142,8,6,10,10,3,12,3,0,0,54,3,6,0,3,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,15,55,51,43,35,9,0,0,212,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,5,7,5,0,0,0,0,0,0,0,13,20,18,56,51,41,35,9,0,0,224,8,3,3,0,3,20,23,0,0,58,0,0,0,0,0,0,0,0,0,0,25,20,57,52,40,48,31,4,0,285
80107108106,7,9,31,15,21,25,3,0,0,107,0,0,4,0,9,13,10,3,3,38,0,0,5,0,0,0,0,0,0,7,6,12,39,15,22,35,11,3,3,155,0,0,35,27,21,35,5,0,0,130,9,10,16,7,0,13,0,0,0,54,4,0,3,0,4,0,0,0,0,9,0,0,3,3,0,0,0,0,0,3,14,12,59,36,26,43,0,0,0,193,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,11,10,14,59,36,27,43,5,0,0,203,5,4,10,0,9,21,19,4,3,80,4,0,0,4,0,0,0,0,0,13,19,19,72,42,40,73,19,8,3,296
80107108107,3,3,19,27,17,8,0,0,0,85,3,0,0,6,0,4,11,0,0,26,0,0,0,0,0,0,0,0,0,4,8,9,23,30,19,17,14,0,0,116,0,8,31,35,25,11,5,0,0,110,5,5,10,13,10,6,0,0,0,46,0,4,3,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,3,15,45,51,39,22,5,0,0,172,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,3,16,46,51,37,22,5,0,0,175,4,0,0,9,0,19,15,6,0,54,0,0,0,0,3,0,0,0,0,9,8,15,48,58,43,37,14,6,0,236
80107108108,7,10,41,25,23,20,0,0,0,119,4,0,3,3,11,9,8,9,0,55,0,0,0,0,0,0,0,0,0,0,11,8,41,27,33,30,10,9,0,180,5,5,54,36,33,15,0,0,0,148,9,9,14,18,10,6,0,0,0,62,0,0,5,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,7,8,18,70,48,44,30,5,0,0,232,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,3,0,0,0,15,12,24,76,52,45,33,5,0,0,242,10,7,8,11,17,19,9,18,0,93,0,0,0,3,0,5,0,0,0,9,26,29,86,59,60,56,15,18,4,340
80107108109,4,4,23,20,26,12,0,0,0,91,7,0,0,5,0,8,3,8,0,32,0,0,0,3,0,0,0,0,0,4,11,12,26,23,33,20,3,8,0,132,0,14,32,30,40,26,4,0,0,139,9,10,9,7,5,5,0,0,0,53,0,0,0,0,0,4,0,0,0,9,0,0,0,0,5,0,0,0,0,3,9,24,42,37,53,31,4,0,0,202,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,43,37,53,31,4,0,0,207,5,4,0,5,0,19,11,5,4,57,0,0,0,4,0,0,0,0,0,9,20,32,50,42,54,54,13,5,4,273
80107108111,4,10,23,17,16,18,4,0,0,86,0,0,0,3,3,7,3,7,0,26,0,0,0,0,0,0,0,0,0,3,4,14,23,17,24,21,3,4,0,116,0,12,25,24,35,16,0,0,0,110,3,6,9,12,6,9,5,0,0,46,0,0,0,0,0,3,0,0,0,7,0,0,5,4,0,0,0,0,0,10,8,17,40,34,38,32,8,0,0,174,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,8,11,18,37,34,38,37,8,0,0,181,4,0,3,4,3,15,13,10,0,56,0,0,0,0,5,0,0,0,0,6,16,18,42,35,44,50,20,8,0,240
