route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,bikes_allowed
43-10647,2023-COMBVAC-Weekday-05,69828584-2023-COMBVAC-Weekday-05,Belconnen,0,430259,1,1
3-10647,2023-COMBVAC-Weekday-05,69828585-2023-COMBVAC-Weekday-05,Airport,1,30599,1,1
43-10647,2023-COMBVAC-Weekday-05,69828586-2023-COMBVAC-Weekday-05,Belconnen,0,430259,1,1
43-10647,2023-COMBVAC-Weekday-05,69828587-2023-COMBVAC-Weekday-05,Belconnen,0,430259,1,1
3-10647,2023-COMBVAC-Weekday-05,69828588-2023-COMBVAC-Weekday-05,Airport,1,30599,1,1
3-10647,2023-COMBVAC-Weekday-05,69828589-2023-COMBVAC-Weekday-05,Airport,1,30599,1,1
43-10647,2023-COMBVAC-Weekday-05,69828590-2023-COMBVAC-Weekday-05,Belconnen,0,430259,1,1
3-10647,2023-COMBVAC-Weekday-05,69828591-2023-COMBVAC-Weekday-05,Airport,1,30599,1,1
3-10647,2023-COMBVAC-Weekday-05,69828592-2023-COMBVAC-Weekday-05,Airport,1,30599,1,1
43-10647,2023-COMBVAC-Weekday-05,69828593-2023-COMBVAC-Weekday-05,Belconnen,0,430259,1,1
3-10647,2023-COMBVAC-Weekday-05,69828594-2023-COMBVAC-Weekday-05,Airport,1,30599,1,1
3-10647,2023-COMBVAC-Weekday-05,69828595-2023-COMBVAC-Weekday-05,Airport,1,30599,1,1
43-10647,2023-COMBVAC-Weekday-05,69828596-2023-COMBVAC-Weekday-05,Belconnen,0,430259,1,1
3-10647,2023-COMBVAC-Weekday-05,69828597-2023-COMBVAC-Weekday-05,Airport,1,30599,1,0
3-10647,2023-COMBVAC-Weekday-05,69828598-2023-COMBVAC-Weekday-05,Airport,1,30599,1,1
43-10647,2023-COMBVAC-Weekday-05,69828599-2023-COMBVAC-Weekday-05,Belconnen,0,430259,1,0
43-10647,2023-COMBVAC-Weekday-05,69828600-2023-COMBVAC-Weekday-05,Belconnen,0,430259,1,1
3-10647,2023-COMBVAC-Weekday-05,69828601-2023-COMBVAC-Weekday-05,Airport,1,30599,1,1
43-10647,2023-COMBVAC-Weekday-05,69828602-2023-COMBVAC-Weekday-05,Belconnen,0,430259,1,1
3-10647,2023-COMBVAC-Weekday-05,69828603-2023-COMBVAC-Weekday-05,Airport,1,30599,1,1
3-10647,2023-COMBVAC-Weekday-05,69828604-2023-COMBVAC-Weekday-05,Airport,1,30599,1,1
3-10647,2023-COMBVAC-Weekday-05,69828605-2023-COMBVAC-Weekday-05,Airport,1,30599,1,1
3-10647,2023-COMBVAC-Weekday-05,69828606-2023-COMBVAC-Weekday-05,Airport,1,30599,1,0
43-10647,2023-COMBVAC-Weekday-05,69828607-2023-COMBVAC-Weekday-05,Belconnen,0,430259,1,0
3-10647,2023-COMBVAC-Weekday-05,69828608-2023-COMBVAC-Weekday-05,Airport,1,30599,1,1
3-10647,2023-COMBVAC-Weekday-05,69828609-2023-COMBVAC-Weekday-05,Airport,1,30599,1,1
43-10647,2023-COMBVAC-Weekday-05,69828610-2023-COMBVAC-Weekday-05,Belconnen,0,430259,1,0
3-10647,2023-COMBVAC-Weekday-05,69828611-2023-COMBVAC-Weekday-05,Airport,1,30599,1,1
43-10647,2023-COMBVAC-Weekday-05,69828612-2023-COMBVAC-Weekday-05,Belconnen,0,430259,1,1
43-10647,2023-COMBVAC-Weekday-05,69828613-2023-COMBVAC-Weekday-05,Belconnen,0,430259,1,1
3-10647,2023-COMBVAC-Weekday-05,69828614-2023-COMBVAC-Weekday-05,Airport,1,30599,1,1
3-10647,2023-COMBVAC-Weekday-05,69828615-2023-COMBVAC-Weekday-05,Airport,1,30599,1,1
3-10647,2023-COMBVAC-Weekday-05,69828616-2023-COMBVAC-Weekday-05,Airport,1,30599,1,1
43-10647,2023-COMBVAC-Weekday-05,69828617-2023-COMBVAC-Weekday-05,Belconnen,0,430259,1,1
3-10647,2023-COMBVAC-Weekday-05,69828618-2023-COMBVAC-Weekday-05,Airport,1,30599,1,1
3-10647,2023-COMBVAC-Weekday-05,69828619-2023-COMBVAC-Weekday-05,Airport,1,30599,1,1
43-10647,2023-COMBVAC-Weekday-05,69828620-2023-COMBVAC-Weekday-05,Belconnen,0,430259,1,1
3-10647,2023-COMBVAC-Weekday-05,69828621-2023-COMBVAC-Weekday-05,Airport,1,30599,1,0
3-10647,2023-COMBVAC-Weekday-05,69828622-2023-COMBVAC-Weekday-05,City,1,30601,1,1
43-10647,2023-COMBVAC-Weekday-05,69828623-2023-COMBVAC-Weekday-05,Belconnen,0,430259,1,1
3-10647,2023-COMBVAC-Weekday-05,69828624-2023-COMBVAC-Weekday-05,City,1,30601,1,1
3-10647,2023-COMBVAC-Weekday-05,69828625-2023-COMBVAC-Weekday-05,City,1,30601,1,1
43-10647,2023-COMBVAC-Weekday-05,69828626-2023-COMBVAC-Weekday-05,Belconnen,0,430259,1,1
3-10647,2023-COMBVAC-Weekday-05,69828627-2023-COMBVAC-Weekday-05,City,1,30601,1,1
4-10647,2023-COMBVAC-Weekday-05,69828628-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828629-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828630-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828631-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828632-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828633-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828634-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828635-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828636-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828637-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,0
4-10647,2023-COMBVAC-Weekday-05,69828638-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828639-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828640-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828641-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828642-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,0
4-10647,2023-COMBVAC-Weekday-05,69828643-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,0
4-10647,2023-COMBVAC-Weekday-05,69828644-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828645-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828646-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828647-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828648-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,0
4-10647,2023-COMBVAC-Weekday-05,69828649-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828650-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828651-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828652-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828653-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828654-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828655-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828656-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828657-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828658-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828659-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828660-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828661-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828662-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828663-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828664-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828665-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828666-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,0
4-10647,2023-COMBVAC-Weekday-05,69828667-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828668-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,0
4-10647,2023-COMBVAC-Weekday-05,69828669-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,0
4-10647,2023-COMBVAC-Weekday-05,69828670-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,0
4-10647,2023-COMBVAC-Weekday-05,69828671-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828672-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828673-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828674-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828675-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828676-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828677-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828678-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828679-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828680-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828681-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828682-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828683-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828684-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,0
4-10647,2023-COMBVAC-Weekday-05,69828685-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828686-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828687-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828688-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828689-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828690-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828691-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828692-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828693-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,0
4-10647,2023-COMBVAC-Weekday-05,69828694-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828695-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828696-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
4-10647,2023-COMBVAC-Weekday-05,69828697-2023-COMBVAC-Weekday-05,Belconnen,1,40685,1,1
50-10647,2023-COMBVAC-Weekday-05,69828698-2023-COMBVAC-Weekday-05,City,0,500267,1,1
50-10647,2023-COMBVAC-Weekday-05,69828699-2023-COMBVAC-Weekday-05,City,0,500267,1,1
50-10647,2023-COMBVAC-Weekday-05,69828700-2023-COMBVAC-Weekday-05,City,0,500267,1,1
50-10647,2023-COMBVAC-Weekday-05,69828701-2023-COMBVAC-Weekday-05,City,0,500267,1,1
50-10647,2023-COMBVAC-Weekday-05,69828702-2023-COMBVAC-Weekday-05,City,0,500267,1,1
50-10647,2023-COMBVAC-Weekday-05,69828703-2023-COMBVAC-Weekday-05,City,0,500267,1,1
50-10647,2023-COMBVAC-Weekday-05,69828704-2023-COMBVAC-Weekday-05,City,0,500267,1,1
50-10647,2023-COMBVAC-Weekday-05,69828705-2023-COMBVAC-Weekday-05,City,0,500267,1,1
50-10647,2023-COMBVAC-Weekday-05,69828706-2023-COMBVAC-Weekday-05,City,0,500267,1,1
50-10647,2023-COMBVAC-Weekday-05,69828707-2023-COMBVAC-Weekday-05,City,0,500267,1,1
50-10647,2023-COMBVAC-Weekday-05,69828708-2023-COMBVAC-Weekday-05,City,0,500267,1,1
50-10647,2023-COMBVAC-Weekday-05,69828709-2023-COMBVAC-Weekday-05,City,0,500267,1,1
50-10647,2023-COMBVAC-Weekday-05,69828710-2023-COMBVAC-Weekday-05,City,0,500267,1,1
50-10647,2023-COMBVAC-Weekday-05,69828711-2023-COMBVAC-Weekday-05,City,0,500267,1,1
50-10647,2023-COMBVAC-Weekday-05,69828712-2023-COMBVAC-Weekday-05,City,0,500267,1,1
50-10647,2023-COMBVAC-Weekday-05,69828713-2023-COMBVAC-Weekday-05,City,0,500267,1,1
50-10647,2023-COMBVAC-Weekday-05,69828714-2023-COMBVAC-Weekday-05,City,0,500267,1,1
50-10647,2023-COMBVAC-Weekday-05,69828715-2023-COMBVAC-Weekday-05,City,0,500267,1,1
50-10647,2023-COMBVAC-Weekday-05,69828716-2023-COMBVAC-Weekday-05,City,0,500267,1,1
50-10647,2023-COMBVAC-Weekday-05,69828717-2023-COMBVAC-Weekday-05,City,0,500267,1,1
50-10647,2023-COMBVAC-Weekday-05,69828718-2023-COMBVAC-Weekday-05,City,0,500267,1,1
50-10647,2023-COMBVAC-Weekday-05,69828719-2023-COMBVAC-Weekday-05,City,0,500267,1,1
9-10647,2023-COMBVAC-Weekday-05,69828720-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828721-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828722-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,0
9-10647,2023-COMBVAC-Weekday-05,69828723-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828724-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828725-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828726-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828727-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828728-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828729-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828730-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828731-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828732-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828733-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828734-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828735-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,0
9-10647,2023-COMBVAC-Weekday-05,69828736-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828737-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828738-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828739-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828740-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828741-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828742-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,0
9-10647,2023-COMBVAC-Weekday-05,69828743-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828744-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828745-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828746-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828747-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828748-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828749-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828750-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828751-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828752-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828753-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828754-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828755-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828756-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828757-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828758-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828759-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828760-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828761-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828762-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828763-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,0
9-10647,2023-COMBVAC-Weekday-05,69828764-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828765-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828766-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828767-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828768-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828769-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828770-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828771-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828772-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828773-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
9-10647,2023-COMBVAC-Weekday-05,69828774-2023-COMBVAC-Weekday-05,Belconnen,1,90390,1,1
57-10647,2023-COMBVAC-Weekday-05,69828775-2023-COMBVAC-Weekday-05,City,0,570512,1,1
57-10647,2023-COMBVAC-Weekday-05,69828776-2023-COMBVAC-Weekday-05,City,0,570512,1,1
57-10647,2023-COMBVAC-Weekday-05,69828777-2023-COMBVAC-Weekday-05,City,0,570512,1,1
57-10647,2023-COMBVAC-Weekday-05,69828778-2023-COMBVAC-Weekday-05,City,0,570512,1,1
57-10647,2023-COMBVAC-Weekday-05,69828779-2023-COMBVAC-Weekday-05,City,0,570512,1,1
57-10647,2023-COMBVAC-Weekday-05,69828780-2023-COMBVAC-Weekday-05,City,0,570512,1,1
57-10647,2023-COMBVAC-Weekday-05,69828781-2023-COMBVAC-Weekday-05,City,0,570512,1,1
57-10647,2023-COMBVAC-Weekday-05,69828782-2023-COMBVAC-Weekday-05,City,0,570512,1,1
57-10647,2023-COMBVAC-Weekday-05,69828783-2023-COMBVAC-Weekday-05,City,0,570512,1,1
57-10647,2023-COMBVAC-Weekday-05,69828784-2023-COMBVAC-Weekday-05,City,0,570512,1,1
57-10647,2023-COMBVAC-Weekday-05,69828785-2023-COMBVAC-Weekday-05,City,0,570512,1,1
57-10647,2023-COMBVAC-Weekday-05,69828786-2023-COMBVAC-Weekday-05,City,0,570512,1,1
57-10647,2023-COMBVAC-Weekday-05,69828787-2023-COMBVAC-Weekday-05,City,0,570512,1,1
57-10647,2023-COMBVAC-Weekday-05,69828788-2023-COMBVAC-Weekday-05,City,0,570512,1,1
57-10647,2023-COMBVAC-Weekday-05,69828789-2023-COMBVAC-Weekday-05,City,0,570512,1,1
21-10647,2023-COMBVAC-Weekday-05,69828790-2023-COMBVAC-Weekday-05,Gungahlin,1,210164,1,1
21-10647,2023-COMBVAC-Weekday-05,69828791-2023-COMBVAC-Weekday-05,Gungahlin,1,210164,1,1
903-10647,2023-COMBVAC-Weekday-05,69833849-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833850-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833853-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833855-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833857-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833858-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833859-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833860-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833861-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833862-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833863-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833864-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833865-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833866-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833867-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833868-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833869-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833872-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833873-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833874-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833875-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833876-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833877-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833878-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833879-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833880-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833881-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833882-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833883-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833884-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833887-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833888-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
903-10647,2023-COMBVAC-Weekday-05,69833889-2023-COMBVAC-Weekday-05,Strathnairn Loop,0,9030106,1,0
