SA1_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
80107107603,0,7,11,23,17,15,6,0,0,72,7,3,0,4,0,5,0,0,0,20,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,9,15,31,19,19,3,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,15,31,19,19,3,0,0,100,7,0,0,0,0,3,30,11,4,55,0,0,0,0,0,0,3,0,0,0,19,10,18,31,19,23,35,11,4,160,0,0,13,8,22,0,0,0,0,49,5,0,6,9,5,7,10,0,0,37,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,5,3,18,22,23,14,7,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107604,0,8,13,29,17,10,12,0,0,86,0,5,5,3,5,6,0,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,18,36,25,18,15,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,14,36,25,18,15,0,0,114,0,0,0,0,0,3,16,11,0,33,0,0,0,0,0,0,0,0,0,3,8,9,18,36,27,22,28,11,0,153,0,0,0,21,17,9,0,0,0,49,0,9,6,21,0,6,3,0,0,45,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,6,7,40,13,22,5,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107605,0,4,14,16,18,16,3,0,0,77,0,3,3,0,0,3,0,4,0,20,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,19,20,25,21,4,4,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,20,25,21,4,4,0,100,5,4,5,0,3,11,13,8,0,46,0,0,0,0,0,0,0,0,0,0,5,6,23,19,30,32,21,10,0,143,0,4,4,16,20,18,0,0,0,54,11,4,5,7,7,0,9,0,0,36,0,0,0,5,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,4,9,24,26,21,6,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107606,3,7,13,16,21,17,0,4,0,76,7,5,0,0,0,6,5,0,0,32,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,14,9,17,28,27,23,3,4,0,116,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,7,12,9,20,28,30,23,7,4,0,124,12,0,0,0,0,10,22,11,0,56,0,0,0,0,0,0,0,0,0,0,23,14,17,25,28,29,26,8,0,179,0,7,6,18,22,12,4,0,0,72,10,8,0,6,4,3,4,0,0,39,0,0,4,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,13,12,30,30,19,8,0,0,117,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3
80107107607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107608,0,7,10,22,23,16,8,0,0,89,8,3,0,3,5,0,5,6,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,14,13,28,28,18,13,6,0,123,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,10,14,14,16,28,28,18,13,6,0,130,4,0,3,0,0,9,19,9,0,50,0,0,0,0,0,0,0,0,0,5,18,14,16,36,29,31,25,10,5,179,0,3,8,21,24,9,0,0,0,60,4,0,3,9,0,5,3,0,0,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,10,6,34,28,17,4,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
80107107609,4,0,7,7,23,12,0,0,0,54,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,11,22,16,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,11,22,18,0,0,0,75,0,3,0,0,0,10,7,4,0,31,0,0,0,0,0,0,0,0,0,0,8,3,7,11,22,27,11,6,0,100,0,0,7,8,6,12,0,0,0,30,3,0,3,4,5,3,3,0,0,22,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,6,3,5,11,12,12,9,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
80107107701,3,10,35,24,31,25,4,0,0,129,10,5,3,0,5,7,5,0,0,34,0,0,0,0,0,6,0,0,0,9,0,0,4,0,0,0,0,0,0,4,13,15,36,26,33,35,10,0,0,170,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,15,38,26,33,35,10,0,0,177,12,0,0,4,5,10,19,7,0,64,0,0,0,0,0,4,0,0,0,12,25,20,41,34,39,46,29,7,0,245,0,13,19,24,17,15,0,0,0,90,9,4,14,10,9,11,8,0,0,62,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,14,35,38,30,26,8,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
80107107702,0,5,12,22,14,4,0,0,0,69,0,6,0,4,0,5,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,20,25,17,15,5,0,0,94,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,8,11,21,24,20,15,5,0,0,98,14,0,0,0,0,4,12,7,3,43,0,0,0,0,3,0,0,0,0,11,20,12,22,23,24,22,16,4,3,148,0,4,12,16,10,11,0,0,0,50,5,8,7,4,3,5,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,6,19,15,19,16,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
80107107703,0,13,20,18,20,12,0,0,0,80,8,5,0,0,6,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,19,21,19,22,15,4,0,0,104,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,15,21,23,22,15,4,0,0,105,5,0,0,0,4,12,17,4,0,34,0,0,0,0,0,0,0,0,0,6,14,18,23,24,22,26,19,4,0,148,3,8,6,22,16,3,0,0,0,55,10,0,6,5,5,7,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,8,16,29,24,8,4,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107704,3,0,21,21,12,5,6,0,0,68,4,0,9,0,0,0,3,0,0,15,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,7,24,28,13,10,9,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,25,28,13,10,9,0,0,96,3,0,0,0,0,3,12,3,0,26,0,0,0,0,0,0,0,0,0,4,6,5,29,31,10,19,15,3,0,120,0,4,19,9,6,9,0,0,0,51,5,5,6,9,3,3,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,24,19,11,14,3,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
80107107705,3,3,21,23,22,15,4,0,0,93,5,0,0,3,3,6,3,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,31,30,23,17,6,0,0,115,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,8,10,3,31,30,28,16,4,0,0,119,3,0,4,0,3,13,11,0,0,36,0,0,0,0,0,0,0,0,0,0,10,3,33,30,28,38,17,4,0,159,0,5,11,15,14,13,0,0,0,63,4,0,11,14,14,9,0,0,0,58,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,6,33,33,35,26,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107706,0,0,12,19,21,12,0,0,0,64,0,0,0,5,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,16,23,21,13,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,3,0,15,23,21,13,0,0,0,82,5,0,0,0,0,7,12,4,4,30,0,0,0,0,0,0,0,0,0,3,7,3,15,28,20,21,16,4,4,113,3,4,3,10,12,6,0,0,0,36,0,0,3,12,4,8,0,0,0,27,0,0,8,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,4,13,27,15,10,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107707,0,9,11,17,12,11,8,0,0,64,3,0,0,0,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,10,11,14,16,17,17,8,0,0,95,4,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,9,10,15,12,16,17,18,8,0,0,102,6,0,0,0,0,14,15,3,0,44,0,0,0,0,0,0,0,0,0,0,22,16,12,20,20,28,23,3,0,145,0,0,8,14,14,8,0,0,0,47,0,6,4,11,5,0,4,0,0,28,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,7,15,17,26,11,4,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
80107107708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107801,5,12,30,23,20,11,0,0,0,97,3,5,6,3,0,4,0,0,0,22,0,0,0,4,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,9,14,34,30,27,12,0,0,0,129,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,5,9,15,34,27,29,12,0,0,0,136,8,0,0,6,6,7,5,8,0,43,0,0,0,3,0,0,0,0,0,3,18,15,45,35,32,20,9,8,0,182,0,10,24,23,13,17,0,0,0,89,9,3,10,13,7,5,0,0,0,47,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,19,41,37,23,19,0,0,0,146,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
80107107802,0,3,12,13,11,8,0,0,0,51,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,20,13,11,10,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,16,15,11,10,0,0,0,58,0,0,0,0,0,10,6,9,3,25,0,0,0,0,0,0,0,0,0,0,4,7,19,14,11,16,7,9,3,87,0,6,5,11,11,8,0,0,0,44,0,0,3,7,0,4,0,0,0,18,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,14,20,20,8,3,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
80107107803,0,6,23,18,23,7,0,0,0,75,0,3,0,7,0,0,0,0,0,19,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,10,32,28,25,7,0,0,0,98,0,6,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,7,3,6,0,3,0,0,0,0,0,9,4,10,35,25,25,9,0,0,0,108,3,3,0,5,4,4,9,3,0,33,0,0,0,0,0,0,0,0,0,10,7,9,30,37,33,12,9,3,0,153,0,11,13,16,10,10,0,0,0,52,3,6,12,8,9,5,0,0,0,46,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,16,29,23,18,14,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3
80107107804,0,12,27,13,13,0,0,0,0,66,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11,29,13,13,7,0,0,0,85,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,6,11,29,13,13,8,0,0,0,89,0,0,0,0,4,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,5,15,29,13,21,14,5,0,0,109,0,12,14,13,15,8,0,0,0,56,0,3,11,0,3,0,0,0,0,21,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,30,15,18,8,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
80107107805,0,12,23,15,16,20,0,0,0,88,3,6,4,0,5,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,28,20,19,22,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,28,20,20,22,0,0,0,108,4,0,7,0,0,5,6,3,0,31,0,0,0,0,0,0,0,0,0,3,4,16,35,21,20,27,13,3,0,142,0,7,17,9,16,10,0,0,0,61,6,7,14,11,4,9,0,0,0,47,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,11,33,22,26,12,3,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
80107107806,0,4,19,20,19,10,3,0,0,79,7,3,7,0,5,6,0,0,0,19,0,0,0,0,5,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,9,9,26,18,24,12,4,0,0,106,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,10,9,26,18,24,12,4,0,0,112,0,0,0,3,0,10,5,5,0,20,0,0,0,0,0,0,3,0,0,3,14,9,29,25,26,23,12,5,0,138,0,3,13,25,22,6,0,0,0,67,4,4,4,3,8,5,5,0,0,30,0,0,0,5,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,6,29,32,23,18,5,0,0,112,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
80107107807,0,4,9,9,10,12,4,0,0,49,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,11,13,17,4,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,11,13,20,4,0,0,63,0,0,0,0,4,8,7,0,0,30,0,0,0,0,0,0,0,0,0,3,0,6,12,8,14,28,15,8,0,99,0,0,3,3,13,12,0,0,0,30,0,0,0,4,4,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,3,8,18,13,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
80107107808,0,9,21,12,17,16,3,0,0,84,5,8,3,5,7,7,0,0,0,34,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,27,20,24,24,3,0,0,121,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,14,26,20,24,24,3,0,0,122,4,0,4,0,0,7,11,3,0,27,0,0,0,0,0,0,0,0,0,0,12,16,35,20,21,36,15,7,0,151,0,5,20,12,25,12,0,0,0,75,6,7,5,3,4,9,0,0,0,36,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,8,33,21,34,25,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
80107107809,0,5,3,15,13,16,0,0,0,60,6,3,0,0,5,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,10,14,20,20,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,14,20,20,0,0,0,74,4,0,0,0,0,8,6,0,0,31,0,0,0,0,0,0,0,0,0,0,8,8,7,14,21,26,18,4,0,114,0,0,6,7,7,9,0,0,0,35,10,5,3,13,7,7,0,0,0,39,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,4,8,16,15,20,4,0,0,77,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
80107107810,0,3,10,28,15,14,4,0,0,84,6,3,6,8,9,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,11,30,29,24,4,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,11,34,29,24,4,0,0,119,10,0,0,3,0,12,21,33,30,101,0,0,0,0,3,0,0,5,10,18,20,13,15,39,32,30,27,37,42,245,0,3,6,19,25,5,0,0,0,66,7,8,5,13,5,7,6,0,0,44,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,3,8,13,38,33,15,9,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
80107107811,3,9,40,27,15,10,0,0,0,108,6,7,4,5,4,7,0,0,0,26,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,14,54,34,18,18,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,54,34,18,17,0,0,0,149,7,3,0,4,5,9,8,16,0,52,0,0,0,0,0,0,0,0,0,5,14,17,55,32,26,28,10,16,0,204,0,9,18,31,23,16,3,0,0,99,7,8,15,6,10,0,0,0,0,48,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,24,36,38,32,16,3,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9
80107107812,0,7,16,14,14,15,0,0,0,61,0,3,3,4,8,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,16,21,16,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,16,21,16,0,0,0,87,3,3,0,0,0,9,6,3,0,26,0,0,0,0,0,0,0,0,0,0,4,8,19,20,21,20,8,3,0,108,0,9,10,14,20,11,0,0,0,64,4,3,11,5,0,3,7,0,0,39,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,11,20,17,25,20,7,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
