SA1_CODE_2021,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
80105105603,0,8,0,0,0,0,0,0,0,11,4,5,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,8,7,21,0,0,3,0,0,0,0,38,8,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,51,5,4,11,0,0,5,0,109,11,5,5,0,3,0,0,3,0,23,0,5,0,0,0,0,0,0,0,6,4,10,0,0,0,0,4,4,0,18,0,3,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,16,4,6,0,0,3,0,0,0,0,13,9,9,0,4,3,0,0,0,0,29,10,38,0,3,4,0,0,0,0,59,8,9,0,0,0,0,0,0,0,17
80105105604,0,8,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,8,3,3,0,0,4,0,0,0,0,7,10,22,0,0,3,0,0,0,0,34,4,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,41,0,4,4,3,0,0,0,83,3,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,9,5,9,9,0,0,0,0,0,0,21,0,0,3,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,20,0,3,0,3,0,0,0,0,0,12,13,9,0,0,4,0,0,0,0,30,15,25,0,0,3,0,0,0,0,47,4,10,0,0,0,0,0,0,0,19
80105105605,0,12,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,8,4,5,0,0,4,3,0,0,0,22,11,21,0,3,6,0,0,0,0,42,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,30,57,4,8,20,6,0,0,0,119,4,13,0,0,0,0,0,0,0,22,0,4,0,0,0,0,0,0,0,6,3,4,4,0,0,0,0,0,0,17,4,0,3,0,0,0,0,0,0,7,8,6,0,0,0,0,0,0,0,16,0,18,0,0,0,0,0,0,0,21,0,4,0,0,0,0,0,0,0,4,11,12,0,4,9,5,0,0,0,40,22,37,0,3,9,0,0,0,0,72,0,0,0,0,0,0,0,0,0,9
80105105606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0,6,7,7,0,0,0,0,0,0,3,21,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,19,0,6,0,0,0,0,5,48,4,9,0,3,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,10,16,10,0,0,0,0,0,0,4,28,0,4,0,0,0,0,0,0,0,9
80105105607,4,7,0,0,0,0,0,0,0,8,4,8,0,0,0,0,0,0,0,12,8,5,0,0,0,0,0,0,0,15,17,14,0,0,7,0,0,0,0,31,3,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,46,42,3,4,14,0,0,3,0,109,8,13,0,0,4,0,0,0,0,24,7,9,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,9,4,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,4,5,0,0,0,0,0,0,0,9,4,14,0,0,0,0,0,0,0,18,9,5,0,0,3,0,0,0,0,26,20,20,4,0,13,0,0,0,0,55,4,7,0,0,0,0,0,0,0,14
80105105701,0,6,0,0,0,0,0,0,0,6,7,3,0,0,0,0,0,0,0,15,3,0,0,6,5,0,0,0,0,10,10,7,0,0,3,0,0,0,0,22,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,20,0,6,10,5,0,0,0,65,5,9,0,0,0,0,0,0,0,8,4,9,0,0,0,0,0,0,0,11,3,4,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,11,3,7,0,0,0,0,0,0,0,15,12,9,0,0,7,0,0,0,0,29,14,8,0,7,3,3,0,0,0,33,0,5,0,0,0,0,0,0,0,6
80105105702,0,3,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,11,6,0,0,0,0,0,0,0,20,3,11,0,3,0,0,0,0,0,16,4,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,4,5,8,4,0,5,0,72,4,3,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0,6,0,0,0,0,0,4,0,12,9,9,0,6,4,0,0,0,0,32,10,15,0,3,0,0,0,0,0,26,4,3,0,0,3,0,0,0,0,8
80105105703,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,7,3,4,0,0,8,0,0,0,0,10,8,10,0,0,9,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,21,0,0,19,5,0,3,0,65,5,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,3,6,6,0,0,8,0,0,0,0,16,8,17,0,0,9,4,0,0,0,43,3,0,0,0,0,0,0,0,0,0
80105105704,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,3,5,0,0,8,3,0,6,0,21,3,9,0,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,26,5,4,8,4,0,6,0,64,3,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,0,0,8,0,5,0,0,0,0,0,0,0,9,9,11,0,0,8,3,0,4,0,33,7,16,0,4,3,0,0,0,0,28,0,5,0,0,0,0,0,0,0,13
80105105705,0,4,0,3,0,0,0,0,0,10,3,3,0,3,3,0,0,0,0,14,4,6,0,0,6,0,0,0,0,22,8,17,0,8,0,0,0,0,0,32,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,41,5,8,18,0,0,3,4,102,0,12,0,0,3,0,0,0,0,15,0,7,0,0,0,0,0,0,0,8,3,5,4,0,0,0,0,0,0,9,4,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,15,3,6,0,5,3,0,0,0,0,17,7,6,0,0,8,0,0,3,0,30,10,27,0,8,5,0,0,0,0,56,0,4,0,0,0,0,0,0,0,7
80105105706,0,5,0,0,0,0,0,0,0,5,0,10,0,0,3,0,0,0,0,11,0,4,5,0,0,0,0,0,0,10,10,16,0,5,3,0,0,0,0,33,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,43,5,10,8,5,0,0,0,87,0,13,0,0,0,0,0,0,0,24,0,5,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,3,0,7,0,0,3,0,0,0,0,15,5,9,7,5,4,0,0,0,0,30,16,25,3,3,7,3,0,3,0,60,4,3,0,0,0,0,0,0,0,13
80105105708,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,14,17,23,0,6,0,0,0,0,0,46,0,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,38,50,0,8,7,6,0,0,4,116,9,8,0,0,0,0,0,0,0,13,0,4,0,5,0,0,0,0,0,11,0,3,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,0,6,3,8,0,3,0,0,0,0,0,22,4,3,0,0,0,0,0,0,0,10,6,9,0,0,9,0,0,0,0,18,26,30,0,8,7,0,0,0,0,73,3,8,3,0,4,4,0,0,0,23
80105105709,0,3,0,4,0,0,0,0,0,8,0,6,0,4,0,0,0,4,0,15,3,4,0,4,3,3,0,7,0,23,7,10,0,4,3,0,0,0,0,30,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,14,42,3,19,11,8,0,13,4,117,0,9,0,0,0,0,0,0,0,17,0,7,0,0,0,0,0,0,0,14,0,5,0,0,0,0,0,4,0,10,0,3,0,0,0,0,0,3,0,14,0,6,0,0,0,0,0,0,0,6,0,6,0,4,0,0,0,0,0,16,0,9,0,4,0,0,0,9,0,22,0,13,5,6,3,3,0,8,0,45,14,22,0,7,8,0,0,0,0,59,3,4,0,0,0,0,0,0,0,9
80105105711,0,14,0,0,0,0,0,0,0,19,0,6,0,5,0,0,0,4,0,12,22,20,0,7,12,8,0,8,0,77,18,47,0,12,15,5,0,4,0,98,6,5,5,0,5,3,0,0,0,26,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,52,132,14,31,50,12,0,14,6,302,4,24,3,4,5,0,0,0,0,43,3,29,5,8,3,0,0,4,0,51,3,15,6,0,3,0,0,5,4,40,0,7,4,0,0,0,0,0,0,11,7,8,0,0,0,0,0,0,3,15,3,17,0,0,3,0,0,0,0,26,0,18,0,8,0,0,0,6,0,31,39,32,7,6,23,11,0,8,4,131,33,93,3,15,22,5,0,8,9,174,5,13,4,5,5,3,0,0,0,41
80105105712,0,9,0,0,0,0,0,0,0,19,0,12,0,7,0,0,0,0,0,19,11,23,0,7,9,9,0,0,0,55,13,32,0,4,8,3,0,3,3,66,0,5,0,0,3,0,0,0,0,13,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,3,3,31,93,13,26,28,14,0,7,5,220,8,11,4,0,6,0,0,0,0,24,4,21,4,3,3,0,0,0,0,38,4,10,0,7,0,0,0,0,0,26,3,5,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,5,0,15,0,7,0,0,0,0,0,27,0,16,0,9,0,0,0,0,0,25,19,32,3,10,17,9,0,4,0,93,27,55,5,8,7,5,0,3,3,112,3,13,0,0,3,0,0,0,0,20
80105105713,0,7,0,0,0,0,0,0,0,5,7,3,0,0,0,0,0,0,0,5,3,0,0,0,3,3,0,0,0,11,3,13,0,4,4,0,0,0,0,29,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,33,0,8,16,0,0,0,0,83,3,12,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,4,5,5,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,0,0,0,0,11,7,3,0,0,0,0,0,0,0,5,10,5,0,0,6,3,0,0,0,25,8,21,0,4,8,0,0,0,0,44,3,3,0,0,0,0,0,0,0,10
80105105714,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,9,12,0,0,4,0,0,0,0,23,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,32,0,3,13,3,0,0,0,74,4,7,0,0,0,0,0,0,0,15,3,9,0,0,0,0,0,0,0,11,7,5,0,0,0,0,0,0,0,7,0,5,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,8,4,8,0,0,5,0,0,0,0,12,7,20,0,0,3,0,0,0,3,45,5,7,0,0,0,0,0,0,0,13
80105105715,4,9,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,11,0,11,0,6,4,0,0,0,0,19,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,5,12,3,3,0,4,0,67,0,8,0,0,4,0,0,0,0,12,0,7,0,0,0,0,0,0,0,3,5,9,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,4,6,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,9,5,4,0,0,0,4,0,6,0,18,13,20,3,6,3,0,0,0,0,42,0,0,0,3,0,0,0,0,0,7
80105105801,0,8,0,5,0,0,0,0,0,14,0,7,0,0,3,0,0,0,0,16,8,7,0,0,7,0,0,0,0,19,19,24,0,7,0,0,0,0,0,49,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,36,63,0,8,18,3,0,4,0,138,4,8,3,0,0,0,0,0,0,20,4,9,3,0,0,0,0,0,0,20,0,4,6,0,0,0,0,0,0,12,0,3,3,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,14,0,14,0,5,0,0,0,0,0,18,3,4,0,0,3,0,0,0,0,22,7,13,0,0,6,0,0,0,0,41,30,39,3,10,7,0,0,0,0,93,0,11,0,0,0,0,0,0,0,21
80105105802,0,5,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,13,7,11,0,0,7,0,0,0,4,31,6,5,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,43,0,8,12,0,0,0,3,103,4,14,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,15,0,6,0,3,0,0,0,0,0,15,4,11,0,0,0,3,3,0,0,31,26,29,0,3,6,0,0,0,5,62,8,8,0,0,0,0,0,0,0,13
80105105803,0,4,0,3,0,0,0,0,0,12,0,15,0,3,0,0,0,0,0,12,3,7,0,0,4,0,0,0,0,16,8,19,0,0,3,0,0,0,0,36,4,6,0,0,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,66,0,13,16,0,0,0,0,120,4,18,0,0,5,0,0,0,0,26,0,8,0,0,0,0,0,0,0,3,8,8,5,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,8,0,6,0,3,0,0,0,0,0,14,0,11,0,3,0,0,0,0,0,17,9,16,3,0,10,3,0,4,0,38,8,44,0,4,6,0,0,0,0,70,4,8,0,5,0,0,0,0,0,18
80105105804,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,7,8,0,0,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,0,5,12,0,4,0,0,66,6,8,0,3,0,0,0,0,0,16,0,5,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,11,3,0,0,0,0,3,0,0,23,10,19,0,3,0,3,0,0,0,35,0,0,0,0,0,0,0,0,0,8
80105105805,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,5,8,14,0,4,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,0,0,5,3,0,0,0,46,7,3,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,9,6,0,0,3,0,0,0,0,25,10,19,0,4,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,6
80105105806,0,6,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,8,6,15,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,20,31,0,8,9,3,0,4,0,66,0,14,0,0,0,0,0,0,0,17,3,8,0,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,11,0,0,0,7,0,0,0,0,0,3,5,3,0,0,0,0,0,5,0,18,9,30,0,4,0,0,0,3,0,51,0,6,0,0,0,0,0,0,0,9
80105105807,3,8,0,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,10,0,11,0,4,0,0,0,0,0,15,11,14,0,5,11,0,0,0,0,40,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,68,4,10,14,3,0,0,0,125,3,24,5,0,0,0,0,0,0,31,3,6,0,0,3,0,0,0,0,14,6,6,5,0,0,0,0,0,3,18,3,5,4,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,5,3,14,0,3,0,0,0,0,0,25,0,5,0,0,0,0,0,0,0,10,10,16,0,4,0,0,0,0,0,30,16,33,0,4,13,0,0,0,4,73,0,6,0,0,0,0,0,0,0,7
80105105808,5,11,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,11,3,8,0,0,5,0,0,0,0,19,17,23,0,0,0,4,0,0,0,46,4,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,22,63,0,9,16,5,0,0,3,120,3,10,0,0,4,0,0,0,0,19,6,4,0,0,0,0,0,0,0,10,11,6,5,0,0,0,0,0,0,21,4,3,4,0,0,0,0,0,0,9,5,3,0,0,0,0,0,0,0,6,3,13,0,0,0,0,0,0,0,19,0,11,0,0,0,0,0,0,0,13,11,11,4,0,11,0,0,0,0,33,26,40,0,3,7,4,0,0,0,87,3,6,0,7,0,4,0,0,0,21
