SA1_CODE_2021,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
80104104007,3,0,0,3,3,0,0,0,0,6,0,7,5,3,0,0,0,0,0,16,16,24,67,71,69,29,12,0,0,285
80104104008,0,0,3,4,6,0,0,0,0,10,0,6,0,3,6,0,0,0,0,13,20,32,69,77,91,30,0,0,0,317
80104104011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104013,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,10,27,69,28,14,0,0,0,157
80104104014,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,8,14,23,64,39,48,24,7,6,0,222
80104104015,0,0,6,0,0,0,0,0,0,10,0,4,0,3,0,0,0,0,0,6,18,23,52,46,59,24,7,0,0,235
80104104017,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,5,23,75,60,28,9,0,0,0,200
80104104018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,15,6,0,0,0,0,42
80104104019,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,8,9,13,23,27,26,5,0,0,115
80104104020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,24
80104104022,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,21,88,47,12,8,0,0,0,174
80104104023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104024,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,6,9,23,51,39,40,21,3,0,0,176
80104104025,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,6,4,29,67,71,40,9,4,0,0,218
80104104026,0,0,3,0,3,4,0,0,0,14,0,4,5,0,0,0,0,0,0,14,12,55,199,78,43,31,4,0,0,420
80104104027,0,0,8,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,11,0,38,161,73,17,13,0,0,0,315
80104104028,0,4,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,14,48,94,20,20,12,0,0,0,212
80104104029,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,10,37,134,41,19,14,0,0,0,251
80104104030,0,0,8,0,0,0,0,0,0,12,0,0,8,4,0,0,0,0,0,9,11,78,319,83,36,26,3,0,0,557
80104104031,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,52,41,19,19,4,0,0,144
80104104032,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,97,21,11,10,0,0,0,165
80104104301,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,4,0,0,0,4,13,10,12,20,47,29,12,4,0,147
80104104302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104401,0,4,0,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,6,15,28,65,100,88,29,7,0,0,340
80104104402,0,0,5,0,4,0,0,0,0,8,0,5,0,4,5,0,0,0,0,12,5,26,70,113,84,30,3,0,0,333
80104104404,0,0,0,5,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,10,20,27,71,112,101,24,4,0,0,354
80104104405,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,13,15,33,98,61,9,3,0,0,236
80104104409,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,17,15,36,60,59,15,0,0,0,191
80104104410,0,0,8,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,5,0,16,75,25,13,3,0,0,0,126
80104104411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,28,31,39,41,24,0,0,0,184
80104104412,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,20,13,32,37,43,15,4,0,0,157
80104104413,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,9,21,22,29,66,69,22,3,0,0,236
80104104414,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,4,21,26,34,14,0,0,0,108
80104104415,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,7,24,80,71,35,9,0,0,0,223
80104104416,0,0,5,0,0,0,0,0,0,12,0,0,3,7,5,0,0,0,0,18,13,16,84,87,40,21,5,0,0,262
80104104417,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,9,12,49,91,44,16,0,0,0,223
80104104418,0,0,4,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,9,0,37,123,90,27,6,0,5,0,295
80104104419,0,5,8,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,3,0,28,148,57,10,3,0,0,0,252
80104104420,0,0,6,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,13,7,49,163,85,35,5,0,0,0,343
80104104421,0,6,4,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,3,5,36,108,42,16,4,0,0,0,217
80104104422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104423,0,0,0,3,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,8,9,19,31,58,54,15,0,0,0,195
80104104424,0,0,4,3,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,6,7,29,65,89,62,17,3,0,0,272
80104104425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,14
80104104426,0,3,4,0,0,0,0,0,0,6,0,0,9,5,0,0,0,0,0,18,9,41,122,82,42,19,4,0,0,312
80104104502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104504,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
80104104601,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,10,33,46,19,21,8,0,0,135
80104104602,0,0,4,0,0,0,0,0,0,9,0,0,3,0,0,3,0,0,0,14,9,23,100,69,39,20,3,0,0,267
80104104603,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,14,13,18,36,29,10,0,0,149
80104104604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,33,35,28,19,4,0,0,130
80104104605,0,3,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,7,0,16,52,47,30,9,0,0,0,159
80104104606,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,12,49,54,40,19,3,0,0,190
80104104607,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,12,28,37,27,13,9,0,0,134
80104104609,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,7,13,43,48,20,11,4,0,0,149
80104104612,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,8,30,33,20,10,0,0,0,111
80104104613,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,17,34,46,47,54,26,12,6,0,229
80104104614,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,15,12,18,48,53,19,3,0,0,162
80104104616,0,0,6,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,0,4,3,6,35,34,21,11,5,0,0,108
80104104617,4,0,6,5,5,0,0,0,0,21,0,0,5,6,0,0,0,0,0,10,15,13,67,62,66,38,0,0,0,278
80104104618,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,14,26,52,49,51,19,0,0,0,219
80104104619,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,7,28,42,34,44,23,3,0,0,182
80104104620,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,11,52,53,27,21,3,0,0,166
80104104621,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,14,22,67,42,38,23,9,0,0,210
80104104622,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,10,21,46,43,43,19,8,0,0,196
80104104623,0,3,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,13,20,83,83,49,28,8,0,0,289
80104104624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104625,0,0,4,3,0,4,0,0,0,7,0,0,5,0,0,0,0,0,0,3,28,17,58,69,43,35,14,0,0,254
80104104626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,51,38,41,26,5,0,0,175
80104104627,0,0,5,5,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,9,5,18,54,61,40,17,7,0,0,205
80104104628,0,0,0,7,5,0,0,0,0,9,0,0,3,0,3,0,0,0,0,9,6,21,57,46,34,16,8,0,0,198
80104104629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6
80104104630,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,11,14,52,42,29,15,4,0,0,164
80104104631,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,11,50,75,39,6,0,0,0,204
80104104632,0,0,4,0,0,0,0,0,0,5,0,0,5,6,0,0,0,0,0,7,3,14,137,135,39,19,4,0,0,357
80104104633,0,3,3,7,0,0,0,0,0,12,0,3,8,0,0,0,0,0,0,9,7,26,109,88,31,15,3,0,0,286
80104104634,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,12,19,70,60,34,15,5,0,0,220
80104104635,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,4,8,10,40,31,37,21,6,0,0,157
80104104636,0,0,7,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,12,50,37,29,26,0,0,0,166
80104104637,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,20,41,39,49,19,6,0,0,173
80104104701,0,0,0,0,5,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,11,29,23,46,40,10,0,0,160
80104104702,0,0,0,0,0,6,4,0,0,10,0,0,0,0,0,0,0,0,0,4,13,15,21,31,52,40,11,0,0,178
80104104703,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,15,38,28,59,66,46,18,0,0,275
80104104704,0,0,0,0,0,4,0,0,0,7,0,0,0,0,3,0,0,0,0,3,10,14,15,34,35,33,0,0,0,137
80104104705,0,0,0,0,4,0,0,0,0,0,0,0,3,5,0,0,0,0,0,5,14,26,25,30,65,42,12,0,0,218
80104104706,4,0,0,0,0,3,0,0,0,10,0,0,3,0,4,0,0,0,0,9,26,13,37,37,57,29,3,0,0,208
80104104707,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,15,17,29,42,18,3,0,0,128
80104104708,0,0,0,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,6,16,18,32,42,52,16,6,0,0,191
80104104709,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,11,22,26,43,18,4,0,0,126
80104104710,4,0,0,0,0,3,0,0,0,11,0,3,0,0,0,0,0,0,0,5,8,36,21,41,58,44,13,4,0,240
80104104711,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,13,29,45,64,72,38,12,0,0,270
80104104712,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,16,36,31,27,13,0,4,0,141
80104104713,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,9,15,20,44,45,62,30,7,0,0,228
80104104714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104715,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,15,11,25,39,29,14,0,0,144
80104104716,0,5,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,14,30,25,37,59,53,15,0,0,234
80104104717,0,5,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,34,40,39,39,85,69,11,0,0,313
80104104718,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,36,43,30,27,96,59,8,0,0,304
80104104719,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,16,31,28,40,65,50,11,0,0,245
80104104801,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,22,37,30,57,32,3,0,0,189
80104104802,0,3,0,0,0,0,0,0,0,15,0,0,5,4,0,0,0,0,0,7,12,36,86,71,54,35,11,0,0,309
80104104803,0,0,0,0,6,0,0,0,0,4,0,0,3,6,0,0,0,0,0,15,9,17,46,57,43,20,3,0,0,191
80104104804,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,4,17,77,45,38,17,3,0,0,199
80104104805,0,3,6,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,9,5,31,75,79,40,29,3,0,0,261
80104104806,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,7,25,40,50,46,28,8,0,0,198
80104104807,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,15,24,41,39,29,8,3,0,170
80104104808,0,4,4,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,7,25,36,47,34,28,9,0,0,181
80104104809,0,0,3,6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,7,17,51,55,58,50,13,0,0,252
80104104810,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,5,24,27,34,37,31,8,5,0,171
80104104811,0,0,0,0,3,0,0,0,0,6,0,0,0,0,4,3,0,0,0,4,17,14,24,34,43,28,6,0,0,169
80104104812,0,0,5,6,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,8,6,23,92,81,47,29,7,0,0,291
80104104813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,30,32,31,22,3,0,0,130
80104104814,0,6,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,25,44,74,61,48,8,0,0,280
80104111601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104111702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104111801,0,0,6,3,0,0,0,0,0,11,0,0,4,4,0,0,0,0,0,14,18,27,108,139,63,14,3,0,0,379
80104111803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104111901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5
80104112001,0,5,5,5,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,5,9,12,61,92,24,5,4,0,0,212
80104112003,0,0,0,0,3,0,0,0,0,7,0,0,3,0,0,0,0,0,0,4,22,24,69,120,50,12,3,0,0,301
80104112005,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,12,83,82,32,6,3,0,0,217
80104112006,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,10,26,102,85,38,14,3,0,0,269
80104112007,0,0,7,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,4,12,62,80,24,4,6,0,0,186
80104112008,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,26,113,46,21,7,0,0,0,209
80104112009,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,7,24,130,88,20,9,0,0,0,280
80104112010,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,4,13,50,102,48,5,0,0,0,225
80104112011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,44,76,37,6,4,0,0,178
80104112012,0,0,0,5,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,9,7,16,85,98,23,15,0,0,0,252
80104112013,0,4,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,12,10,20,49,102,44,17,0,0,0,247
80104112014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104112015,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,22,107,77,28,6,0,0,0,245
80104112102,0,0,0,3,0,0,0,0,0,5,0,0,3,4,0,0,0,0,0,8,6,18,67,52,6,6,0,0,0,154
80104112103,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,24,19,13,3,0,0,0,69
80104112104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104112105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,3,0,0,0,0,26
80104112106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9
80104112107,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,12,8,21,139,79,27,4,0,0,0,277
80104112108,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,5,21,65,71,27,5,0,0,0,192
80104112109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,0,0,0,16
80104112110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,0,0,0,0,0,42
80104112111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104112112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104112113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104112114,0,0,0,5,0,0,0,0,0,8,0,0,3,4,0,0,0,0,0,10,10,13,63,103,29,6,0,0,0,229
80104112115,0,0,3,3,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,8,0,8,52,63,21,7,0,0,0,144
80104112202,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,10,9,12,74,87,43,3,4,0,0,219
80104112203,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,11,37,31,22,3,0,0,0,112
80104112204,0,0,6,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,8,4,16,75,98,24,7,0,0,0,230
80104112205,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,53,71,19,7,3,0,0,158
80104112206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,4,0,0,0,0,27
80104112207,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,7,3,46,26,13,3,0,0,0,100
80104112208,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,11,5,8,64,109,47,7,0,0,0,242
80104112209,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,6,3,19,73,86,36,8,0,0,0,228
80105104901,29,16,0,0,0,0,0,0,0,48,6,8,0,0,0,0,0,0,0,15,669,547,114,17,3,0,0,0,0,1361
80105104902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105104903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105104904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105105001,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,20,49,62,55,27,6,0,0,232
80105105002,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,5,17,29,34,37,33,4,0,0,170
80105105003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105105004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15,22,28,29,14,4,0,0,120
80105105005,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,8,26,28,44,60,65,43,9,0,0,269
80105105006,0,0,5,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,4,9,34,45,34,44,29,5,0,0,198
80105105007,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,14,7,24,30,33,22,13,0,0,144
80105105008,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,18,15,35,26,14,7,5,0,119
80105105011,0,0,4,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,26,31,52,54,79,56,12,0,0,311
80105105012,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,17,16,43,67,47,31,5,0,0,241
80105105013,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,24,49,46,53,65,46,7,0,0,291
80105105014,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,27,23,46,47,23,0,0,0,170
80105105015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,8,9,6,7,0,0,46
80105105016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,30,29,26,14,4,0,0,120
80105105017,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,33,25,25,26,15,14,0,0,145
80105105018,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,28,20,18,14,3,0,0,107
80105105101,0,0,8,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,11,5,89,217,54,20,16,0,0,0,406
80105105102,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,9,39,78,40,19,30,16,4,0,239
80105105105,0,4,11,0,0,0,0,0,0,28,0,0,5,0,4,0,0,0,0,10,10,153,368,155,56,41,6,0,0,787
80105105109,0,0,3,0,0,6,0,0,0,9,0,0,7,0,0,0,0,0,0,13,7,132,214,95,51,36,13,0,0,546
80105105110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,95,28,4,3,0,0,0,167
80105105111,0,4,5,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,93,197,65,30,16,0,0,0,408
80105105112,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,68,31,7,9,0,0,0,146
80105105113,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,20,112,58,15,15,0,0,0,222
80105105114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105105115,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,3,53,112,46,54,25,7,0,0,291
80105105116,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,36,133,48,21,6,3,0,0,251
80105105117,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,27,99,33,19,17,0,0,0,196
80105105118,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,0,40,141,58,11,12,0,0,0,264
80105105119,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,3,43,151,77,36,12,5,0,0,321
80105105120,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,66,231,103,35,27,0,0,0,471
80105105301,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,9,47,165,92,74,66,18,7,0,480
80105105302,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,4,44,163,62,37,25,4,0,0,339
80105105305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105105306,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,5,18,82,40,25,15,9,4,0,193
80105105307,0,6,0,0,0,0,0,0,0,10,3,6,0,0,0,0,0,0,0,12,160,132,25,3,0,0,0,0,0,314
80105105308,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,78,117,17,9,0,0,0,0,0,218
80105105311,0,0,5,3,0,0,0,0,0,7,0,6,3,0,0,0,0,0,0,10,3,54,123,40,19,4,3,0,0,242
80105105312,0,0,4,4,0,0,0,0,0,6,0,0,5,3,0,0,0,0,0,13,3,34,152,70,59,31,12,0,0,365
80105105313,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,10,4,54,136,36,21,12,0,0,0,262
80105105314,0,0,8,0,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,14,9,80,264,79,48,26,11,0,0,519
80105105404,0,4,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,11,53,59,58,63,28,3,0,0,273
80105105405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,18,30,25,20,6,0,0,0,105
80105105406,0,6,0,6,0,0,0,0,0,6,0,3,0,0,0,3,0,0,0,7,16,58,79,77,56,37,8,0,0,320
80105105407,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,7,52,95,56,48,27,3,0,0,283
80105105408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,54,41,20,9,0,0,0,170
80105105409,0,0,4,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,7,10,111,326,103,50,28,0,0,0,621
80105105410,0,6,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,6,74,185,61,26,20,0,0,0,374
80105105501,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,16,33,69,71,50,22,6,0,0,265
80105105502,0,0,4,0,0,0,0,0,0,5,0,0,3,0,6,0,0,0,0,7,11,16,58,55,45,18,0,0,0,197
