SA1_CODE_2021,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
80107108603,0,0,0,0,0,0,0,0,0,0,4,11,22,24,21,26,3,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,3,5,0,6,3,0,9,0,0,0,25,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,4,4,3,0,0,0,0,0,15,0,0,0,3,3,0,0,0,0,10,0,5,13,12,20,15,0,0,0,57,0,0,4,7,4,4,0,0,0,17,0,0,5,14,11,5,0,0,0,37,0,0,0,0,0,0,0,0,0,0
80107108604,0,0,0,0,0,0,0,0,0,3,0,5,11,21,12,13,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,9,11,3,8,0,0,0,30,0,0,0,4,3,0,0,0,0,5,0,4,6,8,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,5
80107108605,0,0,0,0,0,0,0,0,0,0,0,17,21,23,19,29,5,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,3,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,4,0,0,0,14,5,6,0,0,0,0,0,0,0,16,0,0,3,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,10,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,5,24,21,13,20,4,0,0,80,0,3,0,3,4,0,4,0,0,14,0,4,8,7,4,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0
80107108701,0,0,0,0,0,0,0,0,0,0,6,6,30,18,27,23,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,7,12,5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,0,0,0,0,11,9,3,0,0,0,0,0,0,0,11,0,0,0,4,6,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,4,3,3,0,0,0,20,0,0,0,3,0,0,0,0,0,8,0,0,18,19,8,13,0,0,0,59,3,0,8,4,5,3,0,0,0,18,0,0,5,5,8,8,0,0,0,23,0,0,0,0,0,0,0,0,0,7
80107108702,0,0,0,0,0,0,0,0,0,3,6,7,23,22,22,15,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,11,8,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,12,12,8,5,0,0,0,43,0,0,8,4,3,6,0,0,0,21,4,5,4,8,8,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0
80107108703,0,0,0,0,0,0,0,0,0,0,8,18,32,30,33,23,5,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,3,16,7,10,7,0,0,0,49,0,0,0,0,0,0,5,0,0,5,8,5,9,5,3,9,0,0,0,32,0,3,4,0,0,3,0,0,0,12,0,0,0,0,9,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,13,0,0,0,0,5,0,0,0,0,9,0,3,8,21,23,11,0,0,0,73,0,0,10,9,3,0,0,0,0,30,0,3,8,9,9,9,0,0,0,41,0,0,0,0,0,0,0,0,0,0
80107108704,0,0,4,0,0,0,0,0,0,4,4,4,23,15,11,11,5,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,15,0,0,0,0,0,0,5,0,0,6,0,0,3,9,5,0,0,0,0,14,5,0,3,3,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,5,0,0,11,3,7,0,0,0,0,26,0,0,3,3,0,5,0,0,0,11,0,3,9,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3
80107108705,0,0,0,0,5,0,0,0,0,3,3,6,21,28,33,17,3,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,6,9,3,7,3,0,0,0,30,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,8,0,0,0,12,5,0,0,0,0,0,0,0,0,10,0,4,0,0,10,5,0,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,8,4,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,10,0,4,8,15,12,12,0,0,0,49,0,0,0,3,5,0,0,0,0,7,0,0,11,6,7,4,5,0,0,29,0,0,0,0,0,4,0,0,0,5
80107108706,0,0,0,0,0,0,0,0,0,0,9,11,34,29,29,17,3,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,4,11,8,13,9,5,0,0,49,0,0,0,0,3,0,0,0,0,5,5,7,4,0,0,4,0,0,0,21,4,3,0,0,0,0,0,0,0,13,0,0,0,6,0,0,4,0,0,15,0,5,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,10,0,6,0,0,0,16,0,0,6,0,0,0,0,0,0,7,0,3,23,22,19,8,0,0,0,69,0,4,3,0,5,5,0,0,0,28,0,4,9,10,14,12,5,0,0,48,0,0,0,0,0,0,0,0,0,0
80107108707,0,0,0,0,0,0,0,0,0,0,4,7,20,12,5,14,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,0,3,0,0,3,0,0,0,17,0,0,0,0,0,0,3,0,0,7,3,0,0,5,0,5,0,0,0,9,0,5,0,0,0,0,0,0,0,3,0,0,6,6,7,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,10,9,5,8,0,0,0,34,0,0,0,0,3,0,0,0,0,8,0,0,10,3,3,8,0,0,0,20,0,0,4,0,0,0,0,0,0,6
80107108801,0,0,0,0,0,0,0,0,0,5,17,16,22,24,31,31,3,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,12,14,5,0,9,0,0,0,37,0,0,0,0,0,0,0,0,0,3,10,3,5,0,0,0,0,0,0,24,11,5,5,0,0,0,0,0,0,12,5,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,4,0,0,0,12,0,0,0,0,0,5,0,0,0,5,0,0,16,20,21,20,0,0,0,78,4,7,4,0,11,10,0,0,0,36,0,3,13,5,3,3,3,0,0,36,0,0,0,0,0,0,0,0,0,4
80107108802,0,0,0,0,0,0,0,0,0,0,8,14,20,16,15,21,3,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,5,0,3,6,0,0,0,11,0,0,5,0,0,0,0,0,0,4,4,3,0,0,4,0,0,0,0,13,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,0,0,17,6,0,3,0,0,0,0,0,0,11,0,0,5,16,17,13,0,0,0,47,0,0,0,0,3,0,0,0,0,14,0,8,4,0,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,3
80107108803,0,0,0,0,0,0,0,0,0,4,8,5,22,19,24,17,6,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,3,3,7,0,5,4,0,0,22,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,5,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,18,15,16,14,4,0,0,73,5,4,0,4,8,7,3,0,0,23,0,0,3,4,3,8,7,0,0,25,4,0,0,5,0,0,0,0,0,9
80107108804,0,0,0,0,0,0,0,0,0,0,4,14,28,22,34,15,3,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,10,6,6,3,0,0,0,31,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,21,0,0,3,5,0,0,0,0,0,11,0,8,24,6,22,22,0,0,0,83,0,6,7,0,6,0,0,0,0,25,0,0,7,9,9,3,3,0,0,32,0,0,0,0,0,0,0,0,0,4
80107108805,0,0,0,0,0,0,0,0,0,3,3,11,29,21,16,23,3,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,6,0,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,4,7,0,0,4,0,0,0,14,3,0,5,0,0,0,0,0,0,6,0,0,0,3,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,14,18,12,12,0,0,0,58,0,0,5,0,0,5,0,0,0,7,0,0,4,3,9,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0
80107108806,0,0,0,0,0,0,0,0,0,5,7,6,24,14,20,12,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,3,7,6,0,0,0,0,19,0,0,0,0,0,3,0,0,0,3,4,0,6,0,0,0,0,0,0,13,0,0,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,13,6,13,11,0,0,0,47,0,0,3,0,0,6,0,0,0,11,0,5,3,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3
80107108807,0,0,0,0,0,0,0,0,0,0,11,6,29,34,33,18,3,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,10,10,3,0,0,0,38,0,0,0,3,0,0,0,0,0,3,5,0,3,4,5,0,0,0,0,15,3,0,3,0,0,0,0,0,0,10,0,0,5,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,10,8,7,0,0,0,0,21,0,0,3,4,4,0,0,0,0,11,0,0,11,16,16,11,3,0,0,54,0,0,4,7,9,0,0,0,0,19,0,0,6,0,9,0,0,0,0,22,0,0,0,4,0,0,0,0,0,6
80107108808,0,0,0,0,0,0,0,0,0,0,0,9,14,17,13,8,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,4,4,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,3,4,0,4,0,0,0,0,14,4,0,0,0,4,0,0,0,0,6,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,5,6,10,8,11,0,0,0,42,0,3,0,3,0,0,0,0,0,7,0,6,6,8,5,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0
80107108809,0,0,0,0,0,0,0,0,0,8,13,23,22,30,50,30,3,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,10,8,8,4,7,0,3,0,32,0,0,0,0,3,0,0,0,0,3,8,4,5,3,0,3,0,0,0,25,11,6,5,0,5,0,0,0,0,23,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,6,3,3,0,0,0,20,0,4,3,0,7,5,0,0,0,19,0,0,13,30,33,25,4,0,0,110,0,6,8,3,5,0,0,0,0,21,0,7,3,5,7,4,0,0,0,25,0,0,0,0,0,0,0,0,0,3
80107108810,0,0,0,0,0,0,0,0,0,0,4,6,23,13,13,7,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,9,0,0,4,0,3,0,0,0,0,5,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,8,3,0,7,11,9,4,0,0,0,36,0,0,0,0,5,0,0,0,0,5,0,0,5,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
80107108901,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
80107109001,0,0,0,0,0,0,0,0,0,0,0,0,10,17,5,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,10,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,7,16,7,0,0,0,0,28,0,0,0,3,5,0,0,0,0,11,0,0,3,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
80107109002,0,0,0,0,0,0,0,0,0,4,0,3,6,13,14,11,7,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,4,8,11,3,0,0,0,31,0,0,5,0,0,0,0,0,0,6,0,0,4,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4
80107109003,0,0,0,0,0,0,0,0,0,0,15,12,19,31,35,16,11,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,8,0,0,0,7,0,0,0,0,0,5,8,5,4,4,3,0,0,0,0,23,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,5,8,4,0,0,0,31,0,0,0,3,0,5,0,0,0,10,0,7,5,22,23,11,3,0,0,71,0,5,4,9,8,6,0,0,0,36,4,0,0,4,11,8,0,0,0,26,0,0,0,0,0,0,0,0,0,5
80107109004,0,0,0,0,0,0,0,0,0,4,0,19,31,34,26,24,3,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,4,4,4,0,0,0,0,17,0,0,0,0,0,3,0,0,0,7,0,5,0,4,5,0,3,0,0,16,4,3,6,0,0,0,0,0,0,15,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,13,5,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,21,30,23,14,0,0,0,92,0,6,6,3,4,3,0,0,0,33,0,6,14,0,14,10,0,0,0,44,0,0,0,0,0,0,0,0,0,4
80107109005,0,0,0,0,0,0,0,0,0,0,3,6,26,34,8,12,3,0,0,94,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,7,7,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,11,5,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,4,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,15,20,11,5,0,0,0,43,0,0,0,9,0,3,0,0,0,17,0,0,8,12,3,7,0,0,0,23,0,0,0,0,0,0,0,0,0,0
80107109006,0,0,0,0,0,0,0,0,0,0,4,10,25,18,15,12,4,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,3,6,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,6,4,3,0,0,0,0,19,4,0,3,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,14,0,0,0,6,4,0,0,0,0,8,0,7,19,10,16,6,0,0,0,58,0,6,5,6,4,8,0,0,0,19,0,0,8,10,0,3,0,0,0,27,0,0,0,0,0,0,5,0,0,5
