SA1_CODE_2021,P_Mng_0,P_Mng_1_19,P_Mng_20_29,P_Mng_30_34,P_Mng_35_39,P_Mng_40_44,P_Mng_45_49,P_Mng_50_over,P_Mng_hours_NS,P_Mng_Tot,P_Pro_0,P_Pro_1_19,P_Pro_20_29,P_Pro_30_34,P_Pro_35_39,P_Pro_40_44,P_Pro_45_49,P_Pro_50_over,P_Pro_hours_NS,P_Pro_Tot,P_TTW_0,P_TTW_1_19,P_TTW_20_29,P_TTW_30_34,P_TTW_35_39,P_TTW_40_44,P_TTW_45_49,P_TTW_50_over,P_TTW_hours_NS,P_TTW_Tot,P_CPS_0,P_CPS_1_19,P_CPS_20_29,P_CPS_30_34,P_CPS_35_39,P_CPS_40_44,P_CPS_45_49,P_CPS_50_over,P_CPS_hours_NS,P_CPS_Tot,P_CA_0,P_CA_1_19,P_CA_20_29,P_CA_30_34,P_CA_35_39,P_CA_40_44,P_CA_45_49,P_CA_50_over,P_CA_hours_NS,P_CA_Tot,P_Sal_0,P_Sal_1_19,P_Sal_20_29,P_Sal_30_34,P_Sal_35_39,P_Sal_40_44,P_Sal_45_49,P_Sal_50_over,P_Sal_hours_NS,P_Sal_Tot,P_MOD_0,P_MOD_1_19,P_MOD_20_29,P_MOD_30_34,P_MOD_35_39,P_MOD_40_44,P_MOD_45_49,P_MOD_50_over,P_MOD_hours_NS,P_MOD_Tot,P_Lab_0,P_Lab_1_19,P_Lab_20_29,P_Lab_30_34,P_Lab_35_39,P_Lab_40_44,P_Lab_45_49,P_Lab_50_over,P_Lab_hours_NS,P_Lab_Tot,P_ID_NS_0,P_ID_NS_1_19,P_ID_NS_20_24,P_ID_NS_30_34,P_ID_NS_35_39,P_ID_NS_40_44,P_ID_NS_45_49,P_ID_NS_50_over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_19,P_Tot_20_29,P_Tot_30_34,P_Tot_35_39,P_Tot_40_44,P_Tot_45_49,P_Tot_50_over,P_Tot_hours_NS,P_Tot_Tot
80105105712,0,3,6,6,26,21,4,13,0,79,0,11,13,10,64,55,10,20,0,189,0,4,5,0,10,9,5,7,0,35,0,13,11,3,11,10,3,9,5,65,0,5,4,0,29,11,5,0,0,51,0,3,9,0,8,0,0,0,0,31,0,5,0,0,0,0,0,0,0,6,0,3,0,3,4,0,0,0,0,12,0,0,0,0,3,0,0,0,3,10,8,47,46,26,152,108,33,44,6,474
80105105713,3,0,0,3,9,6,5,8,0,43,5,7,5,3,21,8,10,5,0,67,0,0,3,0,0,5,0,5,0,15,0,6,6,5,3,0,0,0,0,13,0,5,8,0,8,3,0,5,0,24,3,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,3,8,29,25,14,44,30,18,20,0,189
80105105714,4,0,3,0,9,5,0,5,0,37,4,5,8,3,21,14,0,7,0,63,0,3,0,0,5,0,0,0,3,12,0,4,7,0,0,0,0,0,0,15,0,3,6,0,11,0,0,0,0,19,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,5,29,26,13,48,25,10,11,3,165
80105105715,0,0,0,0,9,3,3,5,0,25,6,8,8,5,31,23,0,5,3,80,0,0,0,0,6,3,0,0,0,17,0,6,5,4,4,6,0,0,0,26,0,3,0,7,6,0,0,0,0,14,0,12,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,21,20,14,65,40,5,8,4,186
80105105801,4,0,9,6,15,13,12,20,0,67,0,18,14,8,18,39,21,18,0,134,0,0,4,0,9,11,0,4,0,22,0,13,0,0,3,3,0,3,0,34,3,9,6,3,4,5,7,0,0,43,0,4,4,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,6,0,11,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,10,58,33,27,53,77,39,42,3,336
80105105802,0,0,3,0,14,13,5,10,0,53,5,10,5,11,19,24,16,8,0,105,0,0,0,0,0,5,0,0,0,6,0,5,5,0,5,0,0,0,0,22,0,9,8,0,8,0,0,0,0,32,6,5,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,5,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,4,5,0,6,11,31,29,18,47,48,23,29,0,253
80105105803,8,4,6,3,8,13,7,4,0,55,4,8,11,6,38,26,20,17,0,134,0,5,3,0,6,0,0,0,0,20,0,7,6,9,6,0,0,0,0,34,3,9,5,0,3,9,0,5,0,36,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,5,3,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,14,35,48,23,63,58,30,27,9,305
80105105804,0,5,0,4,21,7,7,3,0,41,0,4,3,8,17,23,8,3,0,67,0,0,3,0,0,0,0,0,0,9,0,11,4,7,5,0,0,0,0,23,5,4,0,0,3,4,0,0,0,28,0,8,3,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,3,9,41,17,17,43,40,9,19,0,188
80105105805,0,0,4,3,11,8,7,11,0,42,6,3,8,0,9,11,5,8,0,45,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,5,0,4,0,0,0,0,11,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,13,16,7,20,23,9,19,0,119
80105105806,0,4,5,4,10,3,4,0,0,34,4,12,7,0,19,13,4,9,0,72,0,0,0,0,0,4,0,0,0,12,0,0,4,0,3,6,0,0,0,18,0,0,3,0,4,0,0,0,0,15,0,5,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,4,3,4,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,34,26,16,41,29,13,13,0,166
80105105807,0,0,7,3,11,12,5,19,0,52,0,13,19,10,32,27,11,15,0,124,0,6,0,0,0,5,0,6,0,12,3,17,9,3,0,0,0,0,0,42,3,11,7,0,10,7,0,0,0,38,0,6,3,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,8,0,4,0,0,3,0,0,0,0,10,0,0,0,0,0,3,0,4,4,10,7,59,48,15,58,55,18,50,4,322
80105105808,0,4,3,11,16,20,12,11,0,75,5,17,12,19,22,29,9,16,0,119,4,0,0,0,10,5,0,5,0,25,0,17,3,6,4,0,0,0,0,34,4,5,6,3,5,6,0,5,0,32,0,10,0,0,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,8,46,29,34,52,68,21,41,3,311
80105105809,6,0,0,4,10,16,4,4,0,43,3,11,9,10,12,25,5,11,0,78,0,0,0,0,4,0,0,0,0,11,3,9,9,0,0,5,0,0,0,25,0,3,4,4,0,4,4,0,0,22,0,4,0,6,0,0,0,0,0,12,0,0,0,0,6,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,19,32,25,21,33,47,9,17,3,213
80105105810,3,4,3,0,3,8,5,18,0,45,0,11,5,9,16,11,3,17,0,70,0,0,0,0,0,5,0,5,0,9,3,11,6,0,0,0,0,3,0,23,0,6,5,0,10,7,4,0,0,33,0,10,4,0,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,12,44,21,9,39,38,12,33,0,203
80105105811,3,3,6,3,12,17,12,19,0,72,4,14,14,8,30,27,10,10,0,118,3,0,0,0,10,6,0,5,0,23,0,11,3,0,3,0,0,0,0,22,0,10,0,3,11,9,5,0,0,39,0,7,0,0,4,0,0,0,0,9,0,0,0,0,5,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,3,0,14,14,54,28,20,69,50,22,42,0,303
80105105812,5,3,3,4,3,16,3,16,0,47,0,14,10,6,30,21,0,12,0,93,0,0,0,0,4,3,0,0,0,17,6,17,4,4,9,0,0,0,0,34,0,9,3,4,5,11,6,0,0,37,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,0,0,8,9,50,28,20,52,51,9,30,4,257
80105105813,0,0,0,3,12,19,10,16,0,66,8,18,15,12,49,60,13,17,0,198,4,5,5,0,8,7,0,7,0,30,4,11,9,6,13,8,0,0,0,46,0,3,5,6,18,6,0,0,0,35,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,10,4,0,5,0,0,0,0,14,0,0,0,0,6,4,0,0,0,10,20,54,33,20,105,98,29,50,6,402
80105105814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105106003,5,3,6,3,30,25,14,17,0,103,3,19,15,11,89,65,28,33,0,256,0,0,3,3,8,3,4,0,0,25,0,22,0,0,3,0,4,0,0,36,0,4,13,4,28,13,4,4,0,82,0,9,6,0,5,3,0,0,0,23,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,4,0,0,0,4,7,0,0,0,16,12,55,38,29,169,124,50,57,0,531
80105106006,0,0,0,9,5,9,5,12,0,43,4,10,12,10,29,29,4,9,0,106,0,0,0,0,0,0,0,0,0,7,4,18,9,0,0,0,0,4,0,40,3,10,10,3,11,10,0,0,0,50,0,5,4,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,5,6,4,4,3,0,0,0,0,22,0,3,0,0,0,0,0,0,0,5,17,59,39,23,61,63,6,25,0,298
80105106007,3,0,0,3,4,8,5,12,0,39,0,10,4,4,5,21,4,14,0,60,0,0,0,0,0,0,0,0,0,11,0,5,5,0,3,3,0,0,0,17,0,5,5,4,4,3,0,0,0,19,4,12,5,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,29,14,14,18,36,14,33,0,169
80105106008,0,0,0,0,15,15,0,6,0,54,0,11,7,6,62,35,5,13,0,142,0,3,0,0,4,16,0,4,0,24,0,14,4,0,3,5,0,0,0,27,0,8,7,6,14,9,3,0,0,39,0,4,5,0,5,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,13,0,0,0,0,6,4,0,0,4,16,9,36,27,9,118,83,19,21,4,337
80105106009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
80105106010,4,3,3,0,13,19,6,10,0,57,4,8,8,3,46,38,6,14,0,116,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,4,0,0,13,0,0,0,0,23,10,0,0,0,39,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,0,0,0,0,6,0,0,0,3,9,14,13,19,9,94,62,17,29,3,255
80105106011,0,0,4,0,9,17,6,8,0,40,0,4,12,9,26,29,7,14,0,100,0,0,0,0,0,0,0,0,0,4,0,7,3,0,0,5,0,0,0,14,4,3,4,6,15,10,4,5,0,43,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,22,23,16,51,56,15,26,0,219
80105106012,7,0,4,0,19,17,10,10,0,63,15,16,3,8,66,45,22,24,0,189,0,0,0,0,0,3,0,0,0,11,0,3,6,0,4,0,0,3,0,23,0,4,6,4,9,16,3,0,0,43,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,22,41,26,15,109,81,34,36,0,352
80105106013,0,0,0,0,9,8,0,0,0,21,0,0,5,0,15,23,3,7,0,57,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,3,27,27,7,15,0,96
80105106014,4,0,0,0,27,34,6,18,0,97,9,13,6,13,68,73,15,17,0,215,0,0,0,0,0,11,0,9,0,28,0,7,3,5,4,4,0,0,0,28,0,10,4,5,29,12,4,4,0,68,0,6,5,0,6,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,14,0,0,0,0,9,6,0,3,0,12,18,47,32,26,150,139,29,40,0,487
80105106015,5,5,0,0,9,10,13,22,0,66,3,8,9,3,29,47,7,14,0,125,0,0,0,0,0,4,0,0,0,8,0,6,9,0,0,3,3,0,0,20,0,5,12,5,17,12,7,0,0,50,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,13,35,28,9,60,77,24,39,0,295
80105106101,3,0,0,4,10,8,6,12,0,42,0,5,10,4,23,15,4,12,0,69,0,5,4,0,3,0,0,8,0,20,0,0,0,0,0,0,0,0,0,12,0,4,0,3,11,0,3,0,0,22,0,5,4,0,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,7,5,0,5,4,0,0,0,21,0,0,0,0,0,0,0,0,0,5,13,23,18,17,52,31,15,30,0,201
80105106102,0,0,4,4,3,12,9,9,0,38,0,5,10,0,16,23,6,7,0,67,0,0,4,0,9,0,0,6,0,14,4,7,7,3,3,5,0,0,0,24,0,4,0,0,10,3,0,0,0,24,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,9,24,33,7,39,45,18,22,0,199
80105106103,0,3,0,0,18,18,9,5,0,66,7,8,7,12,26,29,10,9,0,100,0,0,0,0,4,7,3,0,0,14,4,4,6,0,7,6,3,0,0,24,0,0,9,8,10,4,0,0,0,30,0,5,5,0,0,0,4,3,0,12,0,0,0,3,0,0,0,0,0,5,0,5,5,3,0,0,4,0,0,13,0,0,0,0,0,3,0,0,0,6,9,31,25,17,66,77,40,16,4,282
80105106106,4,0,0,3,7,14,4,0,0,29,0,12,7,5,10,17,3,5,0,61,0,0,0,0,0,0,0,0,0,8,0,3,6,0,0,0,0,0,0,11,0,0,6,3,7,0,0,0,0,14,0,4,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,23,23,14,29,34,12,9,0,150
80105106107,0,0,4,0,9,4,3,7,0,31,4,10,4,6,10,20,6,7,0,72,0,0,0,3,0,6,0,0,0,15,0,12,5,4,3,5,0,0,0,27,3,4,5,4,4,0,5,4,0,31,0,3,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,32,21,22,34,34,16,26,0,193
80105106108,3,0,5,8,6,15,3,5,0,48,0,10,15,8,22,18,7,9,0,98,0,6,0,3,0,4,0,0,0,14,0,18,5,0,3,3,0,0,0,34,0,4,3,6,13,6,0,0,0,28,0,0,0,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,7,7,3,3,8,3,10,0,38,0,0,0,0,0,0,0,0,5,3,10,50,44,27,58,49,19,24,3,282
80105106109,3,0,4,4,7,13,3,12,0,56,0,6,10,14,30,16,8,7,0,92,4,5,0,0,0,4,0,0,0,13,3,11,4,0,5,6,0,0,0,24,4,3,3,0,11,0,0,0,0,22,0,8,4,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,5,0,3,8,0,4,3,0,0,0,14,0,0,0,0,4,0,0,0,0,0,16,41,30,21,50,44,19,20,0,243
80105106110,5,0,0,3,5,13,6,11,0,41,4,15,10,6,18,24,5,11,0,86,0,0,3,6,4,4,0,0,0,16,0,4,0,0,5,4,0,0,0,13,3,4,5,0,13,5,0,0,0,30,0,8,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,17,32,23,16,47,44,15,23,3,225
80105106111,0,0,3,3,9,13,0,3,0,37,0,5,11,5,9,23,6,8,0,59,0,0,0,0,3,0,0,0,0,13,0,8,0,3,0,0,0,0,0,11,0,5,3,3,3,0,0,0,0,12,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,10,29,21,15,27,39,9,16,4,158
80105106112,0,0,5,8,8,7,8,0,0,36,0,5,13,3,14,15,3,6,0,71,0,3,0,0,6,0,4,0,0,13,0,6,5,0,0,0,0,0,0,7,0,5,4,0,6,7,0,0,0,18,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,5,5,4,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,8,25,26,17,39,37,17,11,0,178
80105106113,6,0,0,0,3,16,4,4,0,31,3,10,3,0,32,18,4,8,0,79,0,0,0,0,5,5,0,0,0,15,0,8,0,0,3,0,0,0,0,19,0,0,5,0,8,4,0,0,0,27,3,5,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,10,25,18,11,59,46,8,18,4,196
80105106114,5,0,4,0,26,8,4,10,0,74,4,12,11,10,70,32,10,9,0,159,3,0,0,0,13,10,0,0,0,27,6,13,5,4,10,7,0,0,0,43,0,3,5,6,18,14,0,5,0,50,0,6,0,3,3,3,0,0,0,17,6,0,0,0,0,0,0,0,0,8,4,3,3,0,7,9,3,3,0,26,0,0,0,0,0,0,0,0,0,4,21,42,31,26,156,82,28,33,0,411
80105106116,0,0,0,7,36,13,7,11,0,77,5,6,4,9,45,34,8,8,0,123,3,3,4,4,12,6,8,3,0,49,5,5,5,10,16,3,3,0,0,48,3,0,6,3,15,10,0,0,0,46,0,4,11,4,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,11,0,0,8,0,6,0,0,0,0,22,0,0,0,0,3,5,0,0,4,10,17,29,44,33,146,75,31,33,9,409
80105106117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105106118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105106119,3,0,5,3,13,24,9,10,0,64,5,5,10,4,19,24,7,6,0,91,0,0,0,0,10,7,0,3,0,15,0,13,4,0,0,0,0,0,0,20,4,0,0,0,9,6,0,0,0,30,3,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,8,22,35,26,9,51,65,19,24,0,250
80105106120,3,0,0,7,26,33,8,13,0,93,6,6,11,12,60,66,9,15,0,180,0,0,0,0,6,14,0,4,0,27,0,4,8,4,3,6,3,9,0,33,0,6,0,7,21,10,0,3,0,50,0,8,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,15,31,31,30,117,125,30,43,0,420
80105106121,4,3,0,0,5,15,4,12,0,40,5,8,3,6,12,15,5,15,0,65,0,0,0,0,0,4,0,0,0,0,0,0,4,3,0,3,0,0,0,13,0,0,3,0,5,4,0,0,0,18,0,4,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,20,14,8,23,40,10,31,0,152
80105112301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112401,3,4,0,3,7,17,0,19,0,56,7,10,13,11,27,32,9,11,0,117,0,7,0,0,5,7,0,0,0,20,0,8,12,6,0,4,0,3,0,35,0,3,3,3,19,10,0,8,0,43,0,11,3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,9,8,42,33,22,64,67,17,44,0,299
80105112402,0,3,0,4,6,16,13,9,0,57,7,9,7,4,24,25,9,18,0,104,0,0,0,0,6,3,0,0,0,8,0,7,0,0,0,0,6,0,0,18,0,5,0,3,3,10,0,0,0,23,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,8,32,17,16,44,60,34,27,0,229
80105112403,0,4,5,0,17,14,4,22,0,72,0,9,11,5,17,17,0,15,0,80,0,0,0,0,0,0,0,0,0,0,3,12,5,0,4,3,0,0,0,26,3,8,3,0,5,0,3,0,0,24,0,13,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,7,11,51,19,12,42,40,9,49,0,236
80105112404,3,5,5,4,9,23,8,21,0,69,4,7,9,4,32,30,7,7,0,104,0,6,0,0,9,0,0,0,0,11,0,3,5,0,0,7,0,0,0,21,3,5,11,3,9,7,3,0,0,41,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,9,0,0,0,0,3,0,0,0,0,8,18,34,38,14,67,69,25,29,5,288
80105112405,0,0,0,0,7,12,6,22,0,56,5,6,6,0,14,24,3,7,0,68,0,0,4,0,0,0,0,0,0,6,3,5,0,0,0,3,0,3,0,15,0,0,0,5,7,0,3,5,0,27,0,9,0,0,0,0,0,0,0,18,0,4,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,5,10,37,15,13,30,54,12,38,0,207
80105112406,3,5,8,0,6,11,11,18,0,62,0,10,14,8,10,16,10,10,0,81,0,0,4,0,4,5,0,0,0,11,0,20,4,0,7,4,0,0,0,36,4,4,0,3,0,3,3,0,0,19,4,6,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,8,0,0,0,0,0,4,0,0,0,7,13,52,32,18,25,48,22,35,3,238
80105112407,9,0,7,3,11,25,24,25,0,100,8,18,11,16,44,53,13,21,0,176,0,0,4,0,5,6,0,0,0,22,0,14,7,0,8,9,0,4,0,39,0,3,5,4,13,10,0,5,0,48,0,10,3,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,4,0,5,17,59,43,27,73,110,36,61,3,428
80105112408,4,0,3,0,4,11,3,15,0,33,3,3,8,7,17,16,4,7,0,61,0,0,0,0,5,0,0,3,0,4,0,6,7,0,0,0,0,0,0,13,5,0,0,0,6,3,0,0,0,15,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,14,21,15,5,30,33,10,26,0,153
80105112410,3,0,0,3,17,24,12,29,0,90,4,7,5,3,26,41,8,16,0,113,0,0,0,0,0,4,0,4,0,5,6,0,0,0,6,9,5,0,0,18,6,0,4,0,15,13,4,6,0,42,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,12,17,7,13,6,65,91,32,56,0,286
80105112411,4,11,7,0,7,23,13,21,0,85,4,3,11,4,53,41,9,19,0,136,0,0,4,0,8,0,5,5,0,15,0,6,3,3,6,9,0,0,0,27,0,0,3,3,17,15,0,3,0,46,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,5,0,4,0,0,4,0,11,0,0,0,0,0,3,0,3,0,8,12,25,26,13,96,96,23,49,0,336
80105112501,4,3,0,5,7,49,28,145,0,239,8,4,3,0,15,19,5,14,0,70,0,0,0,0,3,0,0,0,0,6,5,0,0,0,5,22,9,43,0,90,0,0,0,0,4,8,0,7,0,22,0,0,3,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,5,0,8,15,17,6,9,31,100,46,217,4,455
80105112502,4,11,35,38,49,263,170,222,16,804,0,0,8,8,3,24,12,36,0,89,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,24,0,10,3,46,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,3,17,11,16,42,43,62,324,185,271,20,975
80105112601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112701,0,0,0,0,6,5,4,9,0,23,0,3,3,0,8,3,4,6,0,32,0,3,0,0,0,0,0,0,0,10,0,12,3,0,0,0,3,0,0,19,0,3,0,0,8,0,0,3,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,26,10,11,20,17,7,13,0,115
