SA1_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
80107108214,0,0,0,7,0,4,0,0,0,9,0,0,3,5,0,4,0,0,0,9,7,3,5,0,3,3,0,0,0,19,10,9,0,0,9,0,0,0,0,29,5,6,0,0,10,0,0,0,0,29,4,5,4,4,4,0,0,3,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,15,17,30,3,5,3,7,124
80107108215,0,0,0,0,0,0,0,5,0,3,0,5,3,7,5,3,0,0,0,22,14,23,5,8,9,5,4,7,3,78,10,19,7,10,6,8,0,6,0,63,11,17,0,14,18,4,4,3,0,72,0,11,3,3,10,0,5,3,0,37,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,68,25,42,62,15,14,17,4,287
80107108216,0,0,0,0,0,0,0,0,0,6,0,0,4,0,5,0,4,3,0,24,4,13,9,8,11,0,4,5,3,62,7,15,12,11,11,0,0,3,0,59,4,9,4,5,10,0,3,3,0,36,0,0,0,0,8,0,0,4,0,16,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18,45,27,28,41,11,12,27,0,209
80107108217,0,0,0,0,0,0,0,0,0,6,0,0,10,3,0,4,0,0,0,19,0,13,4,0,4,0,0,0,0,29,13,14,7,0,4,0,0,0,0,46,11,20,7,0,10,4,0,4,0,54,5,16,0,0,3,3,0,0,0,32,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,40,66,35,19,19,8,4,9,5,199
80107108218,0,0,0,4,0,0,0,5,0,9,0,0,3,0,0,0,0,0,0,10,5,8,6,0,0,0,3,0,0,34,15,19,3,6,14,0,0,3,4,60,10,6,0,7,0,0,0,0,0,32,9,4,3,0,4,0,0,0,0,23,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,34,19,23,21,9,5,8,8,173
80107108219,0,0,0,0,0,3,0,6,0,11,0,6,8,6,3,0,0,0,3,26,9,14,9,5,7,4,0,0,3,56,10,19,6,0,8,3,0,4,0,62,14,12,3,7,10,0,3,0,0,55,3,10,10,9,3,0,5,6,0,42,0,0,0,4,0,0,5,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,73,40,31,36,15,11,18,6,265
80107108220,0,0,0,0,0,0,0,0,0,5,0,5,3,7,0,0,0,0,0,19,5,13,6,9,4,0,0,0,0,42,6,15,0,4,5,0,0,0,0,37,6,14,0,0,9,0,3,0,0,39,6,10,0,0,0,0,0,5,0,28,0,7,0,4,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,65,11,19,28,4,3,9,3,177
80107108221,0,0,0,0,0,9,3,0,0,6,0,0,4,3,3,0,0,0,0,19,3,16,9,5,0,0,0,0,4,32,16,22,7,8,6,0,0,0,4,57,9,8,4,5,8,0,0,5,0,34,3,10,0,9,0,0,0,0,0,23,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,63,18,26,21,9,4,9,8,185
80107108222,0,0,0,5,0,6,0,0,0,21,0,4,5,5,3,3,0,0,0,21,5,10,5,8,8,5,0,0,0,39,0,12,0,5,7,0,0,0,0,29,9,11,5,5,10,0,0,9,4,51,0,6,8,6,5,0,0,3,0,34,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,51,31,27,28,16,3,18,11,203
80107108223,0,0,0,0,0,4,0,6,0,3,0,3,0,0,0,3,0,0,0,13,4,8,4,6,0,0,6,0,0,33,8,7,9,0,3,0,0,0,0,21,3,11,4,3,4,0,0,4,0,38,0,4,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,36,22,14,16,9,9,6,3,134
80107108224,0,0,0,0,0,0,0,4,0,6,0,0,5,3,0,0,0,0,0,12,3,21,10,4,10,0,0,0,0,47,10,15,7,3,0,3,4,3,0,42,0,12,9,0,9,0,0,0,0,36,9,15,9,3,7,0,3,10,0,44,0,0,0,3,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,61,39,20,27,10,7,24,0,207
80107108225,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,6,3,7,4,3,8,7,0,3,0,35,5,14,5,4,4,0,0,5,0,43,3,9,3,9,3,0,3,0,0,27,3,0,0,3,4,0,0,0,4,17,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,33,17,17,21,7,4,6,8,138
80107108226,0,0,3,0,0,4,0,3,0,10,0,0,0,3,0,0,0,0,0,9,6,16,10,7,11,0,0,0,0,53,9,22,7,7,9,0,0,3,6,75,4,7,0,3,10,0,0,3,0,33,4,10,5,6,7,0,0,0,0,30,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,65,27,23,44,11,8,12,7,216
80107108227,0,0,0,0,0,5,0,0,0,11,0,0,5,4,5,6,0,0,0,14,3,15,7,10,10,9,0,3,0,53,8,22,3,7,14,0,0,6,0,58,6,13,0,3,8,0,0,0,0,34,0,7,0,3,0,3,4,0,0,16,0,0,0,0,3,0,4,3,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,65,18,31,41,14,7,14,8,209
80107108228,0,0,0,0,0,6,0,0,0,9,0,0,0,0,4,0,0,0,0,5,3,3,7,4,0,5,0,0,0,22,9,7,7,0,3,0,0,0,0,27,5,0,0,0,0,0,0,3,0,10,4,0,0,0,3,0,0,0,0,14,0,5,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,12,10,19,10,5,6,0,91
80107108229,0,0,5,3,0,10,0,0,0,20,0,3,0,7,0,6,0,0,0,16,8,19,5,0,0,0,0,0,0,40,15,16,5,7,13,0,0,0,3,59,12,30,5,3,11,6,0,3,0,64,13,16,0,0,5,0,0,0,0,30,3,3,0,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,77,27,23,34,17,3,5,7,242
80107108230,0,0,0,3,0,6,0,0,0,7,0,0,0,0,5,0,0,3,0,9,3,6,5,0,3,0,0,0,0,21,16,13,0,5,9,0,0,0,0,39,12,10,3,4,4,0,0,0,0,33,10,6,0,0,0,0,3,0,0,24,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,13,11,25,5,3,4,4,143
80107108231,0,0,0,0,0,8,0,0,0,8,0,0,4,5,5,0,0,0,0,20,3,3,9,0,3,3,0,4,0,34,4,9,6,4,7,0,0,0,4,30,4,11,5,8,7,0,0,5,0,44,4,3,0,0,8,5,0,0,0,26,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,22,17,30,14,9,17,4,167
80107108232,0,0,0,8,0,10,0,6,0,14,0,0,4,4,0,0,0,0,0,15,3,8,0,0,0,0,0,0,0,13,8,11,0,3,3,0,0,0,0,19,20,13,0,0,12,0,0,0,0,45,14,20,5,0,3,3,0,5,0,53,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,58,9,21,25,9,4,6,0,171
80107108233,0,0,0,0,0,7,0,4,0,9,0,0,0,3,0,0,0,0,0,13,3,4,11,4,4,0,0,8,0,37,7,8,9,0,6,0,0,0,0,34,6,8,3,5,5,0,0,0,0,25,0,0,4,0,4,0,6,0,0,16,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,22,13,31,11,5,14,6,145
80107108234,0,0,0,0,0,5,0,4,0,11,0,0,4,3,4,0,0,0,0,9,0,5,4,3,10,5,0,0,0,27,13,5,9,4,4,0,0,0,0,40,10,12,0,4,12,4,0,0,0,41,3,12,0,4,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,35,14,19,29,16,4,8,0,149
80107108235,0,0,0,13,7,4,0,0,0,29,3,0,11,9,10,0,0,3,0,38,12,23,16,11,9,3,0,3,4,73,6,18,11,6,6,6,3,4,0,52,17,31,7,3,5,3,3,0,0,71,3,5,0,8,7,0,6,0,0,31,0,6,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,85,39,50,47,23,12,12,8,307
80107108236,0,0,6,3,0,7,0,6,0,19,0,3,3,0,0,7,0,0,0,19,0,16,6,9,5,0,0,0,0,40,17,28,8,3,13,0,0,0,0,75,16,16,8,0,12,4,5,0,0,62,8,10,0,0,8,0,0,0,0,38,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,80,28,22,43,16,7,9,0,257
80107108237,0,0,0,8,0,5,0,0,0,16,0,5,3,7,5,0,3,0,0,23,5,5,4,0,0,8,0,0,0,16,10,7,5,0,3,0,0,0,0,22,18,16,0,7,5,7,0,0,0,52,10,17,0,0,11,8,0,0,0,50,7,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,51,9,19,29,26,0,12,8,206
80107108238,0,0,0,4,0,6,0,0,0,13,0,0,0,3,3,3,0,0,0,15,3,4,0,4,0,4,0,0,0,14,9,14,0,5,3,0,0,5,0,30,20,15,0,4,11,0,0,0,0,52,11,12,4,4,3,3,4,0,0,41,3,0,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,41,54,11,15,24,20,6,4,4,180
80107108239,0,0,0,6,0,5,0,0,0,7,0,0,4,4,0,0,0,0,0,13,3,13,3,3,4,0,0,5,0,37,7,8,4,7,9,0,0,0,0,48,6,10,5,9,3,0,0,3,0,41,3,4,0,3,3,0,0,0,0,14,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,45,14,29,23,9,4,5,5,167
80107108240,0,0,0,6,0,8,0,0,0,10,0,0,0,7,0,0,0,0,0,15,3,8,0,8,0,0,0,0,0,15,3,12,0,0,3,0,0,0,0,24,9,9,0,0,8,0,0,0,3,30,6,16,0,0,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,37,10,27,16,9,0,6,3,124
80107108241,0,3,0,3,0,6,0,0,0,14,0,4,7,9,3,0,0,0,0,26,6,15,6,8,13,0,0,6,0,54,8,17,0,3,4,0,0,0,0,41,15,15,5,4,14,4,0,0,0,52,8,11,4,0,4,3,0,4,0,40,0,5,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,71,24,33,39,13,0,15,0,235
80107108301,0,0,0,7,0,0,0,5,0,13,0,3,3,0,4,0,0,4,0,18,5,14,6,0,14,0,0,3,0,40,27,30,6,5,11,0,0,0,3,85,16,20,9,4,17,0,0,0,0,60,9,11,0,8,8,4,6,3,0,49,3,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,90,28,30,47,9,4,14,5,279
80107108302,0,0,5,4,0,3,0,4,0,11,0,5,4,10,3,0,0,0,0,23,9,19,8,3,15,0,0,3,0,48,8,21,5,4,3,0,0,0,3,51,13,15,11,4,5,4,0,0,0,55,16,6,0,5,8,3,0,0,0,41,4,6,0,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,74,32,27,42,15,3,9,3,244
80107108303,0,0,4,0,0,4,0,0,0,12,0,4,0,4,0,7,0,0,0,15,6,16,8,3,5,0,0,0,0,51,11,16,0,0,11,0,0,0,0,42,12,13,6,5,6,0,3,0,4,58,16,11,3,3,10,0,4,0,0,43,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,63,17,22,34,11,12,4,12,226
80107108401,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,0,16,0,7,4,3,3,0,0,0,6,18,3,8,0,0,0,0,0,0,0,19,8,7,3,0,0,0,5,0,0,29,5,4,0,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,18,7,14,3,3,9,5,110
80107108402,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,6,3,0,0,0,0,0,0,15,14,16,6,0,11,0,0,0,0,48,6,7,3,4,6,0,0,7,0,37,3,6,5,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,42,16,6,25,3,6,10,3,134
80107108403,0,0,0,0,0,4,0,0,0,11,0,0,0,4,0,0,0,0,0,13,5,16,6,10,7,0,0,0,0,45,10,14,4,3,9,0,0,0,3,34,7,10,0,4,3,0,0,0,0,28,5,3,0,4,0,3,0,0,0,25,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,55,23,22,24,13,0,8,9,170
80107108404,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,5,0,0,0,11,8,4,3,3,13,4,3,0,0,42,10,15,4,8,9,0,0,4,0,55,4,19,5,3,10,0,0,0,0,38,3,8,0,0,3,0,0,0,0,25,3,6,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,37,56,14,15,43,16,12,8,0,187
80107108405,0,0,0,0,0,3,0,0,0,8,3,5,0,4,7,0,0,0,0,24,10,11,10,3,0,0,0,0,0,38,6,17,3,0,5,0,0,0,0,36,8,7,0,0,3,0,0,0,0,31,6,20,0,4,5,4,0,3,0,41,7,6,4,0,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,68,23,17,26,11,0,8,0,194
80107108406,0,0,4,0,0,3,0,0,0,7,0,0,4,0,0,0,0,0,0,6,4,4,4,0,7,7,0,4,0,31,0,20,5,4,6,0,3,0,0,38,5,4,8,0,5,0,0,0,0,20,0,3,0,0,3,0,0,0,0,21,3,4,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,22,9,24,10,7,10,4,129
80107108407,0,0,0,4,0,4,0,0,0,13,0,0,3,5,4,4,3,0,0,11,3,12,0,4,7,0,0,0,0,30,11,12,3,3,3,0,0,0,0,31,19,7,3,0,4,0,0,0,0,38,3,13,3,0,3,0,3,0,0,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,39,15,14,23,11,7,0,0,154
80107108408,0,0,4,0,0,4,0,4,0,18,4,8,0,0,0,4,0,0,0,22,10,19,4,8,8,0,0,8,0,48,10,17,5,4,9,0,0,0,0,55,10,9,3,8,8,6,0,0,0,36,0,8,0,6,7,0,0,0,0,28,4,3,0,3,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,58,25,26,40,17,9,20,7,221
80107108409,0,0,5,0,0,0,0,0,0,8,0,6,4,0,6,4,0,0,0,14,5,6,0,0,4,0,0,0,0,13,4,12,0,0,6,0,0,0,3,32,12,9,0,0,7,0,0,0,0,29,5,9,6,4,11,0,3,3,0,34,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,15,15,31,5,10,5,4,142
80107108410,0,0,0,0,0,6,0,0,0,5,0,0,0,4,4,0,0,0,0,8,0,13,0,0,0,4,0,0,0,23,7,11,0,3,0,4,0,0,0,27,4,16,0,0,3,0,0,0,0,28,12,7,4,4,8,0,5,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,42,15,6,20,9,5,3,3,132
80107108411,0,3,0,0,0,4,0,0,0,11,0,6,3,4,5,0,0,0,0,23,5,21,3,6,6,0,0,0,0,43,9,11,4,0,7,0,0,0,0,38,12,11,4,0,8,0,0,0,3,42,3,5,6,4,8,5,0,4,0,39,0,3,5,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,51,22,20,42,11,5,5,4,203
80107108412,0,0,0,0,0,0,0,4,0,10,0,0,3,4,5,0,0,0,0,18,0,17,5,8,3,0,0,0,0,42,11,14,5,4,5,0,0,0,0,42,3,20,0,6,10,0,0,0,0,44,10,11,0,5,10,0,3,0,3,40,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,58,15,19,35,12,8,9,6,190
80107108413,0,0,0,0,0,0,0,5,0,7,0,0,3,0,0,0,0,0,0,6,0,8,9,0,3,0,0,0,0,28,9,5,0,0,3,0,4,0,0,30,3,9,0,4,8,0,0,3,0,23,0,11,0,0,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,14,6,27,8,4,12,0,124
80107108414,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,6,0,0,0,11,7,13,6,4,15,0,0,0,0,38,7,15,4,3,3,3,5,0,0,39,7,3,0,7,8,0,0,0,0,28,6,10,0,4,7,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,35,10,17,32,20,3,3,0,154
80107108415,0,0,6,0,0,5,0,5,0,10,0,0,0,3,3,5,0,0,0,16,6,4,9,7,3,0,0,0,0,32,4,14,4,3,8,0,0,0,0,47,10,4,9,8,0,0,4,4,0,41,4,0,4,3,13,0,0,7,0,24,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,29,23,36,12,3,17,8,179
80107108417,0,0,0,0,0,4,0,0,0,10,0,0,0,0,3,4,0,0,0,12,4,4,6,4,3,4,7,5,0,26,5,11,0,4,5,0,0,0,0,22,5,11,4,5,9,3,0,0,0,32,6,9,4,0,12,0,0,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,34,11,14,33,13,3,8,3,131
80107108418,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,10,4,3,3,0,0,0,0,29,6,12,3,0,3,0,0,3,0,27,5,0,0,0,3,0,0,0,0,20,3,7,0,3,0,0,0,0,0,18,0,5,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,31,15,16,24,6,8,8,0,115
80107108419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,3,0,15
80107108501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108601,0,0,0,0,0,3,0,0,0,6,0,0,0,3,6,4,0,0,0,9,0,8,10,3,7,4,0,0,4,40,3,11,4,0,3,0,0,0,0,22,4,9,6,0,9,5,0,4,0,39,8,8,6,0,11,0,0,0,0,28,0,4,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,37,27,12,37,11,5,4,4,145
80107108602,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,9,3,6,0,0,0,0,0,0,0,14,4,17,4,0,8,0,0,0,0,36,3,8,0,3,3,0,0,0,0,29,8,3,0,3,3,3,5,0,0,24,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,36,12,14,15,9,6,6,0,123
80107108603,0,0,4,0,0,6,0,0,0,12,0,3,0,8,5,0,0,0,0,16,5,13,8,5,3,6,3,0,0,40,3,20,7,0,9,0,0,0,0,49,10,14,7,4,4,0,0,6,0,48,11,8,5,6,7,0,0,0,0,41,0,4,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,56,34,25,32,15,7,11,0,211
80107108604,0,0,0,0,4,3,0,0,0,8,0,0,4,3,4,0,0,0,0,12,0,5,4,4,5,0,0,0,0,14,7,11,3,6,5,0,0,0,0,32,6,5,3,0,3,0,0,0,0,23,3,9,5,0,4,0,0,3,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,36,14,8,25,7,5,7,0,118
80107108605,0,0,0,0,0,4,0,0,0,10,4,5,6,8,5,3,0,0,0,27,5,12,4,7,11,0,4,0,4,49,9,12,6,6,10,4,0,5,5,42,15,13,5,5,5,0,0,3,0,40,10,12,3,5,18,0,0,0,0,53,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,56,29,21,43,11,9,10,6,231
80107108701,0,0,0,4,0,6,0,0,0,14,0,3,3,3,0,0,0,0,0,14,9,18,6,5,10,4,0,0,0,55,8,9,8,6,11,4,7,7,0,51,10,6,8,8,10,0,6,0,0,49,6,5,4,0,14,0,5,3,0,36,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,43,33,26,48,17,18,10,3,234
80107108702,0,0,0,7,0,0,0,5,0,10,0,0,6,4,0,3,8,0,0,22,6,18,14,3,9,4,3,0,0,51,5,17,9,4,12,0,0,4,0,47,11,6,4,6,3,0,4,3,0,43,7,4,5,0,10,0,0,0,0,28,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,44,30,30,32,16,17,17,3,209
80107108703,0,0,0,3,0,3,0,0,0,8,3,3,7,0,0,0,0,6,0,25,13,14,11,6,15,4,0,5,0,64,5,21,12,9,11,3,0,4,0,66,5,12,5,12,12,3,8,5,4,73,6,9,4,5,13,5,3,3,0,52,0,6,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,64,46,37,56,22,21,27,4,310
80107108704,0,0,0,0,0,4,0,0,0,4,0,4,0,7,0,6,0,0,0,14,4,13,13,8,10,0,0,3,3,58,3,7,3,5,0,5,0,7,0,30,3,9,4,0,0,3,0,6,0,20,3,5,5,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,31,22,15,21,11,3,13,3,143
80107108705,0,0,4,0,0,0,5,3,0,17,0,4,6,0,0,0,0,5,0,21,3,11,15,5,6,0,6,3,0,48,3,12,13,3,12,0,0,0,0,50,7,12,6,8,14,0,11,9,0,61,4,5,6,3,8,3,3,0,0,38,0,0,0,6,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,34,52,28,53,16,32,20,3,246
