SA1_CODE_2021,F_ID_NS_0,F_ID_NS_1_19,F_ID_NS_20_29,F_ID_NS_30_34,F_ID_NS_35_39,F_ID_NS_40_44,F_ID_NS_45_49,F_ID_NS_50_over,F_ID_NS_hours_NS,F_ID_NS_Tot,F_Tot_0,F_Tot_1_19,F_Tot_20_29,F_Tot_30_34,F_Tot_35_39,F_Tot_40_44,F_Tot_45_49,F_Tot_50_over,F_Tot_hours_NS,F_Tot_Tot,P_AgriForestFish_0,P_AgriForestFish_1_19,P_AgriForestFish_20_29,P_AgriForestFish_30_34,P_AgriForestFish_35_39,P_AgriForestFish_40_44,P_AgriForestFish_45_49,P_AgriForestFish_50_over,P_AgriForestFish_hours_NS,P_AgriForestFish_Tot,P_Min_0,P_Min_1_19,P_Min_20_29,P_Min_30_34,P_Min_35_39,P_Min_40_44,P_Min_45_49,P_Min_50_over,P_Min_hours_NS,P_Min_Tot,P_Mnfg_0,P_Mnfg_1_19,P_Mnfg_20_29,P_Mnfg_30_34,P_Mnfg_35_39,P_Mnfg_40_44,P_Mnfg_45_49,P_Mnfg_50_over,P_Mnfg_hours_NS,P_Mnfg_Tot,P_EGW_WS_0,P_EGW_WS_1_19,P_EGW_WS_20_29,P_EGW_WS_30_34,P_EGW_WS_35_39,P_EGW_WS_40_44,P_EGW_WS_45_49,P_EGW_WS_50_over,P_EGW_WS_hours_NS,P_EGW_WS_Tot,P_Cnstn_0,P_Cnstn_1_19,P_Cnstn_20_29,P_Cnstn_30_34,P_Cnstn_35_39,P_Cnstn_40_44,P_Cnstn_45_49,P_Cnstn_50_over,P_Cnstn_hours_NS,P_Cnstn_Tot,P_WTrade_0,P_WTrade_1_19,P_WTrade_20_29,P_WTrade_30_34,P_WTrade_35_39,P_WTrade_40_44,P_WTrade_45_49,P_WTrade_50_over,P_WTrade_hours_NS,P_WTrade_Tot,P_RTrade_0,P_RTrade_1_19,P_RTrade_20_29,P_RTrade_30_34,P_RTrade_35_39,P_RTrade_40_44,P_RTrade_45_49,P_RTrade_50_over,P_RTrade_hours_NS,P_RTrade_Tot,P_AccomFoodS_0,P_AccomFoodS_1_19,P_AccomFoodS_20_29,P_AccomFoodS_30_34,P_AccomFoodS_35_39,P_AccomFoodS_40_44,P_AccomFoodS_45_49,P_AccomFoodS_50_over,P_AccomFoodS_hours_NS,P_AccomFoodS_Tot,P_TransPostWhse_0,P_TransPostWhse_1_19,P_TransPostWhse_20_29,P_TransPostWhse_30_34,P_TransPostWhse_35_39,P_TransPostWhse_40_44,P_TransPostWhse_45_49,P_TransPostWhse_50_over,P_TransPostWhse_hours_NS,P_TransPostWhse_Tot,P_InfoMedTelecom_0,P_InfoMedTelecom_1_19,P_InfoMedTelecom_20_29,P_InfoMedTelecom_30_34,P_InfoMedTelecom_35_39,P_InfoMedTelecom_40_44,P_InfoMedTelecom_45_49,P_InfoMedTelecom_50_over,P_InfoMedTelecom_hours_NS,P_InfoMedTelecom_Tot,P_FinInsurS_0,P_FinInsurS_1_19,P_FinInsurS_20_29,P_FinInsurS_30_34,P_FinInsurS_35_39,P_FinInsurS_40_44,P_FinInsurS_45_49,P_FinInsurS_50_over,P_FinInsurS_hours_NS,P_FinInsurS_Tot,P_RentHirREserv_0,P_RentHirREserv_1_19,P_RentHirREserv_20_29,P_RentHirREserv_30_34,P_RentHirREserv_35_39,P_RentHirREserv_40_44,P_RentHirREserv_45_49,P_RentHirREserv_50_over,P_RentHirREserv_hours_NS,P_RentHirREserv_Tot,P_ProScieTechServ_0,P_ProScieTechServ_1_19,P_ProScieTechServ_20_29,P_ProScieTechServ_30_34,P_ProScieTechServ_35_39,P_ProScieTechServ_40_44,P_ProScieTechServ_45_49,P_ProScieTechServ_50_over,P_ProScieTechServ_hours_NS,P_ProScieTechServ_Tot,P_AdminSupServ_0,P_AdminSupServ_1_19,P_AdminSupServ_20_29,P_AdminSupServ_30_34,P_AdminSupServ_35_39,P_AdminSupServ_40_44,P_AdminSupServ_45_49,P_AdminSupServ_50_over,P_AdminSupServ_hours_NS,P_AdminSupServ_Tot,P_PubAdmiSafety_0,P_PubAdmiSafety_1_19,P_PubAdmiSafety_20_29,P_PubAdmiSafety_30_34,P_PubAdmiSafety_35_39,P_PubAdmiSafety_40_44,P_PubAdmiSafety_45_49,P_PubAdmiSafety_50_over,P_PubAdmiSafety_hours_NS,P_PubAdmiSafety_Tot,P_EducTrain_0,P_EducTrain_1_19,P_EducTrain_20_29,P_EducTrain_30_34,P_EducTrain_35_39,P_EducTrain_40_44,P_EducTrain_45_49,P_EducTrain_50_over,P_EducTrain_hours_NS,P_EducTrain_Tot,P_HealthCareSocA_0,P_HealthCareSocA_1_19,P_HealthCareSocA_20_29,P_HealthCareSocA_30_34,P_HealthCareSocA_35_39,P_HealthCareSocA_40_44,P_HealthCareSocA_45_49,P_HealthCareSocA_50_overr,P_HealthCareSocA_hours_NS,P_HealthCareSocA_Tot,P_ArtRecServ_0,P_ArtRecServ_1_19,P_ArtRecServ_20_29,P_ArtRecServ_30_34,P_ArtRecServ_35_39,P_ArtRecServ_40_44,P_ArtRecServ_45_49,P_ArtRecServ_50_over,P_ArtRecServ_hours_NS,P_ArtRecServ_Tot
80104103808,0,0,0,0,0,0,0,0,0,0,3,21,10,14,29,23,0,15,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,6,0,5,4,4,0,0,0,23,0,7,3,0,3,0,0,0,0,13,0,7,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,5,0,4,4,6,0,3,0,22,0,0,0,0,0,0,0,0,0,3,6,0,3,5,27,16,9,14,0,79,0,3,0,5,6,9,0,6,0,29,0,0,4,5,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0
80104103809,0,0,0,0,0,0,0,0,0,3,4,25,9,4,19,21,5,7,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,4,0,17,0,0,0,0,0,0,0,0,0,3,0,3,0,4,4,0,0,3,0,20,0,8,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,5,3,0,23,0,4,0,0,0,3,0,0,0,9,3,5,0,0,20,27,0,5,0,66,0,0,0,0,0,0,0,7,0,10,0,0,0,0,3,0,0,0,0,8,0,4,3,0,0,0,0,0,0,3
80104103810,0,0,0,0,0,0,0,0,0,0,0,14,9,11,20,13,9,10,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,3,0,4,0,13,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,5,0,0,3,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,3,5,0,0,7,8,0,5,0,25,0,0,0,0,3,0,0,0,0,4,0,5,7,0,16,21,13,10,0,69,0,4,3,3,3,0,0,0,0,20,0,3,4,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6
80104103811,0,0,0,0,0,0,0,0,0,0,0,11,6,10,19,24,0,10,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,3,0,0,6,0,0,0,0,9,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,3,0,18,21,4,6,0,53,0,0,0,6,5,11,0,0,0,19,0,0,4,3,4,3,0,0,0,17,0,0,0,0,0,3,0,0,0,3
80104103812,0,0,0,0,0,0,0,0,0,0,5,16,18,20,40,26,9,17,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,9,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,8,8,0,3,4,0,0,0,26,3,4,4,6,8,0,0,7,0,27,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,4,3,4,4,13,4,6,0,30,0,0,0,0,0,0,0,0,0,6,5,0,0,6,24,36,4,12,0,94,0,0,0,0,11,3,0,3,0,22,0,0,10,9,9,7,3,3,0,31,0,0,0,0,0,0,0,0,0,0
80104103813,0,0,0,0,0,0,0,0,0,0,6,16,18,7,28,19,5,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,0,0,0,0,19,0,6,3,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,13,0,3,0,26,0,0,5,0,3,0,0,0,0,6,5,0,4,3,20,24,0,8,0,71,0,0,5,0,7,7,4,0,0,13,0,3,3,3,4,6,0,0,0,19,0,4,0,0,0,0,5,0,0,4
80104103814,0,0,0,0,0,0,0,0,0,6,0,14,9,11,27,18,0,6,4,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,15,0,7,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,4,10,10,0,0,0,23,0,0,0,0,4,0,0,0,0,3,4,0,0,4,18,19,5,12,5,62,7,6,0,0,3,9,0,0,0,16,0,5,7,3,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
80104103815,0,0,0,0,0,0,0,0,0,0,3,16,15,11,30,34,11,10,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,4,0,0,0,16,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,6,14,4,5,0,34,0,0,0,0,0,0,0,0,0,7,3,3,4,4,27,40,10,10,0,97,5,6,9,0,10,0,5,0,0,19,0,4,0,6,5,3,0,6,0,14,0,0,0,0,0,0,0,0,0,0
80104103907,0,0,0,0,0,0,0,0,0,4,0,17,4,9,15,18,0,3,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,10,0,8,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,10,0,0,0,0,0,3,0,0,0,4,0,0,0,0,17,12,4,3,0,39,0,6,0,0,5,0,0,0,0,18,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8
80104103908,0,0,0,0,0,0,0,0,0,0,3,8,11,5,25,12,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,13,0,0,0,4,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,8,0,5,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,3,0,0,0,25,0,3,0,0,0,3,0,0,0,18,0,0,9,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
80104103910,0,0,0,0,0,0,0,0,0,7,8,24,35,16,60,32,16,8,6,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,16,0,5,0,27,0,0,0,0,4,0,4,0,0,6,0,5,10,3,8,0,0,0,3,41,0,15,15,4,13,10,0,3,0,63,0,0,3,0,0,6,0,0,0,10,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,7,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,4,0,0,20,18,3,0,0,53,0,0,4,0,9,5,0,6,0,10,8,4,0,3,38,21,9,7,0,89,0,3,0,0,12,5,3,0,0,28,4,10,0,7,14,0,0,4,0,44,0,3,0,0,7,0,0,0,0,9
80104103911,0,0,0,0,0,0,0,0,0,0,0,8,7,8,17,13,3,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,6,0,10,0,0,0,0,25,0,4,0,5,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,17,0,4,0,0,0,0,0,0,0,5,0,0,0,3,14,9,5,0,0,30,0,0,0,0,3,3,0,0,0,9,0,5,3,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
80104103912,0,0,0,0,0,0,0,0,0,0,8,19,3,14,25,15,5,9,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,5,0,3,0,19,0,0,0,0,0,6,0,0,0,5,0,0,0,0,13,0,0,3,0,21,0,5,3,0,3,3,0,3,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,5,4,0,18,0,0,0,0,0,0,0,0,0,3,3,0,0,3,17,17,4,16,0,61,3,3,0,0,5,0,0,0,0,17,0,10,0,7,9,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0
80104103913,0,0,0,0,0,0,0,0,0,0,0,7,10,7,28,4,4,4,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,11,0,5,4,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,4,0,0,0,3,0,0,0,0,18,7,0,4,0,34,0,0,0,0,5,0,0,3,0,14,0,0,4,3,11,3,0,0,0,22,0,0,0,0,3,0,0,0,0,3
80104103914,0,0,0,0,0,0,0,0,0,4,6,17,18,15,38,19,9,4,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,8,5,0,5,8,0,0,0,14,3,0,3,0,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,0,4,4,0,0,0,3,0,0,0,0,5,4,0,0,0,3,0,6,0,5,9,12,3,0,0,40,0,0,4,0,0,0,0,0,0,5,3,3,0,3,25,20,3,3,0,64,0,4,3,0,9,0,0,0,0,18,0,6,7,3,6,5,0,4,0,30,0,0,0,0,0,0,0,0,0,8
80104103915,0,0,0,0,0,0,0,0,0,5,7,12,12,3,23,16,4,4,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,6,4,0,4,0,0,0,0,10,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,5,0,0,28,0,4,0,0,0,0,0,0,0,6,3,0,0,6,24,15,0,0,0,53,0,4,0,0,5,0,0,0,0,8,0,3,5,0,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0
80104103916,0,0,0,0,0,0,0,0,3,8,3,19,24,15,54,19,4,10,3,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,16,0,0,6,0,0,0,0,3,0,6,0,4,14,0,12,6,0,0,0,38,0,10,18,7,14,5,0,0,0,50,0,0,0,0,5,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,15,0,4,0,28,0,0,0,4,0,0,0,0,0,6,0,0,0,4,23,18,0,4,0,52,0,7,0,3,4,4,0,0,0,24,6,4,0,3,15,7,0,3,0,45,0,0,0,0,3,0,0,0,0,5
80104103917,0,0,0,0,0,0,0,0,0,3,3,10,13,7,19,8,0,4,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,16,0,4,9,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,9,0,0,0,0,3,0,0,0,0,4,0,0,0,5,11,6,0,0,0,23,0,0,0,0,3,3,0,0,0,3,6,0,0,0,4,0,3,4,0,18,0,0,0,0,0,0,0,0,0,4
80104103918,0,0,0,0,0,0,0,0,0,0,4,11,11,8,13,12,0,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,4,0,0,0,22,0,0,7,3,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,10,0,0,0,14,0,0,0,0,3,0,0,0,0,3,4,0,0,5,13,5,0,0,0,23,0,0,0,0,4,0,0,0,0,12,0,0,0,0,5,0,4,0,0,13,0,0,0,0,0,0,0,3,0,3
80104103919,0,0,0,0,0,5,0,0,0,5,0,9,13,5,19,16,3,5,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,7,0,3,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,4,19,18,0,6,0,46,0,0,0,0,0,3,0,0,0,5,0,0,6,3,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,7
80104103920,0,0,0,0,3,0,0,0,0,3,0,14,8,5,21,17,3,4,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,12,0,3,0,0,6,4,0,0,0,9,0,0,0,0,0,4,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,7,0,3,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14,8,0,3,0,27,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,4,0,0,0,13,0,5,0,0,0,0,0,0,0,4
80104103921,0,0,0,0,0,0,0,0,0,0,0,16,24,13,55,27,5,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,7,4,3,4,0,0,0,24,3,3,7,4,11,8,3,0,0,41,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,13,0,0,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,5,5,6,0,3,0,27,0,4,3,0,3,5,0,0,0,12,3,0,0,5,22,18,3,3,0,56,0,0,0,0,16,3,0,0,0,23,0,0,3,3,10,5,0,0,0,20,0,3,0,0,0,0,0,0,0,3
80104103922,0,0,0,0,0,0,0,0,0,0,5,9,24,5,36,19,11,7,3,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,0,5,0,16,0,0,0,0,0,0,0,0,0,0,3,4,6,0,7,7,0,0,0,20,0,4,7,0,7,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,12,6,4,0,27,0,0,0,0,0,3,0,0,0,4,0,0,3,5,29,19,7,10,0,83,0,3,0,0,3,3,0,0,0,19,0,0,8,4,10,4,0,5,0,31,0,0,5,0,5,0,0,0,0,4
80104103923,0,0,0,0,0,0,0,0,0,0,10,24,18,11,35,25,4,6,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,6,3,0,0,6,0,15,0,0,0,0,0,0,0,0,0,0,0,8,5,3,8,0,0,0,0,18,0,7,3,4,6,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,11,0,3,0,21,0,0,0,0,0,0,0,0,0,0,4,0,6,3,34,33,9,7,0,97,3,3,0,0,7,0,0,0,0,20,0,0,4,0,12,6,0,5,0,23,0,3,0,0,0,0,0,0,0,4
80104103924,0,0,0,0,0,0,0,0,0,0,0,16,18,7,17,30,10,6,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,4,0,14,0,6,0,4,3,0,0,0,0,9,0,0,0,0,0,4,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,14,3,0,0,32,0,0,0,0,0,3,0,0,0,6,0,0,0,3,14,30,5,12,0,70,0,3,8,0,9,3,0,0,0,21,3,4,3,3,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,3
80104103925,0,0,0,3,0,0,0,0,0,3,3,25,20,13,23,20,8,9,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,9,6,5,0,0,0,5,0,23,0,6,3,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,6,0,26,0,0,0,0,5,0,0,0,0,8,5,6,0,5,27,27,12,9,0,82,0,5,3,3,0,8,0,4,0,23,3,3,4,3,3,4,0,0,0,25,0,0,0,0,0,0,0,0,0,4
80104103926,0,0,0,0,0,0,0,0,0,0,0,6,6,6,28,14,5,3,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,3,4,0,4,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,0,14,6,0,0,0,23,0,3,0,4,7,0,0,6,0,17,0,0,0,0,10,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3
80104103927,0,0,0,0,0,4,0,0,0,9,0,18,27,16,49,30,6,11,3,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,4,5,4,0,19,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,5,0,15,0,12,4,0,12,4,0,0,0,31,0,0,0,0,3,0,0,0,0,9,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,12,10,0,0,0,29,0,0,5,0,3,0,0,0,0,13,0,0,3,3,44,34,9,3,0,100,0,6,6,0,5,3,0,0,0,23,0,4,7,0,12,12,0,4,0,31,0,0,0,0,6,0,0,0,0,9
