SA1_CODE_2021,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
80105105301,0,0,0,0,0,0,0,0,0,7,0,14,0,5,0,4,0,0,3,24,15,58,8,5,6,0,0,0,0,90,16,31,8,0,0,0,0,0,3,51,9,23,0,0,5,0,0,0,0,36,11,16,0,4,0,0,0,0,0,36,6,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,148,14,13,18,6,0,6,6,268,0,0,0,0,0,0,0,0,0,3,3,13,0,0,0,0,0,0,0,21,6,44,6,5,13,0,0,0,0,70,10,15,3,0,4,0,0,0,0,37,5,22,0,7,7,0,0,0,0,39,4,19,0,0,3,0,0,0,3,29,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,112,5,13,36,7,0,0,4,213
80105105302,0,0,0,3,0,0,0,0,0,5,4,6,0,0,0,4,0,0,0,17,25,38,7,0,9,3,0,0,0,84,8,25,0,0,3,0,0,0,0,37,10,3,0,0,4,0,0,0,4,25,4,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,82,11,7,20,6,0,0,5,179,0,0,0,0,0,0,0,0,0,0,0,9,4,7,5,0,0,0,0,31,11,43,0,4,11,3,0,0,0,75,6,10,0,0,4,0,0,0,0,24,0,6,0,0,0,0,0,0,0,17,3,3,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,78,4,11,32,9,0,0,8,164
80105105305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105105306,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,18,19,5,3,0,6,0,3,0,46,10,10,0,0,0,0,0,0,0,25,5,7,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,33,45,3,6,7,6,0,4,5,110,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,0,0,0,0,9,3,23,0,0,0,5,0,0,0,33,8,9,0,0,3,0,0,0,0,15,0,9,0,0,0,0,0,0,0,6,4,5,0,0,3,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,37,0,4,17,3,0,0,0,81
80105105307,0,3,0,21,5,11,3,8,0,55,5,10,0,13,4,4,4,6,3,52,0,6,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,0,35,7,17,3,18,3,120,4,14,0,41,6,30,0,7,0,109,0,14,0,29,8,20,0,0,4,77,0,4,0,0,4,4,0,0,0,7,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,0,72,24,58,0,9,3,198
80105105308,0,8,0,7,0,9,0,0,0,27,6,16,0,8,6,10,0,9,0,46,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,0,17,7,17,0,7,0,81,0,10,3,17,5,17,0,5,0,57,3,16,4,21,5,13,0,0,0,65,3,4,0,0,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,6,40,16,33,0,8,0,137
80105105311,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,15,13,28,0,6,4,5,0,5,0,57,0,3,8,0,4,0,5,0,0,18,4,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,40,11,10,10,3,4,7,0,108,0,0,0,0,0,0,0,0,0,5,0,13,0,13,7,0,0,0,0,32,4,35,0,3,11,8,0,0,0,66,0,6,0,3,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,59,0,26,20,8,0,0,3,131
80105105312,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,4,0,0,0,18,17,42,5,3,9,3,0,3,5,90,19,18,3,0,0,0,0,0,0,44,16,16,0,0,6,0,0,0,0,39,7,8,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,96,14,5,16,13,0,4,3,218,0,0,0,0,0,0,0,0,0,0,0,7,0,9,5,0,0,0,0,14,14,33,0,3,9,0,0,0,0,61,3,11,0,0,9,0,0,0,0,24,8,9,0,0,0,0,0,0,0,24,3,9,0,0,6,0,0,0,0,13,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,64,3,16,19,3,0,0,5,141
80105105313,0,0,0,0,0,0,0,0,0,0,0,12,0,3,6,4,0,0,4,24,11,36,6,8,8,4,0,5,0,72,9,3,0,0,0,0,0,3,0,22,6,3,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,60,7,15,15,3,0,8,3,144,0,0,0,0,0,0,0,0,0,0,0,15,0,3,5,0,0,0,0,26,12,20,5,6,12,4,0,7,5,63,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,50,9,14,22,4,0,3,7,115
80105105314,0,0,0,0,0,0,0,0,0,3,5,14,4,9,7,0,0,0,0,35,23,67,7,9,13,3,0,4,0,134,12,16,5,4,5,0,0,0,0,44,7,9,0,0,4,0,0,0,3,27,0,5,0,0,3,0,0,0,0,13,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,115,19,24,32,3,6,4,3,262,0,0,0,3,0,3,0,0,0,3,10,13,0,9,7,6,0,0,6,46,19,77,3,6,15,5,0,5,0,133,5,10,3,0,9,5,0,0,0,38,7,6,0,4,8,0,0,0,0,22,6,9,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,114,7,30,34,13,0,5,7,257
80105105404,0,0,0,0,0,0,0,4,0,6,0,11,3,4,3,3,0,0,0,25,5,13,3,0,0,0,0,0,0,27,10,8,3,0,0,3,0,3,0,25,13,13,6,0,0,0,0,0,0,27,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,49,16,0,11,10,0,7,0,123,0,0,0,0,0,0,0,0,0,9,4,14,3,9,11,0,0,0,0,34,6,15,0,0,3,4,0,3,0,29,14,9,0,4,5,0,0,0,0,28,18,7,0,0,0,0,0,0,0,34,4,12,0,0,5,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,52,3,17,18,4,0,9,0,150
80105105405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,8,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,6,4,6,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,5,0,0,4,6,3,0,0,0,15,6,8,0,4,0,0,0,0,0,12,6,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,14,11,3,0,0,0,53
80105105406,0,0,4,0,0,0,0,0,0,11,0,5,0,3,3,3,0,3,0,25,4,21,4,0,3,0,0,0,6,34,8,17,7,0,5,0,0,5,0,40,11,10,0,0,0,0,0,0,0,27,6,11,0,0,0,0,0,0,0,25,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,66,19,9,16,10,3,9,8,165,0,0,0,6,0,4,0,0,0,5,0,16,0,7,9,0,0,0,0,34,6,16,0,8,9,0,0,0,0,41,12,18,0,0,0,0,0,5,0,37,7,15,0,0,0,0,0,0,0,30,0,6,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,69,6,20,25,3,0,8,0,158
80105105407,0,0,0,0,0,0,0,0,0,3,5,4,0,3,0,0,0,3,4,20,10,23,0,9,5,0,3,3,0,51,5,7,0,0,3,0,0,5,6,32,4,3,4,4,0,0,0,4,0,23,3,9,0,0,0,0,0,0,0,14,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,50,10,17,14,0,4,13,7,146,0,0,0,0,0,0,0,0,0,0,0,10,0,9,3,4,0,0,0,31,11,16,0,5,3,0,0,0,0,47,4,14,0,0,3,0,0,0,0,26,8,7,0,4,5,0,0,5,0,20,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,50,3,20,23,5,0,4,0,136
80105105408,0,0,0,0,0,0,0,0,0,0,0,8,0,5,3,0,0,0,0,24,4,15,4,0,4,0,0,0,0,29,3,6,0,0,0,0,0,3,0,21,3,3,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29,16,14,5,0,0,12,0,89,0,0,0,0,0,0,0,0,0,0,0,7,0,3,6,0,0,0,0,23,0,14,0,0,0,4,0,0,0,21,3,14,0,0,4,0,0,0,0,18,0,3,0,3,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,0,9,13,3,0,4,0,77
80105105409,0,0,0,0,0,0,0,0,0,0,4,16,0,8,7,0,0,0,0,38,32,68,18,8,16,7,4,0,4,162,10,27,0,3,5,0,3,0,0,58,4,11,4,0,0,0,0,0,0,23,3,8,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,129,30,20,37,12,6,3,6,293,0,0,0,0,0,0,0,0,0,7,7,28,0,9,15,9,0,0,0,71,22,72,19,18,24,5,0,0,0,164,13,18,0,7,10,0,0,0,0,50,10,9,0,6,5,0,0,0,0,28,3,3,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,132,19,43,57,18,0,5,6,326
80105105410,0,0,0,0,0,0,0,0,0,3,0,18,3,5,5,6,0,0,0,37,17,35,11,5,8,5,0,3,0,83,11,10,0,0,3,0,0,3,0,31,3,9,0,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,68,16,14,19,4,0,6,0,170,0,0,0,0,0,3,0,0,0,5,0,15,5,7,10,4,0,0,0,40,24,51,0,8,17,0,0,3,0,104,10,11,0,7,8,0,0,0,0,30,5,10,0,0,0,0,0,0,0,19,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,93,7,19,27,7,0,3,0,204
80105105501,0,0,3,4,0,0,0,0,0,11,4,0,0,6,0,0,0,0,0,14,5,8,3,0,0,0,0,5,0,28,16,13,5,0,3,0,0,6,0,41,9,4,4,0,0,0,0,0,0,20,6,4,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,36,14,16,11,5,0,7,0,125,0,0,0,5,0,0,0,0,0,7,0,3,0,10,3,5,0,0,0,22,0,13,0,9,4,0,0,6,0,39,11,14,0,0,3,0,0,0,0,28,13,12,0,0,6,0,0,0,0,34,0,3,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,56,5,19,21,8,0,10,0,145
80105105502,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,8,3,10,3,0,4,3,0,3,0,34,7,11,3,0,5,0,0,3,0,33,4,7,3,0,6,0,0,0,0,19,4,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,14,5,17,4,4,7,3,107,0,0,0,4,0,5,0,4,0,7,0,0,0,7,0,0,0,0,0,10,3,12,3,0,0,0,0,0,0,23,4,4,0,3,5,0,0,0,0,26,0,10,0,0,4,0,0,0,0,22,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,34,9,17,12,8,0,8,0,96
80105105503,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,7,0,0,4,6,0,0,0,22,8,13,3,0,0,0,0,0,0,32,4,10,0,0,0,4,0,3,0,22,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,12,8,5,6,0,7,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,8,0,4,0,0,0,0,0,15,9,10,0,0,7,3,0,0,0,29,5,11,0,0,0,0,0,0,0,20,3,3,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,43,3,12,10,3,0,6,0,91
80105105504,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,19,4,14,3,0,0,0,3,0,0,32,12,6,9,0,0,0,0,3,0,37,3,3,0,0,0,0,0,0,0,18,0,4,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,37,19,10,12,5,4,18,0,126,0,0,0,0,0,5,0,0,0,4,0,6,0,9,11,6,0,0,0,32,0,6,0,7,6,5,0,0,0,26,12,14,0,7,6,0,0,0,0,37,11,6,0,3,6,0,0,0,0,18,0,3,0,0,0,0,0,5,0,13,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,41,6,25,20,10,0,12,0,137
80105105505,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,10,9,33,7,7,9,0,0,0,0,64,7,17,3,4,0,4,0,5,0,40,6,11,6,0,0,0,0,0,6,26,3,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,65,15,11,14,0,0,8,4,161,0,0,0,0,0,0,0,0,0,3,0,4,0,4,6,0,0,0,0,20,10,37,8,13,11,0,0,4,0,80,10,8,3,6,9,0,0,0,0,38,5,5,0,0,6,7,0,0,0,27,0,4,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,70,8,25,36,11,0,8,0,182
80105105506,0,3,0,0,0,0,0,5,0,3,0,4,4,3,0,0,0,4,0,19,12,17,12,3,9,3,0,6,0,51,12,19,4,0,4,0,0,3,0,43,12,8,6,0,0,0,0,0,0,21,6,8,0,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,19,8,12,9,10,14,5,160,0,0,0,0,0,0,0,5,0,3,0,4,0,11,8,0,0,0,0,30,8,13,0,4,4,0,0,9,0,46,4,15,0,3,9,0,0,0,0,45,6,7,0,3,3,3,0,0,0,20,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,43,0,28,27,7,0,16,0,154
80105105507,0,0,0,0,0,0,0,4,0,9,0,8,3,3,3,4,0,0,0,16,3,7,5,4,3,0,0,0,0,23,9,11,7,0,0,0,0,0,0,36,6,11,0,0,5,0,0,3,0,26,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38,15,14,16,5,5,12,6,129,0,0,0,0,0,5,0,0,0,12,3,9,0,4,9,3,0,4,0,28,3,6,0,0,3,0,0,0,0,20,16,9,3,5,3,0,0,0,0,32,9,10,0,0,0,0,0,0,0,21,0,3,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,31,44,6,9,21,6,0,8,0,127
80105105508,0,0,4,0,0,0,0,3,0,10,0,7,0,3,4,0,0,3,0,22,4,13,7,0,4,3,0,3,0,38,8,13,7,0,3,0,0,5,3,50,6,13,3,5,3,0,0,0,0,39,3,5,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,54,26,9,13,8,10,24,3,173,0,0,0,0,0,0,0,0,0,3,5,3,0,3,4,0,0,0,0,14,3,10,0,3,4,0,0,5,0,25,13,18,0,7,7,0,0,3,0,56,16,11,4,4,10,0,0,0,0,42,6,4,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,43,10,23,24,6,0,14,6,161
80105105509,0,0,0,5,0,3,0,0,0,3,0,5,5,0,0,3,0,0,0,11,9,10,7,0,3,0,0,0,3,27,8,12,9,4,0,0,0,0,0,31,0,3,7,0,0,0,0,0,0,20,0,4,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,20,9,5,5,4,7,3,108,0,0,0,0,0,0,0,0,0,3,0,8,0,0,4,0,0,0,0,18,3,12,0,4,0,3,0,0,0,29,3,9,5,0,4,0,0,0,0,25,8,10,0,5,5,0,0,0,0,29,0,5,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,44,9,16,13,4,0,0,3,109
80105105601,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,8,4,15,9,7,0,0,0,3,0,38,16,13,3,0,0,0,0,0,0,41,9,18,4,0,3,0,0,4,0,38,3,4,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,48,17,9,9,3,5,13,0,140,0,0,0,0,0,4,0,0,0,12,0,4,0,8,4,4,0,0,0,23,10,16,0,0,6,0,0,0,0,35,12,18,0,0,6,6,0,0,0,43,12,11,0,0,3,0,0,0,0,34,3,13,0,0,5,0,0,0,0,20,3,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,70,4,18,26,16,0,4,0,173
80105105602,0,0,0,0,0,3,0,0,0,8,0,4,3,3,0,0,0,0,0,12,0,11,4,3,0,0,0,3,0,24,9,13,3,3,0,0,0,0,0,36,6,13,6,0,3,0,3,0,5,35,6,4,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,46,16,12,7,3,0,6,4,136,0,0,0,7,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,13,4,15,0,5,11,0,0,0,0,26,12,17,0,0,4,0,0,0,0,39,7,13,3,0,7,0,0,0,0,35,4,9,0,0,3,0,0,0,0,20,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,55,3,15,26,7,0,0,0,139
