sa1_code,Suburb,sa3_name,population,pt_commute_rate,demand_score,supply_score,mismatch_score,cluster,cluster_name,cluster_confidence,priority_score,pred_demographics,residual_demographics,pred_service,residual_service,pred_combined,residual_combined,pct_working_age,pct_bachelor_plus,Percnt_LabForc_prticipation_P,median_income,pct_non_english_home,density_pop_per_km2,accessibility_score,weekday_peak_departures,weekday_offpeak_departures,weekend_departures,departures_per_1k,weekend_weekday_ratio,offpeak_peak_ratio
80105106102,Watson,North Canberra,369.0,8.450704225352112,48.05476138931336,53.860177002598356,-5.805415613284993,1,Oversupplied Suburban,0.40592886775617193,40.26912588951747,4.179753040425487,4.270951184926625,3.5281777154812755,4.922526509870837,4.046000306163495,4.404703919188617,66.66666666666666,47.2972972972973,67.6,1177,18.69918699186992,2031.1,1.8187982157806606,16.0,28.0,33.0,43.360433604336045,1.9411764705882353,1.6470588235294117
80105106103,Watson,North Canberra,456.0,9.004739336492891,57.91646327982879,47.86860167279834,10.047861607030448,0,Undersupplied Urban,-0.07498147187546216,47.22139183382342,7.1104810628547,1.894258273638191,6.927845161763015,2.076894174729876,7.313054350339239,1.6916849861536525,73.02631578947368,61.6,77.2,1543,12.06140350877193,1222.5,2.582452445375214,8.0,14.0,11.5,17.543859649122805,1.2777777777777777,1.5555555555555556
80105106106,Watson,North Canberra,253.0,16.666666666666664,52.20047138166955,57.75356776989596,-5.5530963882264075,1,Oversupplied Suburban,0.35876255774518806,39.555446837967864,1.7876324920447877,14.879034174621877,3.067249982802811,13.599416683863854,2.7262372249541396,13.940429441712524,67.19367588932806,49.23076923076923,80.3,1312,9.486166007905137,2621.2,4.159565890485567,16.0,28.0,33.0,63.241106719367586,1.9411764705882353,1.6470588235294117
80105106107,Watson,North Canberra,360.0,6.802721088435375,49.65722893467566,55.0506160682235,-5.39338713354784,1,Oversupplied Suburban,0.38840101165999497,40.37073503422131,6.27590960428789,0.5268114841474842,5.197688871867228,1.605032216568147,5.79996347699438,1.0027576114409946,66.66666666666666,52.59515570934256,69.3,1143,22.5,1499.8,2.643234188928084,16.0,28.0,33.0,44.44444444444444,1.9411764705882353,1.6470588235294117
80105106108,Watson,North Canberra,525.0,5.5813953488372094,50.170432361244906,54.18157355008503,-4.011141188840121,1,Oversupplied Suburban,0.3471316566341017,42.082341277272945,8.585403278153473,-3.0040079293162636,2.935131244225643,2.6462641046115665,7.5617716983466305,-1.980376349509421,69.71428571428572,55.71095571095571,67.1,1051,22.47619047619048,2631.9,2.328218364971548,16.0,28.0,33.0,30.47619047619047,1.9411764705882353,1.6470588235294117
80105106109,Watson,North Canberra,422.0,2.3952095808383236,54.18872153634617,54.09739337832278,0.09132815802339422,1,Oversupplied Suburban,0.3216789446431883,43.00001440927677,3.4394987959513625,-1.044289215113039,3.259077590629589,-0.8638680097912652,3.540186846605342,-1.1449772657670183,66.82464454976304,59.696969696969695,76.0,1355,13.744075829383888,2228.2,2.106328074393681,16.0,28.0,33.0,37.91469194312796,1.9411764705882353,1.6470588235294117
80105106110,Watson,North Canberra,391.0,11.612903225806452,51.88420993286172,55.47242546733961,-3.5882155344778894,1,Oversupplied Suburban,0.38437625196979797,41.310500303062774,2.150153380455003,9.46274984535145,4.7549513429476,6.857951882858852,3.260330646059272,8.35257257974718,67.77493606138107,48.16053511705686,74.5,1381,13.043478260869565,2300.0,3.020423767899683,16.0,28.0,33.0,40.92071611253197,1.9411764705882353,1.6470588235294117
80105106111,Watson,North Canberra,352.0,3.7383177570093458,44.19151928163663,55.91072936163732,-11.719210080000693,1,Oversupplied Suburban,0.3855886121136003,37.784226080359275,3.992904759849467,-0.2545870028401218,3.8073183925091687,-0.0690006354998233,3.834108537244589,-0.0957907802352431,62.21590909090909,51.64835164835166,60.8,1115,14.772727272727272,1930.3,3.2339649117987346,16.0,28.0,33.0,45.45454545454545,1.9411764705882353,1.6470588235294117
80105106112,Watson,North Canberra,305.0,11.11111111111111,53.53036670716376,55.15733338554894,-1.6269666783851804,1,Oversupplied Suburban,0.3525821998407052,41.4910672612302,9.380460033282093,1.7306510778290196,6.285658943512468,4.825452167598643,9.172381915275588,1.9387291958355224,72.1311475409836,55.10204081632652,73.1,1223,21.639344262295083,1474.8,2.544793498364915,16.0,28.0,33.0,52.459016393442624,1.9411764705882353,1.6470588235294117
80105106113,Watson,North Canberra,311.0,10.273972602739724,59.42994901348771,50.74677219837444,8.68317681511327,0,Undersupplied Urban,-0.004534608322798313,45.657259490090254,8.89324497406296,1.380727628676766,7.093210211205803,3.1807623915339223,8.921295819055862,1.3526767836838631,73.31189710610933,55.42168674698795,80.7,1306,26.04501607717042,3844.8,4.454718931834526,8.0,14.0,11.5,25.723472668810288,1.2777777777777777,1.5555555555555556
80105106114,Watson,North Canberra,553.0,6.948640483383686,67.98828254378616,48.91346833171539,19.074814212070763,0,Undersupplied Urban,0.16148364906799853,51.51335265112044,7.562146205689655,-0.6135057223059688,9.499841017350375,-2.551200533966689,8.40980099858399,-1.461160515200303,83.18264014466547,57.99180327868852,86.4,1468,23.688969258589513,7348.3,3.3937716064341554,8.0,14.0,11.5,14.466546112115733,1.2777777777777777,1.5555555555555556
80105106116,Watson,North Canberra,616.0,3.8461538461538463,63.01948128313051,46.59050049266306,16.42898079046745,0,Undersupplied Urban,0.08355645497325222,50.897435012816196,6.310319496725853,-2.464165650572007,4.360351850150535,-0.5141980039966891,5.62309870160378,-1.776944855449934,81.0064935064935,50.877192982456144,82.3,1312,32.62987012987013,4586.7,1.7711660445602413,8.0,14.0,11.5,12.987012987012989,1.2777777777777777,1.5555555555555556
80105106119,Watson,North Canberra,426.0,6.395348837209303,57.732237818218856,56.353355777311236,1.3788820409076195,1,Oversupplied Suburban,0.2239520221339877,43.543125850070915,4.058098923772741,2.337249913436562,4.426777159221693,1.96857167798761,5.139832629273234,1.255516207936069,68.07511737089203,62.57668711656442,79.6,1543,9.859154929577464,2497.9,3.7211573921678682,16.0,28.0,33.0,37.55868544600939,1.9411764705882353,1.6470588235294117
80105106120,Watson,North Canberra,653.0,3.7267080745341614,67.32503967902917,54.504534602114546,12.820505076914628,0,Undersupplied Urban,-0.019123347537686207,49.71387618806923,7.71536094601328,-3.9886528714791183,3.0077400815365354,0.718967992997626,7.130501483839472,-3.403793409305311,75.65084226646248,63.74269005847953,84.0,1740,26.95252679938744,2700.8,2.688327067748123,16.0,28.0,33.0,24.502297090352226,1.9411764705882353,1.6470588235294117
80105106121,Watson,North Canberra,296.0,0.0,55.32052460515427,53.82707057785744,1.4934540272968277,1,Oversupplied Suburban,0.26528221717286676,42.67603329631199,0.6464610890404299,-0.6464610890404299,0.7707925391341448,-0.7707925391341448,0.3165079461948545,-0.3165079461948545,58.78378378378378,61.43497757847533,71.4,1609,19.594594594594593,2408.5,1.562433207559196,16.0,28.0,33.0,54.054054054054056,1.9411764705882353,1.6470588235294117
80105112401,Campbell,North Canberra,601.0,9.70464135021097,44.905305785440326,57.10074334350775,-12.195437558067425,1,Oversupplied Suburban,0.3545510959072924,39.34233059475056,6.941677435154257,2.762963915056713,7.216331446832097,2.488309903378873,7.448192982407939,2.2564483678030314,64.05990016638935,54.30711610486891,59.0,1144,16.306156405990016,1116.4,4.012770728879796,24.0,43.0,33.5,39.93344425956739,1.34,1.72
80105112402,Campbell,North Canberra,398.0,3.592814371257485,56.77132729914787,56.383748581387486,0.387578717760384,1,Oversupplied Suburban,0.21773250662059918,42.94997530732887,4.016744735090751,-0.4239303638332661,1.9864728454446157,1.6063415258128693,3.913547192502613,-0.3207328212451275,65.32663316582915,71.976401179941,68.8,1648,11.55778894472362,1377.1,3.0586289445166366,24.0,43.0,33.5,60.30150753768844,1.34,1.72
80105112403,Campbell,North Canberra,439.0,3.592814371257485,54.47820804362538,58.21381578370095,-3.7356077400755723,1,Oversupplied Suburban,0.2527995346465447,41.588622072509104,3.0244258344814208,0.5683885367760642,3.985552384022906,-0.3927380127654212,4.021492618874537,-0.4286782476170518,63.097949886104786,61.82336182336182,69.0,1662,10.250569476082005,2119.7,4.484908013301185,24.0,43.0,33.5,54.66970387243736,1.34,1.72
80105112404,Campbell,North Canberra,450.0,9.502262443438914,59.515216927592014,55.99051414702855,3.524702780563466,1,Oversupplied Suburban,0.1990727567840048,44.56999347177595,8.658217143931925,0.8440452995069894,5.68849367713878,3.813768766300134,8.679304751344038,0.8229576920948762,72.0,64.82939632545933,78.4,1469,17.11111111111111,2378.7,2.9301852599681526,24.0,43.0,33.5,53.333333333333336,1.34,1.72
80105112405,Campbell,North Canberra,493.0,3.205128205128205,43.598133515308106,49.68822853893318,-6.090095023625075,1,Oversupplied Suburban,0.20153402842172305,41.026040642235365,3.4918613626420645,-0.2867331575138596,1.995989153511743,1.2091390516164615,2.637169643962771,0.5679585611654336,72.61663286004057,43.2183908045977,50.5,1375,9.127789046653144,548.1,1.6317656896984,17.0,28.0,21.5,34.48275862068965,1.1944444444444444,1.5555555555555556
80105112406,Campbell,North Canberra,429.0,6.043956043956044,50.94856231532353,56.07126551749493,-5.122703202171401,1,Oversupplied Suburban,0.34814029399459234,40.963559168569645,3.978442786851566,2.065513257104478,3.080759403166557,2.9631966407894867,3.862762067873472,2.181193976082572,67.5990675990676,55.9228650137741,67.1,1442,12.354312354312354,708.4,2.9308793440625065,24.0,43.0,33.5,55.94405594405595,1.34,1.72
80105112407,Campbell,North Canberra,653.0,7.71513353115727,63.46268744737693,54.79644127097892,8.666246176398012,0,Undersupplied Urban,-0.10983411451149142,48.052172627862575,7.687382174270141,0.027751356887129,5.648074765422773,2.0670587657344965,7.905995818956513,-0.1908622877992432,73.66003062787136,64.87455197132617,77.8,1663,21.286370597243497,3127.8,2.440478189153595,24.0,43.0,33.5,36.75344563552834,1.34,1.72
80105112408,Campbell,North Canberra,261.0,4.504504504504505,53.25025532357107,55.81155478079428,-2.561299457223214,1,Oversupplied Suburban,0.3373176476364585,40.80834538565004,4.860364374830597,-0.3558598703260927,3.113150144538784,1.3913543599657203,4.874860399961189,-0.3703558954566839,69.34865900383141,54.62555066079295,67.8,1506,14.559386973180075,1759.2,1.9619966679794933,24.0,43.0,33.5,91.95402298850574,1.34,1.72
80105112410,Campbell,North Canberra,380.0,6.0344827586206895,75.27941263252116,65.53192211412403,9.747490518397129,0,Undersupplied Urban,0.05517922175728718,46.56753553320155,6.859113230881143,-0.8246304722604538,9.03174731558348,-2.997264556962789,7.172673261871319,-1.1381905032506294,85.26315789473684,62.3229461756374,82.3,1854,13.94736842105263,14273.5,9.513333907077534,24.0,43.0,33.5,63.15789473684211,1.34,1.72
80105112411,Campbell,North Canberra,476.0,8.75912408759124,69.27680808691136,56.231148386617605,13.045659700293754,0,Undersupplied Urban,-0.017103714927881025,48.56096050933099,8.992100587328897,-0.2329764997376564,9.966646677033244,-1.207522589442002,8.955104415612166,-0.1959803280209247,82.14285714285714,64.73214285714286,77.1,1781,14.495798319327733,8871.0,3.1650202441614885,24.0,43.0,33.5,50.42016806722689,1.34,1.72
80105112501,Duntroon,North Canberra,856.0,0.0,46.48962533147834,67.91799992659567,-21.428374595117333,1,Oversupplied Suburban,0.0965661124354785,37.439886117009245,0.2091150603356817,-0.2091150603356817,0.4247970786037313,-0.4247970786037313,0.0247509449871623,-0.0247509449871623,85.39719626168224,28.70748299319728,61.9,1360,5.841121495327103,450.0,13.174717475558781,16.0,28.0,29.0,18.69158878504673,1.7058823529411764,1.6470588235294117
80105112502,Duntroon,North Canberra,1125.0,0.684931506849315,49.23660780555086,53.546711564215634,-4.3101037586647735,1,Oversupplied Suburban,0.16314975561704698,46.17623939541049,0.5691456498482557,0.1157858570010593,2.6462902472152607,-1.9613587403659456,0.5905780440256464,0.0943534628236686,99.02222222222224,4.266666666666667,86.9,895,12.533333333333331,2186.2,3.0343344351463766,16.0,28.0,29.0,14.222222222222223,1.7058823529411764,1.6470588235294117
80105112701,Reid,North Canberra,289.0,6.521739130434782,35.89771568389923,55.46037747946124,-19.562661795562015,1,Oversupplied Suburban,0.15791266317836014,34.20442966379767,9.48257670632709,-2.960837575892307,0.4220884573797062,6.099650673055076,4.200767359306375,2.3209717711284075,78.20069204152249,31.899641577060933,46.4,669,17.647058823529413,1801.0,5.213815775581543,17.0,28.0,21.5,58.8235294117647,1.1944444444444444,1.5555555555555556
80105112702,Reid,North Canberra,447.0,12.5,62.85545051086495,56.526594931486585,6.328855579378363,0,Undersupplied Urban,-0.11811904426790533,45.67058717557157,10.851563086548822,1.648436913451178,9.38278316967475,3.1172168303252494,10.31961615651092,2.1803838434890785,80.98434004474274,61.12469437652812,75.4,1319,28.187919463087248,5355.1,3.3042813176915096,24.0,43.0,33.5,53.69127516778523,1.34,1.72
80105112703,Reid,North Canberra,491.0,10.964912280701752,54.40859698079841,54.73852386262986,-0.32992688183145447,1,Oversupplied Suburban,0.31645776878368753,43.31606295513259,7.914546890661709,3.050365390040044,6.849845036550326,4.115067244151428,8.25954705651517,2.7053652241865827,70.46843177189409,59.23566878980891,69.4,1443,17.10794297352342,1242.3,2.135249721916906,24.0,43.0,33.5,48.87983706720978,1.34,1.72
80105112704,Reid,North Canberra,313.0,0.0,51.26738973288294,59.91432172115415,-8.646931988271213,1,Oversupplied Suburban,0.21829878600677996,38.73926091255669,0.3759537270588315,-0.3759537270588315,0.4915896126317787,-0.4915896126317787,0.1994522497071162,-0.1994522497071162,59.105431309904155,63.0188679245283,59.6,1716,11.821086261980833,1044.4,5.217230892088914,24.0,43.0,33.5,76.6773162939297,1.34,1.72
80106106201,Deakin,South Canberra,462.0,7.6923076923076925,29.965494886467383,42.256283710247075,-12.290788823779693,2,Suburban Baseline,0.09854076328645985,38.32806649296003,6.551918079112422,1.1403896131952704,4.101888136927481,3.590419555380212,7.185779913079605,0.5065277792280876,35.714285714285715,50.70754716981132,34.9,1254,8.441558441558442,2438.6,3.127971955702574,0.0,2.0,0.0,0.0,0.0,2.0
80106106202,Deakin,South Canberra,516.0,1.327433628318584,55.47726448321611,40.4648154991129,15.012448984103209,2,Suburban Baseline,0.11705487946260389,49.628575099259265,1.824396814492797,-0.4969631861742125,0.8264372817787139,0.5009963465398702,1.5395730993612151,-0.2121394710426312,66.86046511627907,58.239277652370205,64.6,1708,20.73643410852713,828.3,1.8517839375121121,0.0,2.0,0.0,0.0,0.0,2.0
80106106204,Deakin,South Canberra,336.0,5.833333333333333,51.90603692862668,42.612434867404026,9.293602061222657,2,Suburban Baseline,0.1872979566873689,46.07699138628682,2.812810804656311,3.020522528677022,3.379903142300027,2.453430191033306,3.6550360886788646,2.1782972446544684,58.03571428571429,56.666666666666664,63.9,1551,23.809523809523807,1896.6,3.381683317480305,0.0,2.0,0.0,0.0,0.0,2.0
80106106205,Deakin,South Canberra,528.0,6.074766355140187,58.67602056845881,42.009661127950295,16.666359440508515,0,Undersupplied Urban,-0.035463665676281224,50.37440894474274,5.100831632463411,0.973934722676776,5.198522510075886,0.8762438450643009,5.828676470792463,0.2460898843477235,65.9090909090909,62.20095693779905,69.9,1633,26.89393939393939,2102.5,2.952285453097498,0.0,2.0,0.0,0.0,0.0,2.0
80106106206,Deakin,South Canberra,269.0,0.0,54.95897673020872,39.758254434602435,15.200722295606283,2,Suburban Baseline,0.10916402480797985,47.96933386206274,0.5069018380567771,-0.5069018380567771,0.2060812808023669,-0.2060812808023669,0.0998148993171617,-0.0998148993171617,57.99256505576208,71.98067632850241,68.1,1741,11.524163568773234,372.0,1.3484511074658105,0.0,2.0,0.0,0.0,0.0,2.0
80106106207,Deakin,South Canberra,367.0,4.195804195804196,53.68396050940846,42.37245887801585,11.31150163139261,2,Suburban Baseline,0.15863088827236446,47.10184784356828,3.0911126190253455,1.1046915767788503,4.163711317817277,0.0320928779869191,3.63748453823341,0.5583196575707858,60.76294277929155,57.70491803278689,64.6,1650,19.618528610354225,2350.5,3.2107316475554994,0.0,2.0,0.0,0.0,0.0,2.0
80106106208,Deakin,South Canberra,307.0,2.479338842975207,55.624744854361175,42.05430058354183,13.570444270819344,2,Suburban Baseline,0.11571136348146475,47.58407658473223,2.8079804722368875,-0.3286416292616807,6.071948087187893,-3.5926092442126865,3.39132070515525,-0.9119818621800432,62.866449511400646,53.65853658536586,68.0,1843,14.98371335504886,2189.0,2.984085257308585,0.0,2.0,0.0,0.0,0.0,2.0
80106106209,Deakin,South Canberra,317.0,2.5210084033613445,48.75483203755295,39.80736411330658,8.947467924246368,2,Suburban Baseline,0.18245738668613265,45.80511076520417,4.081028600368,-1.5600201970066552,1.9518921580897903,0.5691162452715541,1.9138238100439613,0.6071845933173832,63.09148264984227,56.060606060606055,63.6,1472,9.46372239747634,1129.9,1.3834353640381012,0.0,2.0,0.0,0.0,0.0,2.0
80106106301,Forrest,South Canberra,931.0,6.401766004415011,60.560545618549064,38.78964637071774,21.770899247831323,0,Undersupplied Urban,-0.007391484582103322,55.24628104744714,5.547044044327969,0.8547219600870415,4.372778134967616,2.028987869447395,5.514363342450035,0.887402661964976,69.60257787325457,63.477246207701285,71.3,1791,20.40816326530612,1549.0,3.429465520847101,4.0,0.0,2.0,4.296455424274973,0.4,0.0
80106106302,Forrest,South Canberra,251.0,2.857142857142857,56.94355334092188,36.26616370321721,20.67738963770467,2,Suburban Baseline,0.10049242657835052,50.033596304520074,2.048835575689819,0.8083072814530383,2.381908729865994,0.4752341272768632,2.126009577757142,0.7311332793857153,61.354581673306775,63.10679611650486,68.1,1828,19.12350597609562,775.7,1.3784348280354817,4.0,0.0,2.0,15.93625498007968,0.4,0.0
80106106303,Forrest,South Canberra,385.0,0.0,54.34180005561955,37.920360775918674,16.421439279700877,2,Suburban Baseline,0.14920832347727123,49.27222739727362,0.1713879970790819,-0.1713879970790819,2.342880106817008,-2.342880106817008,0.5129582003572264,-0.5129582003572264,59.22077922077922,62.121212121212125,61.3,1786,21.03896103896104,1084.6,2.6775755506541654,4.0,0.0,2.0,10.38961038961039,0.4,0.0
80106106304,Forrest,South Canberra,263.0,2.857142857142857,57.2941790728041,40.615256624401844,16.678922448402254,2,Suburban Baseline,0.07863418757355949,48.51847909172046,3.1458065935316912,-0.288663736388834,2.157466221803202,0.6996766353396553,2.5296236044957627,0.3275192526470944,63.87832699619772,50.877192982456144,66.4,2120,14.82889733840304,836.9,1.9589536658631908,0.0,2.0,0.0,0.0,0.0,2.0
80106106401,Griffith (ACT),South Canberra,309.0,10.32258064516129,63.61570414596095,40.04350336520523,23.572200780755715,0,Undersupplied Urban,0.09999821607659133,51.598824132527,8.75407207591307,1.5685085692482197,7.141287833214358,3.181292811946932,9.490858081419988,0.8317225637413017,75.40453074433657,63.98601398601399,78.8,1589,18.77022653721683,4644.1,4.1344125017907185,4.0,0.0,2.0,12.944983818770227,0.4,0.0
80106106402,Griffith (ACT),South Canberra,568.0,4.845814977973569,52.252202951462976,42.158893288494184,10.093309662968792,2,Suburban Baseline,0.16823511728194143,48.02608791013134,3.5759741686035067,1.269840809370062,4.397202639084272,0.4486123388892968,3.95448150480487,0.8913334731686993,63.556338028169016,53.94456289978679,66.1,1583,16.901408450704224,1537.7,5.769844474978269,4.0,0.0,2.0,7.042253521126761,0.4,0.0
80106106403,Griffith (ACT),South Canberra,385.0,10.15625,38.357503125142955,39.16270398846509,-0.8052008633221348,2,Suburban Baseline,0.21587631723007408,42.38157134006441,5.377995978155682,4.778254021844318,3.715172704941014,6.441077295058986,5.91223320543663,4.24401679456337,45.19480519480519,53.84615384615385,50.0,1305,11.688311688311687,1802.4,3.5625834522614315,4.0,0.0,2.0,10.38961038961039,0.4,0.0
80106106405,Griffith (ACT),South Canberra,702.0,2.479338842975207,54.949373658691194,47.220843647650355,7.728530011040839,2,Suburban Baseline,0.04253517543882723,48.02118728531522,3.0891097746641027,-0.609770931688896,4.462383701129584,-1.983044858154377,2.649754775994505,-0.170415933019298,63.24786324786324,64.44073455759599,64.1,1727,13.532763532763534,1810.3,9.4050873820419,4.0,0.0,2.0,5.698005698005698,0.4,0.0
80106106407,Griffith (ACT),South Canberra,270.0,4.098360655737705,56.05871657190503,37.403184448926574,18.655532122978457,2,Suburban Baseline,0.12039680690670304,49.358280264921724,3.1458697121650783,0.9524909435726264,1.863459237727099,2.2349014180106055,2.80700582187368,1.2913548338640246,65.92592592592592,56.74418604651162,73.6,1760,8.88888888888889,1587.4,2.212825921508863,4.0,0.0,2.0,14.814814814814817,0.4,0.0
80106106410,Griffith (ACT),South Canberra,218.0,5.5045871559633035,60.13238630920155,41.09574902681627,19.03663728238528,0,Undersupplied Urban,-0.0059964690457201646,49.14555378935861,6.222066137644089,-0.7174789816807854,6.57935957224035,-1.074772416277047,6.404436170443075,-0.8998490144797717,71.55963302752293,62.311557788944725,69.3,1643,19.724770642201836,4247.3,4.7663730540678895,4.0,0.0,2.0,18.34862385321101,0.4,0.0
80106106411,Griffith (ACT),South Canberra,601.0,11.025641025641026,68.79412490018422,37.2645052523408,31.52961964784342,0,Undersupplied Urban,0.18208011792608678,56.8323534771149,10.43296415641874,0.5926768692222844,6.169206924712831,4.856434100928195,10.309506030193518,0.7161349954475078,89.85024958402661,66.83937823834198,82.1,1535,21.13144758735441,4227.1,2.2916471130346974,4.0,0.0,2.0,6.655574043261232,0.4,0.0
80106106413,Griffith (ACT),South Canberra,368.0,0.0,49.64653771649251,36.1530437927198,13.49349392377271,2,Suburban Baseline,0.2102497280359584,47.98166723243044,0.152798212743934,-0.152798212743934,1.009880858395795,-1.009880858395795,0.3060552358827432,-0.3060552358827432,57.88043478260869,56.15141955835961,56.4,1768,13.858695652173914,1023.9,1.4081443820917963,4.0,0.0,2.0,10.869565217391305,0.4,0.0
80106106414,Griffith (ACT),South Canberra,35.0,0.0,61.54542496595662,43.89274185923985,17.652683106716772,0,Undersupplied Urban,0.05871619885551093,47.30685975954065,0.5955989857075424,-0.5955989857075424,0.1502064273814703,-0.1502064273814703,0.119838254138834,-0.119838254138834,71.42857142857143,59.375,90.3,1674,11.428571428571429,402.0,4.670487697138594,4.0,0.0,2.0,114.28571428571428,0.4,0.0
80106106415,Griffith (ACT),South Canberra,365.0,3.7593984962406015,52.75197024692288,36.505843966960754,16.246126279962127,2,Suburban Baseline,0.2139611877474101,49.06165275917587,1.6441314091979495,2.115267087042652,1.0531057356087048,2.7062927606318965,1.273234420331382,2.4861640759092194,59.45205479452055,54.90909090909091,66.7,1596,20.54794520547945,2159.9,1.6575238566578818,4.0,0.0,2.0,10.95890410958904,0.4,0.0
80106106416,Griffith (ACT),South Canberra,370.0,2.142857142857143,54.50015679530784,37.79719515265897,16.702961642648866,2,Suburban Baseline,0.16528829663021496,49.27949926380112,2.4518958201117647,-0.3090386772546218,2.962765361189277,-0.819908218332134,2.369827312236243,-0.2269701693791002,62.16216216216216,58.18815331010453,65.5,1607,24.864864864864867,1559.7,2.5806672890624855,4.0,0.0,2.0,10.81081081081081,0.4,0.0
80106106417,Griffith (ACT),South Canberra,65.0,8.0,77.2048609037032,41.182836280204775,36.02202462349843,0,Undersupplied Urban,0.2265305502872957,54.86527052355668,9.016099512759943,-1.0160995127599453,4.651186279044862,3.348813720955138,7.820147728586214,0.179852271413786,95.3846153846154,69.49152542372882,96.8,1807,26.153846153846157,1001.3,3.888245884960113,4.0,0.0,2.0,61.53846153846154,0.4,0.0
80106106418,Griffith (ACT),South Canberra,370.0,12.206572769953052,61.17336960215079,40.419236460460105,20.754133141690687,0,Undersupplied Urban,0.12915251340327444,50.89996786341785,11.913037432368409,0.2935353375846432,6.117854928030348,6.088717841922704,12.13322988280713,0.0733428871459214,87.83783783783784,51.204819277108435,78.3,1208,35.67567567567568,1212.2,4.448530575398873,4.0,0.0,2.0,10.81081081081081,0.4,0.0
80106106419,Griffith (ACT),South Canberra,341.0,9.950248756218906,82.63688712081907,40.026692101320734,42.610195019498335,0,Undersupplied Urban,0.22526723546426258,59.43874092914765,10.283736035837924,-0.3334872796190176,11.003788679658053,-1.0535399234391465,11.875385651289454,-1.9251368950705476,87.3900293255132,70.49180327868852,88.2,1625,29.03225806451613,19094.4,4.148880219302866,4.0,0.0,2.0,11.730205278592376,0.4,0.0
80106106420,Griffith (ACT),South Canberra,360.0,7.929515418502203,86.55855251564758,38.496523282132934,48.06202923351464,0,Undersupplied Urban,0.16482531271556244,61.7529015810463,9.248506407172412,-1.3189909886702091,8.664013237344333,-0.7344978188421303,9.010741111159838,-1.0812256926576351,87.22222222222223,66.96969696969697,86.0,1695,25.833333333333336,27207.0,3.072310593602522,4.0,0.0,2.0,11.11111111111111,0.4,0.0
80106106701,Narrabundah,South Canberra,369.0,3.75,49.208881134451914,41.919257950240016,7.289623184211898,2,Suburban Baseline,0.1117394005784266,45.50714140851622,4.049786874094059,-0.2997868740940586,4.921410095939051,-1.1714100959390512,3.933832199250577,-0.1838321992505771,63.956639566395665,43.53741496598639,70.0,1359,17.88617886178862,2090.4,3.436663484862185,0.0,0.0,1.5,0.0,1.5,0.0
80106106702,Narrabundah,South Canberra,308.0,8.13953488372093,34.88164313543967,41.57916502307179,-6.697521887632121,2,Suburban Baseline,0.0591784511628112,39.483912593261756,7.942963252464484,0.1965716312564467,5.845772345674929,2.2937625380460016,8.189041460266644,-0.0495065765457134,66.55844155844156,34.12698412698413,48.0,631,25.0,2305.6,3.194391522666085,0.0,0.0,1.5,0.0,1.5,0.0
80106106703,Narrabundah,South Canberra,305.0,6.293706293706294,50.50645906199937,41.59342310323406,8.913035958765313,2,Suburban Baseline,0.1047310270498548,45.7070683160904,5.916209954084962,0.3774963396213318,4.88294296588153,1.410763327824764,5.528087272309088,0.7656190213972058,72.45901639344262,43.41085271317829,70.3,1192,22.62295081967213,1828.6,3.204548549708147,0.0,0.0,1.5,0.0,1.5,0.0
80106106704,Narrabundah,South Canberra,324.0,6.015037593984962,48.903959346259434,41.46692503337853,7.437034312880904,2,Suburban Baseline,0.11468106170270714,45.25009462402876,5.4851226623485045,0.5299149316364575,4.901836970808685,1.1132006231762768,4.8202914844284,1.1947461095565624,70.37037037037037,45.22058823529411,64.8,1187,24.074074074074073,1677.7,3.1144351331984303,0.0,0.0,1.5,0.0,1.5,0.0
80106106705,Narrabundah,South Canberra,329.0,2.459016393442623,40.481986250149845,43.06048154365071,-2.5784952935008647,2,Suburban Baseline,0.08000568593759898,41.27899514102663,3.3199289467386697,-0.8609125532960467,3.505472332561123,-1.0464559391184998,3.0616643154597436,-0.6026479220171206,65.34954407294833,33.94833948339483,58.0,807,30.091185410334347,2415.8,4.249636814187928,0.0,0.0,1.5,0.0,1.5,0.0
80106106706,Narrabundah,South Canberra,420.0,6.432748538011696,49.97362810096052,39.92694645260402,10.046681648356497,2,Suburban Baseline,0.11336084714511141,46.96811086158979,5.008621140793362,1.424127397218334,4.306930070960263,2.125818467051433,4.1203771850277375,2.3123713529839582,69.28571428571428,43.54354354354354,64.8,1195,30.952380952380953,2008.9,2.0174007561216794,0.0,0.0,1.5,0.0,1.5,0.0
80106106707,Narrabundah,South Canberra,493.0,8.280254777070063,33.98249128801671,39.969908767108095,-5.987417479091384,2,Suburban Baseline,0.0777792742533814,41.067111660048845,7.427160658811286,0.8530941182587766,6.938513643976382,1.3417411330936808,7.029435114538399,1.250819662531664,46.65314401622718,45.2914798206278,45.1,1003,23.732251521298178,895.0,2.048005815515466,0.0,0.0,1.5,0.0,1.5,0.0
80106106708,Narrabundah,South Canberra,415.0,4.093567251461988,60.50377155735646,41.01287523694156,19.490896320414898,0,Undersupplied Urban,0.01791272918541878,50.71068437086259,3.5300319329891874,0.5635353184728009,5.129211169992875,-1.0356439185308863,3.4011396746291185,0.6924275768328698,63.13253012048192,66.2420382165605,73.1,1792,22.16867469879518,2080.4,2.790983728214903,0.0,0.0,1.5,0.0,1.5,0.0
